,org:group,concept:instance,org:resource,concept:name,time:timestamp,lifecycle:transition,case:startdate,case:responsible,case:enddate_planned,case:department,case:group,case:concept:name,case:deadline,case:channel,case:enddate
56,EMPTY,task-8699,Resource08,T04 Determine confirmation of receipt,2011-01-18 14:29:10.307000+00:00,complete,2010-12-27 23:00:00.010000+00:00,Resource08,2011-02-21 23:00:00.010000+00:00,General,,case-5133,2011-02-21 23:00:00+00:00,Post,2011-02-18 13:46:47.461000+00:00
57,Group 2,task-8880,admin1,T05 Print and send confirmation of receipt,2011-01-24 09:51:31.787000+00:00,complete,2010-12-27 23:00:00.010000+00:00,Resource08,2011-02-21 23:00:00.010000+00:00,General,,case-5133,2011-02-21 23:00:00+00:00,Post,2011-02-18 13:46:47.461000+00:00
58,Group 1,task-8698,Resource08,T06 Determine necessity of stop advice,2011-01-31 12:26:10.607000+00:00,complete,2010-12-27 23:00:00.010000+00:00,Resource08,2011-02-21 23:00:00.010000+00:00,General,,case-5133,2011-02-21 23:00:00+00:00,Post,2011-02-18 13:46:47.461000+00:00
59,Group 1,task-10200,Resource08,T10 Determine necessity to stop indication,2011-01-31 12:26:27.235000+00:00,complete,2010-12-27 23:00:00.010000+00:00,Resource08,2011-02-21 23:00:00.010000+00:00,General,,case-5133,2011-02-21 23:00:00+00:00,Post,2011-02-18 13:46:47.461000+00:00
60,Group 1,task-8886,Resource18,Confirmation of receipt,2011-01-20 12:56:59.677000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource18,2011-02-23 23:00:00.010000+00:00,General,,case-5381,2011-02-23 23:00:00+00:00,Internet,2011-02-15 09:33:29.582000+00:00
61,Group 4,task-9084,Resource18,T02 Check confirmation of receipt,2011-01-20 12:59:54.727000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource18,2011-02-23 23:00:00.010000+00:00,General,,case-5381,2011-02-23 23:00:00+00:00,Internet,2011-02-15 09:33:29.582000+00:00
62,Group 3,task-9086,Resource18,T04 Determine confirmation of receipt,2011-01-20 13:00:12.609000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource18,2011-02-23 23:00:00.010000+00:00,General,,case-5381,2011-02-23 23:00:00+00:00,Internet,2011-02-15 09:33:29.582000+00:00
63,Group 2,task-9087,admin1,T05 Print and send confirmation of receipt,2011-01-24 11:00:28.441000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource18,2011-02-23 23:00:00.010000+00:00,General,,case-5381,2011-02-23 23:00:00+00:00,Internet,2011-02-15 09:33:29.582000+00:00
64,Group 1,task-9085,Resource18,T06 Determine necessity of stop advice,2011-01-25 08:13:56.754000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource18,2011-02-23 23:00:00.010000+00:00,General,,case-5381,2011-02-23 23:00:00+00:00,Internet,2011-02-15 09:33:29.582000+00:00
65,Group 1,task-9410,Resource18,T10 Determine necessity to stop indication,2011-01-25 08:14:15.919000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource18,2011-02-23 23:00:00.010000+00:00,General,,case-5381,2011-02-23 23:00:00+00:00,Internet,2011-02-15 09:33:29.582000+00:00
66,Group 1,task-8952,Resource18,Confirmation of receipt,2011-01-20 13:06:00.418000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource18,2011-02-23 23:00:00.010000+00:00,General,,case-5401,2011-02-23 23:00:00+00:00,Internet,2011-02-24 09:18:42.399000+00:00
67,Group 4,task-9088,Resource18,T02 Check confirmation of receipt,2011-01-20 13:09:11.295000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource18,2011-02-23 23:00:00.010000+00:00,General,,case-5401,2011-02-23 23:00:00+00:00,Internet,2011-02-24 09:18:42.399000+00:00
68,Group 3,task-9091,Resource18,T04 Determine confirmation of receipt,2011-01-20 13:09:32.926000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource18,2011-02-23 23:00:00.010000+00:00,General,,case-5401,2011-02-23 23:00:00+00:00,Internet,2011-02-24 09:18:42.399000+00:00
69,Group 2,task-9092,admin1,T05 Print and send confirmation of receipt,2011-01-24 10:08:35.372000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource18,2011-02-23 23:00:00.010000+00:00,General,,case-5401,2011-02-23 23:00:00+00:00,Internet,2011-02-24 09:18:42.399000+00:00
70,Group 1,task-9089,Resource18,T06 Determine necessity of stop advice,2011-01-25 09:03:39.049000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource18,2011-02-23 23:00:00.010000+00:00,General,,case-5401,2011-02-23 23:00:00+00:00,Internet,2011-02-24 09:18:42.399000+00:00
71,Group 1,task-9432,Resource18,T10 Determine necessity to stop indication,2011-01-25 09:03:58.554000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource18,2011-02-23 23:00:00.010000+00:00,General,,case-5401,2011-02-23 23:00:00+00:00,Internet,2011-02-24 09:18:42.399000+00:00
72,EMPTY,task-9059,Resource07,Confirmation of receipt,2011-01-24 16:06:35.720000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource07,2011-03-03 23:00:00.010000+00:00,General,,case-5418,2011-03-03 23:00:00+00:00,Desk,2011-02-22 08:30:55.455000+00:00
73,EMPTY,task-9388,Resource19,T02 Check confirmation of receipt,2011-01-26 12:05:07.161000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource07,2011-03-03 23:00:00.010000+00:00,General,,case-5418,2011-03-03 23:00:00+00:00,Desk,2011-02-22 08:30:55.455000+00:00
74,Group 3,task-9658,Resource19,T04 Determine confirmation of receipt,2011-01-26 12:05:22.117000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource07,2011-03-03 23:00:00.010000+00:00,General,,case-5418,2011-03-03 23:00:00+00:00,Desk,2011-02-22 08:30:55.455000+00:00
75,EMPTY,task-9659,Resource07,T05 Print and send confirmation of receipt,2011-01-27 08:18:53.526000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource07,2011-03-03 23:00:00.010000+00:00,General,,case-5418,2011-03-03 23:00:00+00:00,Desk,2011-02-22 08:30:55.455000+00:00
76,Group 1,task-9389,Resource07,T06 Determine necessity of stop advice,2011-01-31 13:17:14.446000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource07,2011-03-03 23:00:00.010000+00:00,General,,case-5418,2011-03-03 23:00:00+00:00,Desk,2011-02-22 08:30:55.455000+00:00
77,Group 1,task-10243,Resource07,T10 Determine necessity to stop indication,2011-01-31 13:21:42.504000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource07,2011-03-03 23:00:00.010000+00:00,General,,case-5418,2011-03-03 23:00:00+00:00,Desk,2011-02-22 08:30:55.455000+00:00
78,EMPTY,task-8779,Resource04,Confirmation of receipt,2011-01-25 07:28:31.212000+00:00,complete,2010-12-30 00:06:40.010000+00:00,Resource04,2011-10-05 23:06:40.020000+00:00,General,,case-5372,2011-10-05 23:06:40+00:00,Internet,2011-10-03 14:33:42.541000+00:00
79,Group 4,task-9399,Resource04,T02 Check confirmation of receipt,2011-01-25 07:28:50.452000+00:00,complete,2010-12-30 00:06:40.010000+00:00,Resource04,2011-10-05 23:06:40.020000+00:00,General,,case-5372,2011-10-05 23:06:40+00:00,Internet,2011-10-03 14:33:42.541000+00:00
80,Group 3,task-9401,Resource10,T04 Determine confirmation of receipt,2011-01-25 11:25:56.074000+00:00,complete,2010-12-30 00:06:40.010000+00:00,Resource04,2011-10-05 23:06:40.020000+00:00,General,,case-5372,2011-10-05 23:06:40+00:00,Internet,2011-10-03 14:33:42.541000+00:00
81,Group 2,task-9479,admin1,T05 Print and send confirmation of receipt,2011-02-02 12:34:52.394000+00:00,complete,2010-12-30 00:06:40.010000+00:00,Resource04,2011-10-05 23:06:40.020000+00:00,General,,case-5372,2011-10-05 23:06:40+00:00,Internet,2011-10-03 14:33:42.541000+00:00
82,Group 1,task-9400,Resource04,T06 Determine necessity of stop advice,2011-02-07 11:19:06.668000+00:00,complete,2010-12-30 00:06:40.010000+00:00,Resource04,2011-10-05 23:06:40.020000+00:00,General,,case-5372,2011-10-05 23:06:40+00:00,Internet,2011-10-03 14:33:42.541000+00:00
83,Group 1,task-11226,Resource04,T10 Determine necessity to stop indication,2011-02-07 11:19:21.429000+00:00,complete,2010-12-30 00:06:40.010000+00:00,Resource04,2011-10-05 23:06:40.020000+00:00,General,,case-5372,2011-10-05 23:06:40+00:00,Internet,2011-10-03 14:33:42.541000+00:00
84,EMPTY,task-6724,Resource04,Confirmation of receipt,2011-01-26 07:44:55.483000+00:00,complete,2011-01-04 00:06:40.010000+00:00,Resource04,2011-07-04 23:06:40.020000+00:00,General,,case-5121,2011-07-04 23:06:40+00:00,Internet,2011-07-06 13:23:31.924000+00:00
85,Group 4,task-9576,Resource04,T02 Check confirmation of receipt,2011-01-26 07:45:12.394000+00:00,complete,2011-01-04 00:06:40.010000+00:00,Resource04,2011-07-04 23:06:40.020000+00:00,General,,case-5121,2011-07-04 23:06:40+00:00,Internet,2011-07-06 13:23:31.924000+00:00
86,Group 3,task-9578,Resource10,T04 Determine confirmation of receipt,2011-01-27 09:19:14.099000+00:00,complete,2011-01-04 00:06:40.010000+00:00,Resource04,2011-07-04 23:06:40.020000+00:00,General,,case-5121,2011-07-04 23:06:40+00:00,Internet,2011-07-06 13:23:31.924000+00:00
87,EMPTY,task-9749,Resource04,T05 Print and send confirmation of receipt,2011-01-27 14:39:29.408000+00:00,complete,2011-01-04 00:06:40.010000+00:00,Resource04,2011-07-04 23:06:40.020000+00:00,General,,case-5121,2011-07-04 23:06:40+00:00,Internet,2011-07-06 13:23:31.924000+00:00
88,Group 1,task-9577,Resource04,T06 Determine necessity of stop advice,2011-02-01 15:18:11.423000+00:00,complete,2011-01-04 00:06:40.010000+00:00,Resource04,2011-07-04 23:06:40.020000+00:00,General,,case-5121,2011-07-04 23:06:40+00:00,Internet,2011-07-06 13:23:31.924000+00:00
89,Group 1,task-10468,Resource04,T10 Determine necessity to stop indication,2011-02-01 15:18:25.318000+00:00,complete,2011-01-04 00:06:40.010000+00:00,Resource04,2011-07-04 23:06:40.020000+00:00,General,,case-5121,2011-07-04 23:06:40+00:00,Internet,2011-07-06 13:23:31.924000+00:00
90,EMPTY,task-8845,Resource04,Confirmation of receipt,2011-01-26 07:48:44.956000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource04,2011-02-23 23:00:00.010000+00:00,General,,case-5379,2011-02-23 23:00:00+00:00,Internet,2011-02-23 08:52:26.725000+00:00
91,Group 4,task-9582,Resource04,T02 Check confirmation of receipt,2011-01-26 07:48:57.670000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource04,2011-02-23 23:00:00.010000+00:00,General,,case-5379,2011-02-23 23:00:00+00:00,Internet,2011-02-23 08:52:26.725000+00:00
92,Group 3,task-9584,Resource10,T04 Determine confirmation of receipt,2011-01-27 08:03:25.903000+00:00,complete,2010-12-29 23:00:00.010000+00:00,Resource04,2011-02-23 23:00:00.010000+00:00,General,,case-5379,2011-02-23 23:00:00+00:00,Internet,2011-02-23 08:52:26.725000+00:00
