,concept:name,time:timestamp,concept:actor,concept:resource,case:concept:name
65,Activity U,2020-06-15 09:03:15.169000+00:00,Oscar,30,9
66,Activity V,2020-06-15 09:04:15.169000+00:00,Laura,80,9
67,Activity B,2020-06-15 09:06:15.169000+00:00,Fred,60,9
68,Activity A,2020-06-15 10:25:36.091000+00:00,Thomas,20,11
69,Activity C,2020-06-15 10:27:36.091000+00:00,Dwight,20,11
70,Activity K,2020-06-15 10:28:36.091000+00:00,Fred,90,11
71,Activity L,2020-06-15 10:29:36.091000+00:00,Dwight,30,11
72,Activity D,2020-06-15 10:30:36.091000+00:00,Kate,10,11
73,Activity S,2020-06-15 10:31:36.091000+00:00,Robert,70,11
74,Activity T,2020-06-15 10:32:36.091000+00:00,Bruce,20,11
75,Activity U,2020-06-15 10:33:36.091000+00:00,Oscar,60,11
76,Activity V,2020-06-15 10:34:36.091000+00:00,Robert,70,11
77,Activity B,2020-06-15 10:36:36.091000+00:00,Victoria,30,11
78,Activity A,2020-06-15 17:46:00.108000+00:00,Gisele,20,22
79,Activity C,2020-06-15 17:48:00.108000+00:00,Amy,20,22
80,Activity K,2020-06-15 17:49:00.108000+00:00,Fred,90,22
81,Activity L,2020-06-15 17:50:00.108000+00:00,Dwight,40,22
82,Activity D,2020-06-15 17:51:00.108000+00:00,Kate,20,22
83,Activity S,2020-06-15 17:52:00.108000+00:00,Robert,30,22
84,Activity T,2020-06-15 17:53:00.108000+00:00,Bruce,20,22
85,Activity U,2020-06-15 17:54:00.108000+00:00,Owen,20,22
86,Activity V,2020-06-15 17:55:00.108000+00:00,Walter,70,22
87,Activity B,2020-06-15 17:57:00.108000+00:00,Brian,40,22
88,Activity A,2020-06-16 11:21:08.313000+00:00,Anna,10,56
89,Activity C,2020-06-16 11:23:08.313000+00:00,Kevin,20,56
90,Activity K,2020-06-16 11:24:08.313000+00:00,Fred,90,56
91,Activity L,2020-06-16 11:25:08.313000+00:00,Fred,10,56
92,Activity D,2020-06-16 11:26:08.313000+00:00,Kate,10,56
93,Activity S,2020-06-16 11:27:08.313000+00:00,Fadi,90,56
94,Activity T,2020-06-16 11:28:08.313000+00:00,Bruce,20,56
95,Activity U,2020-06-16 11:29:08.313000+00:00,Oscar,70,56
96,Activity V,2020-06-16 11:30:08.313000+00:00,Laura,40,56
97,Activity B,2020-06-16 11:32:08.313000+00:00,Fred,60,56
98,Activity A,2020-06-15 12:50:11.084000+00:00,Gisele,10,12
99,Activity C,2020-06-15 12:52:11.084000+00:00,Dwight,20,12
100,Activity K,2020-06-15 12:53:11.084000+00:00,Fred,90,12
101,Activity L,2020-06-15 12:54:11.084000+00:00,Fred,30,12
102,Activity S,2020-06-15 12:55:11.084000+00:00,Fadi,90,12
103,Activity T,2020-06-15 12:56:11.084000+00:00,Bruce,20,12
104,Activity U,2020-06-15 12:57:11.084000+00:00,Oscar,20,12
105,Activity V,2020-06-15 12:58:11.084000+00:00,Robert,10,12
106,Activity D,2020-06-15 12:59:11.084000+00:00,Kate,10,12
107,Activity B,2020-06-15 13:01:11.084000+00:00,Fred,60,12
108,Activity A,2020-06-15 13:01:46.128000+00:00,Amy,20,13
109,Activity S,2020-06-15 13:03:46.128000+00:00,Fadi,90,13
110,Activity T,2020-06-15 13:04:46.128000+00:00,Bruce,20,13
111,Activity U,2020-06-15 13:05:46.128000+00:00,Oscar,50,13
112,Activity C,2020-06-15 13:06:46.128000+00:00,Naomi,20,13
113,Activity V,2020-06-15 13:07:46.128000+00:00,Robert,90,13
114,Activity K,2020-06-15 13:08:46.128000+00:00,Fred,90,13
115,Activity L,2020-06-15 13:09:46.128000+00:00,Karl,40,13
116,Activity D,2020-06-15 13:10:46.128000+00:00,Kate,70,13
117,Activity B,2020-06-15 13:12:46.128000+00:00,Victoria,40,13
118,Activity A,2020-06-15 19:22:23.893000+00:00,Thomas,10,23
119,Activity S,2020-06-15 19:24:23.893000+00:00,Fred,70,23
120,Activity T,2020-06-15 19:25:23.893000+00:00,Larry,20,23
121,Activity U,2020-06-15 19:26:23.893000+00:00,Oscar,20,23
122,Activity C,2020-06-15 19:27:23.893000+00:00,Naomi,20,23
123,Activity V,2020-06-15 19:28:23.893000+00:00,Robert,90,23
124,Activity K,2020-06-15 19:29:23.893000+00:00,Fred,90,23
125,Activity L,2020-06-15 19:30:23.893000+00:00,Dwight,10,23
126,Activity D,2020-06-15 19:31:23.893000+00:00,Kate,70,23
127,Activity B,2020-06-15 19:33:23.893000+00:00,Brian,30,23
128,Activity A,2020-06-15 14:29:21.248000+00:00,Ryan,10,14
129,Activity S,2020-06-15 14:31:21.248000+00:00,Fred,30,14
130,Activity C,2020-06-15 14:32:21.248000+00:00,Naomi,20,14
131,Activity M,2020-06-15 14:33:21.248000+00:00,Guy,80,14
132,Activity Q,2020-06-15 14:34:21.248000+00:00,Amy,20,14
133,Activity N,2020-06-15 14:35:21.248000+00:00,Ben,30,14
134,Activity D,2020-06-15 14:36:21.248000+00:00,Kate,70,14
135,Activity T,2020-06-15 14:37:21.248000+00:00,Larry,20,14
136,Activity U,2020-06-15 14:38:21.248000+00:00,Owen,70,14
137,Activity V,2020-06-15 14:39:21.248000+00:00,Laura,90,14
138,Activity B,2020-06-15 14:41:21.248000+00:00,Walter,60,14
139,Activity A,2020-06-15 14:46:18.237000+00:00,Anna,20,15
140,Activity C,2020-06-15 14:48:18.237000+00:00,Naomi,20,15
141,Activity M,2020-06-15 14:49:18.237000+00:00,Nicholas,80,15
142,Activity Q,2020-06-15 14:50:18.237000+00:00,Robert,20,15
143,Activity S,2020-06-15 14:51:18.237000+00:00,Chris,20,15
144,Activity T,2020-06-15 14:52:18.237000+00:00,Larry,20,15
145,Activity N,2020-06-15 14:53:18.237000+00:00,Roger,10,15
146,Activity D,2020-06-15 14:54:18.237000+00:00,Kate,10,15
147,Activity U,2020-06-15 14:55:18.237000+00:00,Owen,30,15
148,Activity V,2020-06-15 14:56:18.237000+00:00,Laura,10,15
149,Activity B,2020-06-15 14:58:18.237000+00:00,Brian,40,15
150,Activity A,2020-06-15 15:03:20.339000+00:00,Ryan,10,16
151,Activity C,2020-06-15 15:05:20.339000+00:00,Dwight,20,16
152,Activity J,2020-06-15 15:06:20.339000+00:00,Kevin,20,16
153,Activity S,2020-06-15 15:07:20.339000+00:00,Fadi,30,16
154,Activity T,2020-06-15 15:08:20.339000+00:00,Larry,20,16
155,Activity U,2020-06-15 15:09:20.339000+00:00,Owen,20,16
156,Activity D,2020-06-15 15:10:20.339000+00:00,Kate,60,16
157,Activity V,2020-06-15 15:11:20.339000+00:00,Harper,80,16
158,Activity B,2020-06-15 15:13:20.339000+00:00,Brian,30,16
159,Activity A,2020-06-24 07:35:46.747000+00:00,Amy,20,436
160,Activity C,2020-06-24 07:37:46.747000+00:00,Dwight,20,436
161,Activity J,2020-06-24 07:38:46.747000+00:00,Rachel,50,436
162,Activity S,2020-06-24 07:39:46.747000+00:00,Chris,90,436
163,Activity T,2020-06-24 07:40:46.747000+00:00,Bruce,20,436
164,Activity U,2020-06-24 07:41:46.747000+00:00,Owen,30,436
165,Activity D,2020-06-24 07:42:46.747000+00:00,Kate,10,436
166,Activity V,2020-06-24 07:43:46.747000+00:00,Robert,90,436
167,Activity B,2020-06-24 07:45:46.747000+00:00,Fred,40,436
168,Activity A,2020-06-15 22:11:36.895000+00:00,Gisele,10,26
169,Activity C,2020-06-15 22:13:36.895000+00:00,Dwight,20,26
170,Activity S,2020-06-15 22:14:36.895000+00:00,Naomi,90,26
171,Activity J,2020-06-15 22:15:36.895000+00:00,Rachel,34,26
172,Activity D,2020-06-15 22:16:36.895000+00:00,Kate,20,26
173,Activity T,2020-06-15 22:17:36.895000+00:00,Bruce,20,26
174,Activity U,2020-06-15 22:18:36.895000+00:00,Oscar,20,26
175,Activity V,2020-06-15 22:19:36.895000+00:00,Robert,10,26
176,Activity B,2020-06-15 22:21:36.895000+00:00,Walter,40,26
177,Activity A,2020-06-24 15:30:36.214000+00:00,Ryan,20,454
178,Activity C,2020-06-24 15:32:36.214000+00:00,Dwight,20,454
179,Activity S,2020-06-24 15:33:36.214000+00:00,Naomi,60,454
180,Activity J,2020-06-24 15:34:36.214000+00:00,Kevin,50,454
181,Activity D,2020-06-24 15:35:36.214000+00:00,Kate,10,454
182,Activity T,2020-06-24 15:36:36.214000+00:00,Larry,20,454
183,Activity U,2020-06-24 15:37:36.214000+00:00,Oscar,20,454
184,Activity V,2020-06-24 15:38:36.214000+00:00,Laura,80,454
185,Activity B,2020-06-24 15:40:36.214000+00:00,Brian,40,454
186,Activity A,2020-06-15 22:12:31.788000+00:00,Anna,20,27
187,Activity S,2020-06-15 22:14:31.788000+00:00,Fadi,90,27
188,Activity T,2020-06-15 22:15:31.788000+00:00,Bruce,20,27
189,Activity C,2020-06-15 22:16:31.788000+00:00,Kevin,20,27
190,Activity J,2020-06-15 22:17:31.788000+00:00,Kevin,20,27
191,Activity U,2020-06-15 22:18:31.788000+00:00,Owen,50,27
192,Activity D,2020-06-15 22:19:31.788000+00:00,Kate,10,27
193,Activity V,2020-06-15 22:20:31.788000+00:00,Laura,60,27
194,Activity B,2020-06-15 22:22:31.788000+00:00,Victoria,60,27
195,Activity A,2020-06-15 23:30:17.648000+00:00,Ryan,10,29
196,Activity S,2020-06-15 23:32:17.648000+00:00,Naomi,90,29
197,Activity C,2020-06-15 23:33:17.648000+00:00,Naomi,20,29
198,Activity K,2020-06-15 23:34:17.648000+00:00,Fred,90,29
199,Activity T,2020-06-15 23:35:17.648000+00:00,Bruce,20,29
200,Activity L,2020-06-15 23:36:17.648000+00:00,Fred,10,29
201,Activity U,2020-06-15 23:37:17.648000+00:00,Owen,50,29
202,Activity V,2020-06-15 23:38:17.648000+00:00,Robert,80,29
203,Activity D,2020-06-15 23:39:17.648000+00:00,Kate,60,29
204,Activity B,2020-06-15 23:41:17.648000+00:00,Walter,60,29
205,Activity A,2020-06-16 00:28:22.394000+00:00,Gisele,10,32
206,Activity C,2020-06-16 00:30:22.394000+00:00,Amy,20,32
207,Activity K,2020-06-16 00:31:22.394000+00:00,Fred,90,32
208,Activity L,2020-06-16 00:32:22.394000+00:00,Dwight,30,32
209,Activity S,2020-06-16 00:33:22.394000+00:00,Carla,30,32
210,Activity D,2020-06-16 00:34:22.394000+00:00,Kate,20,32
211,Activity T,2020-06-16 00:35:22.394000+00:00,Larry,20,32
212,Activity U,2020-06-16 00:36:22.394000+00:00,Owen,70,32
213,Activity V,2020-06-16 00:37:22.394000+00:00,Harper,40,32
214,Activity B,2020-06-16 00:39:22.394000+00:00,Walter,40,32
215,Activity A,2020-06-16 01:01:07.266000+00:00,Anna,20,33
216,Activity C,2020-06-16 01:03:07.266000+00:00,Naomi,20,33
217,Activity J,2020-06-16 01:04:07.266000+00:00,Ryan,20,33
218,Activity S,2020-06-16 01:05:07.266000+00:00,Fred,30,33
219,Activity D,2020-06-16 01:06:07.266000+00:00,Kate,70,33
220,Activity T,2020-06-16 01:07:07.266000+00:00,Larry,20,33
221,Activity U,2020-06-16 01:08:07.266000+00:00,Oscar,60,33
222,Activity V,2020-06-16 01:09:07.266000+00:00,Robert,60,33
223,Activity B,2020-06-16 01:11:07.266000+00:00,Brian,60,33
224,Activity A,2020-06-16 23:48:17.992000+00:00,Thomas,20,81
225,Activity C,2020-06-16 23:50:17.992000+00:00,Kevin,20,81
226,Activity J,2020-06-16 23:51:17.992000+00:00,Kevin,50,81
227,Activity S,2020-06-16 23:52:17.992000+00:00,Fred,20,81
228,Activity D,2020-06-16 23:53:17.992000+00:00,Kate,60,81
229,Activity T,2020-06-16 23:54:17.992000+00:00,Larry,20,81
230,Activity U,2020-06-16 23:55:17.992000+00:00,Oscar,20,81
231,Activity V,2020-06-16 23:56:17.992000+00:00,Robert,60,81
232,Activity B,2020-06-16 23:58:17.992000+00:00,Victoria,40,81
233,Activity A,2020-06-19 03:02:25.980000+00:00,Ryan,10,178
234,Activity C,2020-06-19 03:04:25.980000+00:00,Isabella,20,178
235,Activity J,2020-06-19 03:05:25.980000+00:00,Kevin,50,178
236,Activity S,2020-06-19 03:06:25.980000+00:00,Robert,90,178
237,Activity D,2020-06-19 03:07:25.980000+00:00,Kate,70,178
238,Activity T,2020-06-19 03:08:25.980000+00:00,Bruce,20,178
239,Activity U,2020-06-19 03:09:25.980000+00:00,Oscar,20,178
240,Activity V,2020-06-19 03:10:25.980000+00:00,Robert,70,178
241,Activity B,2020-06-19 03:12:25.980000+00:00,Brian,40,178
242,Activity A,2020-06-16 01:16:13.702000+00:00,Anna,20,34
243,Activity S,2020-06-16 01:18:13.702000+00:00,Fred,30,34
244,Activity T,2020-06-16 01:19:13.702000+00:00,Larry,20,34
245,Activity U,2020-06-16 01:20:13.702000+00:00,Owen,50,34
246,Activity C,2020-06-16 01:21:13.702000+00:00,Kevin,20,34
247,Activity J,2020-06-16 01:22:13.702000+00:00,Cameron,20,34
248,Activity D,2020-06-16 01:23:13.702000+00:00,Kate,17,34
249,Activity V,2020-06-16 01:24:13.702000+00:00,Harper,10,34
250,Activity B,2020-06-16 01:26:13.702000+00:00,Fred,55,34
251,Activity A,2020-06-16 02:40:34.206000+00:00,Gisele,20,36
252,Activity S,2020-06-16 02:42:34.206000+00:00,Naomi,60,36
253,Activity C,2020-06-16 02:43:34.206000+00:00,Naomi,20,36
254,Activity J,2020-06-16 02:44:34.206000+00:00,Cameron,50,36
255,Activity T,2020-06-16 02:45:34.206000+00:00,Larry,20,36
256,Activity D,2020-06-16 02:46:34.206000+00:00,Kate,70,36
257,Activity U,2020-06-16 02:47:34.206000+00:00,Owen,50,36
258,Activity V,2020-06-16 02:48:34.206000+00:00,Walter,70,36
259,Activity B,2020-06-16 02:50:34.206000+00:00,Brian,40,36
260,Activity A,2020-06-28 21:44:42.414000+00:00,Gisele,10,642
261,Activity S,2020-06-28 21:46:42.414000+00:00,Fred,30,642
262,Activity C,2020-06-28 21:47:42.414000+00:00,Kevin,20,642
263,Activity J,2020-06-28 21:48:42.414000+00:00,Cameron,20,642
264,Activity T,2020-06-28 21:49:42.414000+00:00,Larry,20,642
265,Activity D,2020-06-28 21:50:42.414000+00:00,Kate,70,642
266,Activity U,2020-06-28 21:51:42.414000+00:00,Oscar,20,642
267,Activity V,2020-06-28 21:52:42.414000+00:00,Robert,80,642
268,Activity B,2020-06-28 21:54:42.414000+00:00,Fred,60,642
269,Activity A,2020-06-16 03:40:03.813000+00:00,Anna,10,37
270,Activity C,2020-06-16 03:42:03.813000+00:00,Isabella,20,37
271,Activity E,2020-06-16 03:43:03.813000+00:00,Megan,40,37
272,Activity S,2020-06-16 03:44:03.813000+00:00,Robert,70,37
273,Activity T,2020-06-16 03:45:03.813000+00:00,Bruce,20,37
274,Activity U,2020-06-16 03:46:03.813000+00:00,Oscar,60,37
275,Activity V,2020-06-16 03:47:03.813000+00:00,Robert,10,37
276,Activity I,2020-06-16 03:49:03.813000+00:00,Quentin,30,37
277,Activity H,2020-06-16 03:50:03.813000+00:00,Caitlin,50,37
278,Activity G,2020-06-16 03:51:03.813000+00:00,Vincent,80,37
279,Activity F,2020-06-16 03:53:03.813000+00:00,Michelle,10,37
280,Activity D,2020-06-16 03:54:03.813000+00:00,Kate,20,37
281,Activity B,2020-06-16 03:56:03.813000+00:00,Brian,60,37
282,Activity A,2020-06-16 04:47:13.948000+00:00,Thomas,10,40
283,Activity S,2020-06-16 04:49:13.948000+00:00,Carla,30,40
284,Activity C,2020-06-16 04:50:13.948000+00:00,Dwight,20,40
285,Activity J,2020-06-16 04:51:13.948000+00:00,Cameron,20,40
286,Activity D,2020-06-16 04:52:13.948000+00:00,Kate,60,40
287,Activity T,2020-06-16 04:53:13.948000+00:00,Larry,20,40
288,Activity U,2020-06-16 04:54:13.948000+00:00,Owen,30,40
289,Activity V,2020-06-16 04:55:13.948000+00:00,Robert,40,40
290,Activity B,2020-06-16 04:57:13.948000+00:00,Brian,60,40
291,Activity A,2020-06-16 11:02:19.458000+00:00,Amy,20,53
292,Activity S,2020-06-16 11:04:19.458000+00:00,Robert,20,53
293,Activity C,2020-06-16 11:05:19.458000+00:00,Dwight,20,53
294,Activity J,2020-06-16 11:06:19.458000+00:00,Ryan,50,53
295,Activity D,2020-06-16 11:07:19.458000+00:00,Kate,20,53
296,Activity T,2020-06-16 11:08:19.458000+00:00,Larry,20,53
297,Activity U,2020-06-16 11:09:19.458000+00:00,Oscar,70,53
298,Activity V,2020-06-16 11:10:19.458000+00:00,Robert,80,53
299,Activity B,2020-06-16 11:12:19.458000+00:00,Brian,30,53
300,Activity A,2020-06-16 19:18:51.713000+00:00,Amy,10,70
301,Activity S,2020-06-16 19:20:51.713000+00:00,Chris,60,70
302,Activity C,2020-06-16 19:21:51.713000+00:00,Isabella,20,70
303,Activity J,2020-06-16 19:22:51.713000+00:00,Rachel,20,70
304,Activity D,2020-06-16 19:23:51.713000+00:00,Kate,70,70
305,Activity T,2020-06-16 19:24:51.713000+00:00,Larry,20,70
306,Activity U,2020-06-16 19:25:51.713000+00:00,Oscar,70,70
307,Activity V,2020-06-16 19:26:51.713000+00:00,Laura,80,70
308,Activity B,2020-06-16 19:28:51.713000+00:00,Fred,30,70
309,Activity A,2020-06-16 05:55:19.345000+00:00,Thomas,10,44
310,Activity S,2020-06-16 05:57:19.345000+00:00,Chris,60,44
311,Activity C,2020-06-16 05:58:19.345000+00:00,Kevin,20,44
312,Activity K,2020-06-16 05:59:19.345000+00:00,Fred,90,44
313,Activity L,2020-06-16 06:00:19.345000+00:00,Karl,80,44
314,Activity D,2020-06-16 06:01:19.345000+00:00,Kate,70,44
315,Activity T,2020-06-16 06:02:19.345000+00:00,Larry,20,44
316,Activity U,2020-06-16 06:03:19.345000+00:00,Oscar,50,44
317,Activity V,2020-06-16 06:04:19.345000+00:00,Laura,40,44
318,Activity B,2020-06-16 06:06:19.345000+00:00,Brian,40,44
319,Activity A,2020-06-16 07:02:23.415000+00:00,Ryan,20,48
320,Activity S,2020-06-16 07:04:23.415000+00:00,Fadi,30,48
321,Activity C,2020-06-16 07:05:23.415000+00:00,Isabella,20,48
322,Activity K,2020-06-16 07:06:23.415000+00:00,Fred,90,48
323,Activity L,2020-06-16 07:07:23.415000+00:00,Bruce,40,48
324,Activity D,2020-06-16 07:08:23.415000+00:00,Kate,10,48
325,Activity T,2020-06-16 07:09:23.415000+00:00,Larry,20,48
326,Activity U,2020-06-16 07:10:23.415000+00:00,Owen,30,48
327,Activity V,2020-06-16 07:11:23.415000+00:00,Laura,70,48
328,Activity B,2020-06-16 07:13:23.415000+00:00,Brian,60,48
329,Activity A,2020-06-16 06:41:20.329000+00:00,Gisele,20,47
330,Activity C,2020-06-16 06:43:20.329000+00:00,Amy,20,47
331,Activity K,2020-06-16 06:44:20.329000+00:00,Fred,90,47
332,Activity S,2020-06-16 06:45:20.329000+00:00,Fadi,70,47
333,Activity L,2020-06-16 06:46:20.329000+00:00,Dwight,40,47
334,Activity D,2020-06-16 06:47:20.329000+00:00,Kate,20,47
335,Activity T,2020-06-16 06:48:20.329000+00:00,Larry,20,47
336,Activity U,2020-06-16 06:49:20.329000+00:00,Oscar,30,47
337,Activity V,2020-06-16 06:50:20.329000+00:00,Harper,40,47
338,Activity B,2020-06-16 06:52:20.329000+00:00,Walter,30,47
339,Activity A,2020-06-24 05:44:44.210000+00:00,Ryan,20,427
340,Activity C,2020-06-24 05:46:44.210000+00:00,Kevin,20,427
341,Activity K,2020-06-24 05:47:44.210000+00:00,Fred,90,427
342,Activity S,2020-06-24 05:48:44.210000+00:00,Fred,90,427
343,Activity L,2020-06-24 05:49:44.210000+00:00,Karl,40,427
344,Activity D,2020-06-24 05:50:44.210000+00:00,Kate,10,427
345,Activity T,2020-06-24 05:51:44.210000+00:00,Larry,20,427
346,Activity U,2020-06-24 05:52:44.210000+00:00,Oscar,30,427
347,Activity V,2020-06-24 05:53:44.210000+00:00,Laura,10,427
348,Activity B,2020-06-24 05:55:44.210000+00:00,Brian,30,427
349,Activity A,2020-06-16 08:06:17.123000+00:00,Anna,10,50
350,Activity S,2020-06-16 08:08:17.123000+00:00,Naomi,20,50
351,Activity C,2020-06-16 08:09:17.123000+00:00,Kevin,20,50
352,Activity K,2020-06-16 08:10:17.123000+00:00,Fred,90,50
353,Activity T,2020-06-16 08:11:17.123000+00:00,Bruce,20,50
354,Activity U,2020-06-16 08:12:17.123000+00:00,Owen,60,50
355,Activity V,2020-06-16 08:13:17.123000+00:00,Walter,90,50
356,Activity L,2020-06-16 08:14:17.123000+00:00,Dwight,30,50
357,Activity D,2020-06-16 08:15:17.123000+00:00,Kate,60,50
358,Activity B,2020-06-16 08:17:17.123000+00:00,Walter,40,50
359,Activity A,2020-06-16 08:10:45.660000+00:00,Amy,20,51
360,Activity C,2020-06-16 08:12:45.660000+00:00,Dwight,20,51
361,Activity E,2020-06-16 08:13:45.660000+00:00,Chris,40,51
362,Activity I,2020-06-16 08:15:45.660000+00:00,Jack,30,51
363,Activity G,2020-06-16 08:16:45.660000+00:00,Teri,80,51
364,Activity S,2020-06-16 08:17:45.660000+00:00,Chris,20,51
365,Activity H,2020-06-16 08:18:45.660000+00:00,Ryan,60,51
366,Activity T,2020-06-16 08:19:45.660000+00:00,Larry,20,51
367,Activity U,2020-06-16 08:20:45.660000+00:00,Owen,60,51
368,Activity V,2020-06-16 08:22:45.660000+00:00,Walter,10,51
369,Activity F,2020-06-16 08:23:45.660000+00:00,Michelle,40,51
370,Activity D,2020-06-16 08:24:45.660000+00:00,Kate,20,51
371,Activity B,2020-06-16 08:26:45.660000+00:00,Brian,60,51
372,Activity A,2020-06-16 11:11:34.185000+00:00,Anna,20,54
373,Activity C,2020-06-16 11:13:34.185000+00:00,Dwight,20,54
374,Activity M,2020-06-16 11:14:34.185000+00:00,Elizabeth,80,54
375,Activity P,2020-06-16 11:15:34.185000+00:00,Adam,40,54
376,Activity S,2020-06-16 11:16:34.185000+00:00,Chris,60,54
377,Activity T,2020-06-16 11:17:34.185000+00:00,Larry,20,54
378,Activity U,2020-06-16 11:18:34.185000+00:00,Oscar,60,54
379,Activity V,2020-06-16 11:19:34.185000+00:00,Harper,40,54
380,Activity N,2020-06-16 11:20:34.185000+00:00,Lewis,30,54
381,Activity D,2020-06-16 11:21:34.185000+00:00,Kate,20,54
382,Activity B,2020-06-16 11:23:34.185000+00:00,Fred,60,54
383,Activity A,2020-06-16 11:16:20.029000+00:00,Amy,10,55
384,Activity C,2020-06-16 11:18:20.029000+00:00,Isabella,20,55
385,Activity M,2020-06-16 11:19:20.029000+00:00,Guy,80,55
386,Activity Q,2020-06-16 11:20:20.029000+00:00,Daniel,20,55
387,Activity N,2020-06-16 11:21:20.029000+00:00,Ben,30,55
388,Activity D,2020-06-16 11:22:20.029000+00:00,Kate,70,55
389,Activity S,2020-06-16 11:23:20.029000+00:00,Carla,30,55
390,Activity T,2020-06-16 11:24:20.029000+00:00,Bruce,20,55
391,Activity U,2020-06-16 11:25:20.029000+00:00,Oscar,60,55
392,Activity V,2020-06-16 11:26:20.029000+00:00,Laura,10,55
