,org:group,concept:instance,org:resource,concept:name,time:timestamp,lifecycle:transition,case:startdate,case:responsible,case:enddate_planned,case:department,case:group,case:concept:name,case:deadline,case:channel,case:enddate
48,Group 3,task-8609,Resource10,T04 Determine confirmation of receipt,2011-01-19 13:57:14.202000+00:00,complete,2010-12-27 00:06:40.010000+00:00,Resource04,2011-03-20 00:06:40.010000+00:00,General,,case-5243,2011-03-20 00:06:40+00:00,Internet,2011-03-16 15:29:55.520000+00:00
49,Group 2,task-8967,admin1,T05 Print and send confirmation of receipt,2011-01-24 10:02:55.996000+00:00,complete,2010-12-27 00:06:40.010000+00:00,Resource04,2011-03-20 00:06:40.010000+00:00,General,,case-5243,2011-03-20 00:06:40+00:00,Internet,2011-03-16 15:29:55.520000+00:00
50,Group 1,task-8085,Resource04,Confirmation of receipt,2011-01-17 12:52:35.916000+00:00,complete,2010-12-29 00:06:40.010000+00:00,Resource04,2011-03-19 00:06:40.010000+00:00,General,,case-5297,2011-03-19 00:06:40+00:00,Internet,2011-03-16 13:41:16.283000+00:00
51,Group 4,task-8635,Resource04,T02 Check confirmation of receipt,2011-01-17 12:52:51.477000+00:00,complete,2010-12-29 00:06:40.010000+00:00,Resource04,2011-03-19 00:06:40.010000+00:00,General,,case-5297,2011-03-19 00:06:40+00:00,Internet,2011-03-16 13:41:16.283000+00:00
52,Group 1,task-8636,Resource04,T06 Determine necessity of stop advice,2011-01-17 12:53:08.838000+00:00,complete,2010-12-29 00:06:40.010000+00:00,Resource04,2011-03-19 00:06:40.010000+00:00,General,,case-5297,2011-03-19 00:06:40+00:00,Internet,2011-03-16 13:41:16.283000+00:00
53,Group 1,task-8638,Resource04,T10 Determine necessity to stop indication,2011-01-17 12:53:38.250000+00:00,complete,2010-12-29 00:06:40.010000+00:00,Resource04,2011-03-19 00:06:40.010000+00:00,General,,case-5297,2011-03-19 00:06:40+00:00,Internet,2011-03-16 13:41:16.283000+00:00
54,Group 3,task-8637,Resource10,T04 Determine confirmation of receipt,2011-01-19 14:05:34.699000+00:00,complete,2010-12-29 00:06:40.010000+00:00,Resource04,2011-03-19 00:06:40.010000+00:00,General,,case-5297,2011-03-19 00:06:40+00:00,Internet,2011-03-16 13:41:16.283000+00:00
55,Group 2,task-8974,admin1,T05 Print and send confirmation of receipt,2011-01-24 10:48:28.585000+00:00,complete,2010-12-29 00:06:40.010000+00:00,Resource04,2011-03-19 00:06:40.010000+00:00,General,,case-5297,2011-03-19 00:06:40+00:00,Internet,2011-03-16 13:41:16.283000+00:00
56,Group 1,task-7955,Resource05,Confirmation of receipt,2011-01-19 10:02:30.901000+00:00,complete,2010-12-17 00:06:40.010000+00:00,Resource05,2011-02-11 00:06:40.010000+00:00,General,,case-5287,2011-02-11 00:06:40+00:00,Internet,2011-02-16 11:12:40.005000+00:00
57,Group 4,task-8936,Resource05,T02 Check confirmation of receipt,2011-01-19 10:03:09.168000+00:00,complete,2010-12-17 00:06:40.010000+00:00,Resource05,2011-02-11 00:06:40.010000+00:00,General,,case-5287,2011-02-11 00:06:40+00:00,Internet,2011-02-16 11:12:40.005000+00:00
58,Group 1,task-8937,Resource05,T06 Determine necessity of stop advice,2011-01-19 10:04:13.688000+00:00,complete,2010-12-17 00:06:40.010000+00:00,Resource05,2011-02-11 00:06:40.010000+00:00,General,,case-5287,2011-02-11 00:06:40+00:00,Internet,2011-02-16 11:12:40.005000+00:00
59,Group 3,task-8938,Resource05,T04 Determine confirmation of receipt,2011-01-19 10:04:31.732000+00:00,complete,2010-12-17 00:06:40.010000+00:00,Resource05,2011-02-11 00:06:40.010000+00:00,General,,case-5287,2011-02-11 00:06:40+00:00,Internet,2011-02-16 11:12:40.005000+00:00
60,Group 2,task-8940,Resource05,T05 Print and send confirmation of receipt,2011-01-19 10:04:58.566000+00:00,complete,2010-12-17 00:06:40.010000+00:00,Resource05,2011-02-11 00:06:40.010000+00:00,General,,case-5287,2011-02-11 00:06:40+00:00,Internet,2011-02-16 11:12:40.005000+00:00
61,Group 1,task-8939,Resource05,T10 Determine necessity to stop indication,2011-01-19 10:06:00.493000+00:00,complete,2010-12-17 00:06:40.010000+00:00,Resource05,2011-02-11 00:06:40.010000+00:00,General,,case-5287,2011-02-11 00:06:40+00:00,Internet,2011-02-16 11:12:40.005000+00:00
62,Group 1,task-9679,Resource13,Confirmation of receipt,2011-01-27 10:11:33.565000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
63,Group 4,task-9787,Resource10,T02 Check confirmation of receipt,2011-01-27 10:50:45.604000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
64,Group 3,task-9814,Resource10,T04 Determine confirmation of receipt,2011-01-27 10:50:59.589000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
65,EMPTY,task-9815,Resource13,T05 Print and send confirmation of receipt,2011-02-02 07:28:32.263000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
66,Group 1,task-9788,Resource13,T06 Determine necessity of stop advice,2011-02-02 07:28:50.038000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
67,Group 1,task-10514,Resource13,T10 Determine necessity to stop indication,2011-02-02 07:29:13.189000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
68,Group 1,task-10515,Resource13,T16 Report reasons to hold request,2011-02-02 07:34:01.141000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
69,EMPTY,task-10519,Resource13,T17 Check report Y to stop indication,2011-02-02 07:35:14.052000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
70,Group 3,task-10521,Resource13,T19 Determine report Y to stop indication,2011-02-02 07:35:55.993000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
71,Group 2,task-10522,Resource13,T20 Print report Y to stop indication,2011-02-02 07:36:13.619000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource13,2011-03-10 00:06:40.010000+00:00,General,,case-5517,2011-03-10 00:06:40+00:00,Desk,2011-03-03 12:45:12.539000+00:00
72,EMPTY,task-7221,Resource08,Confirmation of receipt,2011-02-07 07:49:51.378000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5191,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 13:32:39.711000+00:00
73,Group 1,task-11153,Resource08,T06 Determine necessity of stop advice,2011-02-07 07:54:22.518000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5191,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 13:32:39.711000+00:00
74,EMPTY,task-11152,Resource08,T02 Check confirmation of receipt,2011-02-07 07:54:51.568000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5191,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 13:32:39.711000+00:00
75,Group 3,task-11155,Resource08,T04 Determine confirmation of receipt,2011-02-07 07:57:05.110000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5191,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 13:32:39.711000+00:00
76,EMPTY,task-11157,Resource08,T05 Print and send confirmation of receipt,2011-02-07 07:57:47.858000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5191,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 13:32:39.711000+00:00
77,Group 1,task-11154,Resource08,T10 Determine necessity to stop indication,2011-02-07 08:42:27.649000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5191,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 13:32:39.711000+00:00
78,EMPTY,task-15448,Resource15,Confirmation of receipt,2011-03-10 13:19:56.082000+00:00,complete,2011-03-06 00:06:40.010000+00:00,Resource15,2011-05-31 23:06:40.020000+00:00,General,,case-6339,2011-05-31 23:06:40+00:00,Internet,2011-06-20 13:22:26.262000+00:00
79,Group 1,task-15828,Resource15,T06 Determine necessity of stop advice,2011-03-10 13:24:42.827000+00:00,complete,2011-03-06 00:06:40.010000+00:00,Resource15,2011-05-31 23:06:40.020000+00:00,General,,case-6339,2011-05-31 23:06:40+00:00,Internet,2011-06-20 13:22:26.262000+00:00
80,EMPTY,task-15827,Resource18,T02 Check confirmation of receipt,2011-03-17 11:14:32.422000+00:00,complete,2011-03-06 00:06:40.010000+00:00,Resource15,2011-05-31 23:06:40.020000+00:00,General,,case-6339,2011-05-31 23:06:40+00:00,Internet,2011-06-20 13:22:26.262000+00:00
81,Group 3,task-16598,Resource18,T04 Determine confirmation of receipt,2011-03-17 11:14:45.083000+00:00,complete,2011-03-06 00:06:40.010000+00:00,Resource15,2011-05-31 23:06:40.020000+00:00,General,,case-6339,2011-05-31 23:06:40+00:00,Internet,2011-06-20 13:22:26.262000+00:00
82,Group 2,task-16599,admin1,T05 Print and send confirmation of receipt,2011-03-21 08:37:24.642000+00:00,complete,2011-03-06 00:06:40.010000+00:00,Resource15,2011-05-31 23:06:40.020000+00:00,General,,case-6339,2011-05-31 23:06:40+00:00,Internet,2011-06-20 13:22:26.262000+00:00
83,Group 1,task-15829,Resource15,T10 Determine necessity to stop indication,2011-03-25 10:58:30.646000+00:00,complete,2011-03-06 00:06:40.010000+00:00,Resource15,2011-05-31 23:06:40.020000+00:00,General,,case-6339,2011-05-31 23:06:40+00:00,Internet,2011-06-20 13:22:26.262000+00:00
84,EMPTY,task-11308,Resource17,Confirmation of receipt,2011-02-14 08:49:45.134000+00:00,complete,2011-02-05 23:00:00.010000+00:00,Resource17,2011-04-02 22:00:00.020000+00:00,General,,case-5878,2011-04-02 22:00:00+00:00,Internet,2011-03-31 13:40:23.559000+00:00
85,Group 1,task-12132,Resource17,T06 Determine necessity of stop advice,2011-02-14 08:50:40.423000+00:00,complete,2011-02-05 23:00:00.010000+00:00,Resource17,2011-04-02 22:00:00.020000+00:00,General,,case-5878,2011-04-02 22:00:00+00:00,Internet,2011-03-31 13:40:23.559000+00:00
86,EMPTY,task-12131,Resource17,T02 Check confirmation of receipt,2011-02-14 08:50:54.090000+00:00,complete,2011-02-05 23:00:00.010000+00:00,Resource17,2011-04-02 22:00:00.020000+00:00,General,,case-5878,2011-04-02 22:00:00+00:00,Internet,2011-03-31 13:40:23.559000+00:00
87,Group 1,task-12133,Resource17,T10 Determine necessity to stop indication,2011-02-14 08:51:10.694000+00:00,complete,2011-02-05 23:00:00.010000+00:00,Resource17,2011-04-02 22:00:00.020000+00:00,General,,case-5878,2011-04-02 22:00:00+00:00,Internet,2011-03-31 13:40:23.559000+00:00
88,Group 3,task-12134,Resource10,T04 Determine confirmation of receipt,2011-02-14 11:19:09.483000+00:00,complete,2011-02-05 23:00:00.010000+00:00,Resource17,2011-04-02 22:00:00.020000+00:00,General,,case-5878,2011-04-02 22:00:00+00:00,Internet,2011-03-31 13:40:23.559000+00:00
89,Group 2,task-12173,admin1,T05 Print and send confirmation of receipt,2011-02-15 10:22:12.128000+00:00,complete,2011-02-05 23:00:00.010000+00:00,Resource17,2011-04-02 22:00:00.020000+00:00,General,,case-5878,2011-04-02 22:00:00+00:00,Internet,2011-03-31 13:40:23.559000+00:00
90,EMPTY,task-10853,Resource23,Confirmation of receipt,2011-02-15 12:54:11.090000+00:00,complete,2011-02-03 00:06:40.010000+00:00,Resource23,2011-06-08 23:06:40.020000+00:00,General,,case-5749,2011-06-08 23:06:40+00:00,Internet,2011-06-16 08:00:31.852000+00:00
91,EMPTY,task-12322,Resource23,T02 Check confirmation of receipt,2011-02-16 12:38:55.940000+00:00,complete,2011-02-03 00:06:40.010000+00:00,Resource23,2011-06-08 23:06:40.020000+00:00,General,,case-5749,2011-06-08 23:06:40+00:00,Internet,2011-06-16 08:00:31.852000+00:00
92,Group 1,task-12323,Resource23,T06 Determine necessity of stop advice,2011-02-16 12:52:04.901000+00:00,complete,2011-02-03 00:06:40.010000+00:00,Resource23,2011-06-08 23:06:40.020000+00:00,General,,case-5749,2011-06-08 23:06:40+00:00,Internet,2011-06-16 08:00:31.852000+00:00
