,concept:name,time:timestamp,case:concept:name
76,C,2019-01-10 12:19:48.974000+00:00,10
77,A,2019-01-10 12:47:46.020000+00:00,10
78,B,2019-01-10 13:21:47.957000+00:00,10
79,C,2019-01-10 13:50:29.383000+00:00,10
80,A,2019-01-10 14:18:02.642000+00:00,10
81,D,2019-01-10 14:52:03.791000+00:00,10
82,F,2019-01-10 15:23:23.959000+00:00,10
83,E,2019-01-10 15:58:34.224000+00:00,10
84,G,2019-01-10 16:24:51.385000+00:00,10
85,H,2019-01-10 16:56:06.670000+00:00,10
86,A,2019-01-10 09:20:00+00:00,4
87,D,2019-01-10 09:52:36.415000+00:00,4
88,F,2019-01-10 10:25:34.958000+00:00,4
89,E,2019-01-10 10:56:59.889000+00:00,4
90,G,2019-01-10 11:28:28.219000+00:00,4
91,I,2019-01-10 11:59:00.461000+00:00,4
92,J,2019-01-10 12:28:18.055000+00:00,4
93,K,2019-01-10 12:58:24.670000+00:00,4
94,M,2019-01-10 13:30:01.066000+00:00,4
95,O,2019-01-10 13:54:34.447000+00:00,4
96,A,2019-01-10 14:20:00+00:00,19
97,D,2019-01-10 14:51:18.366000+00:00,19
98,F,2019-01-10 15:21:38.175000+00:00,19
99,E,2019-01-10 15:55:10.961000+00:00,19
100,G,2019-01-10 16:22:20.353000+00:00,19
101,I,2019-01-10 16:51:49.412000+00:00,19
102,J,2019-01-10 17:22:28.175000+00:00,19
103,K,2019-01-10 17:59:07.269000+00:00,19
104,M,2019-01-10 18:31:13.022000+00:00,19
105,O,2019-01-10 19:01:37.124000+00:00,19
106,A,2019-01-10 23:00:00+00:00,45
107,D,2019-01-10 23:31:03.628000+00:00,45
108,F,2019-01-11 00:00:45.967000+00:00,45
109,E,2019-01-11 00:28:25.858000+00:00,45
110,G,2019-01-11 01:00:48.294000+00:00,45
111,I,2019-01-11 01:35:32.770000+00:00,45
112,J,2019-01-11 02:04:35.035000+00:00,45
113,K,2019-01-11 02:35:20.245000+00:00,45
114,M,2019-01-11 03:02:13.953000+00:00,45
115,O,2019-01-11 03:29:04.623000+00:00,45
116,A,2019-01-10 09:40:00+00:00,5
117,B,2019-01-10 10:05:45.030000+00:00,5
118,C,2019-01-10 10:32:29.444000+00:00,5
119,A,2019-01-10 10:58:40.340000+00:00,5
120,D,2019-01-10 11:31:32.065000+00:00,5
121,F,2019-01-10 12:03:26.997000+00:00,5
122,E,2019-01-10 12:33:46.350000+00:00,5
123,G,2019-01-10 13:04:27.872000+00:00,5
124,H,2019-01-10 13:35:31.483000+00:00,5
125,A,2019-01-10 14:40:00+00:00,20
126,B,2019-01-10 15:09:47.762000+00:00,20
127,C,2019-01-10 15:38:52.042000+00:00,20
128,A,2019-01-10 16:03:18.717000+00:00,20
129,D,2019-01-10 16:31:26.208000+00:00,20
130,F,2019-01-10 16:59:07.845000+00:00,20
131,E,2019-01-10 17:26:38.425000+00:00,20
132,G,2019-01-10 17:56:42.559000+00:00,20
133,H,2019-01-10 18:31:36.851000+00:00,20
134,A,2019-01-10 18:20:00+00:00,31
135,B,2019-01-10 18:43:48.366000+00:00,31
136,C,2019-01-10 19:19:24.427000+00:00,31
137,A,2019-01-10 19:51:25.372000+00:00,31
138,D,2019-01-10 20:18:56.528000+00:00,31
139,F,2019-01-10 20:48:42.021000+00:00,31
140,E,2019-01-10 21:22:04.613000+00:00,31
141,G,2019-01-10 21:47:36.757000+00:00,31
142,H,2019-01-10 22:17:46.021000+00:00,31
143,A,2019-01-10 10:00:00+00:00,6
144,D,2019-01-10 10:28:38.636000+00:00,6
145,F,2019-01-10 10:58:16.040000+00:00,6
146,E,2019-01-10 11:28:45.569000+00:00,6
147,G,2019-01-10 11:58:36.250000+00:00,6
148,I,2019-01-10 12:34:42.266000+00:00,6
149,J,2019-01-10 13:08:33.783000+00:00,6
150,K,2019-01-10 13:44:37.814000+00:00,6
151,M,2019-01-10 14:12:36.655000+00:00,6
152,N,2019-01-10 14:48:04.506000+00:00,6
153,A,2019-01-10 12:40:00+00:00,14
154,D,2019-01-10 13:12:45.206000+00:00,14
155,F,2019-01-10 13:44:29.893000+00:00,14
156,E,2019-01-10 14:13:48.855000+00:00,14
157,G,2019-01-10 14:49:50.297000+00:00,14
158,I,2019-01-10 15:20:54.576000+00:00,14
159,J,2019-01-10 15:48:42.841000+00:00,14
160,K,2019-01-10 16:19:32.334000+00:00,14
161,M,2019-01-10 16:46:12.428000+00:00,14
162,N,2019-01-10 17:17:18.652000+00:00,14
163,A,2019-01-10 10:20:00+00:00,7
164,B,2019-01-10 10:48:10.152000+00:00,7
165,C,2019-01-10 11:18:35.863000+00:00,7
166,A,2019-01-10 11:47:45.676000+00:00,7
167,B,2019-01-10 12:17:10.561000+00:00,7
168,C,2019-01-10 12:47:58.920000+00:00,7
169,A,2019-01-10 13:15:08.608000+00:00,7
170,B,2019-01-10 13:42:49.939000+00:00,7
171,C,2019-01-10 14:11:03.985000+00:00,7
172,A,2019-01-10 14:42:35.288000+00:00,7
173,D,2019-01-10 15:08:18.878000+00:00,7
174,F,2019-01-10 15:44:27.176000+00:00,7
175,E,2019-01-10 16:11:40.887000+00:00,7
176,G,2019-01-10 16:41:40.566000+00:00,7
177,H,2019-01-10 17:09:08.930000+00:00,7
178,A,2019-01-11 13:00:00+00:00,87
179,B,2019-01-11 13:27:21.137000+00:00,87
180,C,2019-01-11 13:56:08.738000+00:00,87
181,A,2019-01-11 14:27:17.318000+00:00,87
182,B,2019-01-11 14:59:04.306000+00:00,87
183,C,2019-01-11 15:25:33.693000+00:00,87
184,A,2019-01-11 15:54:13.555000+00:00,87
185,B,2019-01-11 16:20:09.228000+00:00,87
186,C,2019-01-11 16:42:26.164000+00:00,87
187,A,2019-01-11 17:10:43.613000+00:00,87
188,D,2019-01-11 17:43:19.682000+00:00,87
189,F,2019-01-11 18:14:18.109000+00:00,87
190,E,2019-01-11 18:44:17.861000+00:00,87
191,G,2019-01-11 19:09:40.325000+00:00,87
192,H,2019-01-11 19:41:07.812000+00:00,87
193,A,2019-01-10 11:00:00+00:00,9
194,D,2019-01-10 11:33:03.405000+00:00,9
195,F,2019-01-10 12:05:36.337000+00:00,9
196,E,2019-01-10 12:34:42.979000+00:00,9
197,G,2019-01-10 13:10:23.849000+00:00,9
198,I,2019-01-10 13:39:49.264000+00:00,9
199,J,2019-01-10 14:09:15.495000+00:00,9
200,L,2019-01-10 14:41:01.339000+00:00,9
201,M,2019-01-10 15:07:10.428000+00:00,9
202,O,2019-01-10 15:34:58.512000+00:00,9
203,A,2019-01-10 11:40:00+00:00,11
204,D,2019-01-10 12:07:01.569000+00:00,11
205,F,2019-01-10 12:33:40.209000+00:00,11
206,E,2019-01-10 13:02:29.528000+00:00,11
207,G,2019-01-10 13:30:56.882000+00:00,11
208,I,2019-01-10 14:01:07.792000+00:00,11
209,J,2019-01-10 14:25:42.392000+00:00,11
210,L,2019-01-10 14:56:14.446000+00:00,11
211,M,2019-01-10 15:28:06.449000+00:00,11
212,O,2019-01-10 16:02:31.568000+00:00,11
213,A,2019-01-10 12:20:00+00:00,13
214,D,2019-01-10 12:48:08.671000+00:00,13
215,F,2019-01-10 13:18:33.734000+00:00,13
216,E,2019-01-10 13:49:42.190000+00:00,13
217,G,2019-01-10 14:20:30.576000+00:00,13
218,I,2019-01-10 14:50:03.308000+00:00,13
219,J,2019-01-10 15:18:58.959000+00:00,13
220,L,2019-01-10 15:48:38.124000+00:00,13
221,M,2019-01-10 16:20:59.513000+00:00,13
222,N,2019-01-10 16:50:53.492000+00:00,13
223,A,2019-01-10 18:40:00+00:00,32
224,D,2019-01-10 19:05:22.585000+00:00,32
225,F,2019-01-10 19:40:58.736000+00:00,32
226,E,2019-01-10 20:05:31.088000+00:00,32
227,G,2019-01-10 20:31:46.108000+00:00,32
228,I,2019-01-10 21:03:14.146000+00:00,32
229,J,2019-01-10 21:39:01.371000+00:00,32
230,L,2019-01-10 22:09:39.304000+00:00,32
231,M,2019-01-10 22:41:08.363000+00:00,32
232,N,2019-01-10 23:08:16.553000+00:00,32
233,A,2019-01-10 19:00:00+00:00,33
234,D,2019-01-10 19:30:19.203000+00:00,33
235,F,2019-01-10 20:00:57.538000+00:00,33
236,E,2019-01-10 20:26:41.433000+00:00,33
237,G,2019-01-10 20:54:41.627000+00:00,33
238,I,2019-01-10 21:23:48.145000+00:00,33
239,J,2019-01-10 21:54:10.632000+00:00,33
240,L,2019-01-10 22:23:50.922000+00:00,33
241,M,2019-01-10 22:49:15.813000+00:00,33
242,N,2019-01-10 23:19:11.809000+00:00,33
243,A,2019-01-10 18:00:00+00:00,30
244,B,2019-01-10 18:35:09.131000+00:00,30
245,C,2019-01-10 19:05:17.316000+00:00,30
246,A,2019-01-10 19:33:27.129000+00:00,30
247,B,2019-01-10 20:02:20.578000+00:00,30
248,C,2019-01-10 20:27:31.759000+00:00,30
249,A,2019-01-10 20:54:30.809000+00:00,30
250,B,2019-01-10 21:23:31.257000+00:00,30
251,C,2019-01-10 21:54:25.787000+00:00,30
252,A,2019-01-10 22:18:31.813000+00:00,30
253,D,2019-01-10 22:53:57.724000+00:00,30
254,F,2019-01-10 23:19:51.249000+00:00,30
255,E,2019-01-10 23:47:09.491000+00:00,30
256,G,2019-01-11 00:12:53.428000+00:00,30
257,I,2019-01-11 00:44:41.389000+00:00,30
258,J,2019-01-11 01:16:16.803000+00:00,30
259,K,2019-01-11 01:45:08.327000+00:00,30
260,M,2019-01-11 02:19:07.931000+00:00,30
261,O,2019-01-11 02:50:44.112000+00:00,30
262,A,2019-01-10 20:20:00+00:00,37
263,B,2019-01-10 20:43:49.180000+00:00,37
264,C,2019-01-10 21:14:41.503000+00:00,37
265,A,2019-01-10 21:49:21.695000+00:00,37
266,B,2019-01-10 22:12:41.458000+00:00,37
267,C,2019-01-10 22:41:00.514000+00:00,37
268,A,2019-01-10 23:11:16.846000+00:00,37
269,B,2019-01-10 23:41:58.856000+00:00,37
270,C,2019-01-11 00:11:29.148000+00:00,37
271,A,2019-01-11 00:38:19.700000+00:00,37
272,B,2019-01-11 01:05:36.372000+00:00,37
273,C,2019-01-11 01:38:31.146000+00:00,37
274,A,2019-01-11 02:05:03.020000+00:00,37
275,B,2019-01-11 02:31:10.505000+00:00,37
276,C,2019-01-11 02:57:43.983000+00:00,37
277,A,2019-01-11 03:25:13.546000+00:00,37
278,B,2019-01-11 03:50:43.615000+00:00,37
279,C,2019-01-11 04:19:22.183000+00:00,37
280,A,2019-01-11 04:45:35.915000+00:00,37
281,D,2019-01-11 05:15:15.032000+00:00,37
282,F,2019-01-11 05:47:38.766000+00:00,37
283,E,2019-01-11 06:15:34.663000+00:00,37
284,G,2019-01-11 06:41:57.901000+00:00,37
285,H,2019-01-11 07:09:29.350000+00:00,37
286,A,2019-01-10 21:40:00+00:00,41
287,B,2019-01-10 22:11:51.833000+00:00,41
288,C,2019-01-10 22:43:45.870000+00:00,41
289,A,2019-01-10 23:10:03.022000+00:00,41
290,D,2019-01-10 23:37:15.210000+00:00,41
291,F,2019-01-11 00:04:16.030000+00:00,41
292,E,2019-01-11 00:35:42.215000+00:00,41
293,G,2019-01-11 01:04:59.257000+00:00,41
294,I,2019-01-11 01:36:09.263000+00:00,41
295,J,2019-01-11 02:07:48.609000+00:00,41
296,L,2019-01-11 02:38:55.294000+00:00,41
297,M,2019-01-11 03:02:29.910000+00:00,41
298,O,2019-01-11 03:34:46.449000+00:00,41
299,A,2019-01-10 22:40:00+00:00,44
300,B,2019-01-10 23:12:44.964000+00:00,44
301,C,2019-01-10 23:41:29.820000+00:00,44
302,A,2019-01-11 00:11:43.169000+00:00,44
303,D,2019-01-11 00:47:10.943000+00:00,44
304,F,2019-01-11 01:17:15.484000+00:00,44
305,E,2019-01-11 01:51:47.075000+00:00,44
306,G,2019-01-11 02:20:07.051000+00:00,44
307,I,2019-01-11 02:54:18.305000+00:00,44
308,J,2019-01-11 03:26:37.120000+00:00,44
309,L,2019-01-11 03:54:37.338000+00:00,44
310,M,2019-01-11 04:23:00.939000+00:00,44
311,O,2019-01-11 04:52:18.821000+00:00,44
312,A,2019-01-10 22:00:00+00:00,42
313,B,2019-01-10 22:31:08.962000+00:00,42
314,C,2019-01-10 22:58:52.995000+00:00,42
315,A,2019-01-10 23:32:01.890000+00:00,42
316,B,2019-01-11 00:01:04.344000+00:00,42
317,C,2019-01-11 00:25:10.511000+00:00,42
318,A,2019-01-11 00:57:42.603000+00:00,42
319,B,2019-01-11 01:30:06.745000+00:00,42
320,C,2019-01-11 01:54:13.792000+00:00,42
321,A,2019-01-11 02:23:30.406000+00:00,42
322,B,2019-01-11 02:55:09.098000+00:00,42
323,C,2019-01-11 03:23:24.726000+00:00,42
324,A,2019-01-11 03:55:44.422000+00:00,42
325,D,2019-01-11 04:30:55.197000+00:00,42
326,F,2019-01-11 05:01:22.453000+00:00,42
327,E,2019-01-11 05:33:16.795000+00:00,42
328,G,2019-01-11 05:58:36.830000+00:00,42
329,I,2019-01-11 06:27:40.439000+00:00,42
330,J,2019-01-11 06:57:51.065000+00:00,42
331,K,2019-01-11 07:29:33.169000+00:00,42
332,M,2019-01-11 07:57:56.419000+00:00,42
333,O,2019-01-11 08:27:30.561000+00:00,42
334,A,2019-01-10 23:40:00+00:00,47
335,B,2019-01-11 00:11:54.013000+00:00,47
336,C,2019-01-11 00:45:23.243000+00:00,47
337,A,2019-01-11 01:16:56.506000+00:00,47
338,D,2019-01-11 01:47:15.715000+00:00,47
339,F,2019-01-11 02:15:39.870000+00:00,47
340,A,2019-01-11 01:20:00+00:00,52
341,B,2019-01-11 01:47:52.441000+00:00,52
342,C,2019-01-11 02:25:01.964000+00:00,52
343,A,2019-01-11 02:51:36.494000+00:00,52
344,B,2019-01-11 03:25:14.278000+00:00,52
345,C,2019-01-11 03:55:10.663000+00:00,52
346,A,2019-01-11 04:22:31.020000+00:00,52
347,D,2019-01-11 04:56:46.702000+00:00,52
348,F,2019-01-11 05:29:38.430000+00:00,52
349,E,2019-01-11 05:54:46.032000+00:00,52
350,G,2019-01-11 06:22:46.179000+00:00,52
351,I,2019-01-11 06:54:49.892000+00:00,52
352,J,2019-01-11 07:21:30.505000+00:00,52
353,L,2019-01-11 07:51:10.536000+00:00,52
354,M,2019-01-11 08:20:15.665000+00:00,52
355,N,2019-01-11 08:49:06.977000+00:00,52
356,A,2019-01-11 03:00:00+00:00,57
357,B,2019-01-11 03:29:25.712000+00:00,57
358,C,2019-01-11 04:02:16.857000+00:00,57
359,A,2019-01-11 04:30:14.400000+00:00,57
360,B,2019-01-11 05:04:42.283000+00:00,57
361,C,2019-01-11 05:33:24.468000+00:00,57
362,A,2019-01-11 06:02:53.821000+00:00,57
363,D,2019-01-11 06:33:57.390000+00:00,57
364,F,2019-01-11 07:05:56.333000+00:00,57
365,E,2019-01-11 07:35:21.718000+00:00,57
366,G,2019-01-11 08:09:21.876000+00:00,57
367,I,2019-01-11 08:37:01.822000+00:00,57
368,J,2019-01-11 09:10:35.555000+00:00,57
369,L,2019-01-11 09:43:30.728000+00:00,57
370,M,2019-01-11 10:15:28.738000+00:00,57
371,N,2019-01-11 10:45:04.514000+00:00,57
372,A,2019-01-11 04:00:00+00:00,60
373,B,2019-01-11 04:33:47.351000+00:00,60
374,C,2019-01-11 05:03:23.863000+00:00,60
375,A,2019-01-11 05:37:30.255000+00:00,60
376,D,2019-01-11 06:06:19.174000+00:00,60
377,F,2019-01-11 06:37:09.707000+00:00,60
378,E,2019-01-11 07:10:20.777000+00:00,60
379,G,2019-01-11 07:44:45.052000+00:00,60
380,I,2019-01-11 08:12:50.440000+00:00,60
381,J,2019-01-11 08:40:00.474000+00:00,60
382,K,2019-01-11 09:09:32.656000+00:00,60
383,M,2019-01-11 09:36:39.083000+00:00,60
384,O,2019-01-11 10:05:04.565000+00:00,60
385,A,2019-01-11 16:00:00+00:00,96
386,B,2019-01-11 16:37:32.196000+00:00,96
387,C,2019-01-11 17:08:47.736000+00:00,96
388,A,2019-01-11 17:38:20.899000+00:00,96
389,D,2019-01-11 18:08:43.676000+00:00,96
390,F,2019-01-11 18:38:13.836000+00:00,96
391,E,2019-01-11 19:09:14.224000+00:00,96
392,G,2019-01-11 19:42:14.283000+00:00,96
393,I,2019-01-11 20:10:16.263000+00:00,96
394,J,2019-01-11 20:37:38.864000+00:00,96
395,K,2019-01-11 21:08:05.069000+00:00,96
396,M,2019-01-11 21:38:26.192000+00:00,96
397,O,2019-01-11 22:09:06.790000+00:00,96
398,A,2019-01-11 06:20:00+00:00,67
399,B,2019-01-11 06:54:15.134000+00:00,67
400,C,2019-01-11 07:24:46.033000+00:00,67
401,A,2019-01-11 07:59:49.582000+00:00,67
402,B,2019-01-11 08:30:03.626000+00:00,67
403,C,2019-01-11 08:57:43.444000+00:00,67
404,A,2019-01-11 09:31:30.053000+00:00,67
405,D,2019-01-11 10:06:18.578000+00:00,67
406,F,2019-01-11 10:35:42.285000+00:00,67
407,E,2019-01-11 11:06:51.476000+00:00,67
408,G,2019-01-11 11:35:24.435000+00:00,67
409,I,2019-01-11 12:04:56.449000+00:00,67
410,J,2019-01-11 12:34:28.425000+00:00,67
411,K,2019-01-11 13:08:00.501000+00:00,67
412,M,2019-01-11 13:40:23.230000+00:00,67
413,O,2019-01-11 14:07:50.307000+00:00,67
414,A,2019-01-11 07:40:00+00:00,71
415,B,2019-01-11 08:09:13.233000+00:00,71
416,C,2019-01-11 08:38:59.545000+00:00,71
417,A,2019-01-11 09:12:38.042000+00:00,71
418,D,2019-01-11 09:43:50.195000+00:00,71
419,F,2019-01-11 10:12:36.429000+00:00,71
420,E,2019-01-11 10:45:00.617000+00:00,71
421,G,2019-01-11 11:16:35.578000+00:00,71
422,I,2019-01-11 11:50:04.788000+00:00,71
423,J,2019-01-11 12:24:02.485000+00:00,71
424,K,2019-01-11 12:53:46.919000+00:00,71
425,M,2019-01-11 13:24:16.988000+00:00,71
426,N,2019-01-11 13:52:52.393000+00:00,71
427,A,2019-01-11 08:40:00+00:00,74
428,B,2019-01-11 09:11:13.785000+00:00,74
429,C,2019-01-11 09:37:57.159000+00:00,74
430,A,2019-01-11 10:10:45.383000+00:00,74
431,D,2019-01-11 10:41:57.161000+00:00,74
432,F,2019-01-11 11:10:51.313000+00:00,74
433,E,2019-01-11 11:35:02.567000+00:00,74
434,G,2019-01-11 12:04:47.810000+00:00,74
435,I,2019-01-11 12:37:17.960000+00:00,74
436,J,2019-01-11 13:04:02.278000+00:00,74
437,K,2019-01-11 13:33:03.089000+00:00,74
438,M,2019-01-11 14:03:35.030000+00:00,74
439,N,2019-01-11 14:30:08.566000+00:00,74
440,A,2019-01-11 10:00:00+00:00,78
441,B,2019-01-11 10:30:51.435000+00:00,78
442,C,2019-01-11 11:05:42.591000+00:00,78
443,A,2019-01-11 11:35:57.356000+00:00,78
444,B,2019-01-11 12:07:20.923000+00:00,78
445,C,2019-01-11 12:36:54.901000+00:00,78
446,A,2019-01-11 13:09:36.610000+00:00,78
447,B,2019-01-11 13:38:19.594000+00:00,78
448,C,2019-01-11 14:07:36.756000+00:00,78
449,A,2019-01-11 14:32:12.024000+00:00,78
450,D,2019-01-11 15:00:34.770000+00:00,78
451,F,2019-01-11 15:30:28.777000+00:00,78
452,E,2019-01-11 15:57:58.887000+00:00,78
453,G,2019-01-11 16:23:52.107000+00:00,78
454,I,2019-01-11 16:54:55.345000+00:00,78
455,J,2019-01-11 17:26:02.046000+00:00,78
456,K,2019-01-11 17:58:56.061000+00:00,78
457,M,2019-01-11 18:27:12.867000+00:00,78
458,N,2019-01-11 18:59:09.202000+00:00,78
459,A,2019-01-11 10:20:00+00:00,79
460,B,2019-01-11 10:48:27.771000+00:00,79
461,C,2019-01-11 11:17:53.662000+00:00,79
462,A,2019-01-11 11:50:26.419000+00:00,79
463,B,2019-01-11 12:20:05.493000+00:00,79
464,C,2019-01-11 12:49:30.354000+00:00,79
465,A,2019-01-11 13:17:17.938000+00:00,79
466,D,2019-01-11 13:47:07.317000+00:00,79
467,F,2019-01-11 14:17:15.122000+00:00,79
468,E,2019-01-11 14:45:42.991000+00:00,79
469,G,2019-01-11 15:14:29.809000+00:00,79
470,I,2019-01-11 15:45:24.743000+00:00,79
471,J,2019-01-11 16:19:07.639000+00:00,79
472,L,2019-01-11 16:48:47.546000+00:00,79
473,M,2019-01-11 17:24:29.887000+00:00,79
474,O,2019-01-11 17:56:35.990000+00:00,79
475,A,2019-01-11 11:20:00+00:00,82
476,B,2019-01-11 11:44:58.231000+00:00,82
477,C,2019-01-11 12:17:02.609000+00:00,82
478,A,2019-01-11 12:45:17.645000+00:00,82
479,B,2019-01-11 13:12:24.666000+00:00,82
480,C,2019-01-11 13:40:01.971000+00:00,82
481,A,2019-01-11 14:10:48.045000+00:00,82
482,D,2019-01-11 14:44:40.544000+00:00,82
483,F,2019-01-11 15:12:46.967000+00:00,82
484,E,2019-01-11 15:42:03.802000+00:00,82
485,G,2019-01-11 16:11:47.860000+00:00,82
486,I,2019-01-11 16:40:31.212000+00:00,82
487,J,2019-01-11 17:08:23.796000+00:00,82
488,K,2019-01-11 17:39:50.059000+00:00,82
489,M,2019-01-11 18:10:58.037000+00:00,82
490,N,2019-01-11 18:41:24.858000+00:00,82
491,A,2019-01-11 21:40:00+00:00,113
492,B,2019-01-11 22:11:22.184000+00:00,113
493,C,2019-01-11 22:39:44.535000+00:00,113
494,A,2019-01-11 23:09:30.901000+00:00,113
495,B,2019-01-11 23:35:31.599000+00:00,113
496,C,2019-01-12 00:10:55.581000+00:00,113
497,A,2019-01-12 00:39:04.589000+00:00,113
498,D,2019-01-12 01:07:32.957000+00:00,113
499,F,2019-01-12 01:35:04.372000+00:00,113
500,E,2019-01-12 02:06:07.823000+00:00,113
501,G,2019-01-12 02:34:17.088000+00:00,113
502,I,2019-01-12 03:02:56.280000+00:00,113
503,J,2019-01-12 03:37:09.671000+00:00,113
504,K,2019-01-12 04:05:15.510000+00:00,113
505,M,2019-01-12 04:30:34.543000+00:00,113
506,N,2019-01-12 05:01:58.484000+00:00,113
507,A,2019-01-11 14:00:00+00:00,90
508,B,2019-01-11 14:31:01.685000+00:00,90
509,C,2019-01-11 15:02:06.084000+00:00,90
510,A,2019-01-11 15:28:46.581000+00:00,90
511,B,2019-01-11 15:54:47.811000+00:00,90
512,C,2019-01-11 16:25:16.537000+00:00,90
513,A,2019-01-11 16:52:34.937000+00:00,90
514,B,2019-01-11 17:19:50.488000+00:00,90
515,C,2019-01-11 17:48:00.784000+00:00,90
516,A,2019-01-11 18:19:29.974000+00:00,90
517,D,2019-01-11 18:50:42.302000+00:00,90
518,F,2019-01-11 19:21:04.767000+00:00,90
519,E,2019-01-11 19:51:02.904000+00:00,90
520,G,2019-01-11 20:16:48.679000+00:00,90
521,I,2019-01-11 20:42:59.450000+00:00,90
522,J,2019-01-11 21:14:04.318000+00:00,90
523,L,2019-01-11 21:42:48.099000+00:00,90
524,M,2019-01-11 22:05:54.109000+00:00,90
525,O,2019-01-11 22:40:46.232000+00:00,90
526,A,2019-01-11 16:40:00+00:00,98
527,B,2019-01-11 17:11:46.968000+00:00,98
528,C,2019-01-11 17:44:17.883000+00:00,98
529,A,2019-01-11 18:17:15.696000+00:00,98
530,B,2019-01-11 18:44:40.456000+00:00,98
531,C,2019-01-11 19:13:09.718000+00:00,98
532,A,2019-01-11 19:43:27.051000+00:00,98
533,B,2019-01-11 20:10:19.565000+00:00,98
534,C,2019-01-11 20:39:23.152000+00:00,98
535,A,2019-01-11 21:09:56.920000+00:00,98
536,B,2019-01-11 21:41:45.948000+00:00,98
537,C,2019-01-11 22:09:28.630000+00:00,98
538,A,2019-01-11 22:39:23.908000+00:00,98
539,B,2019-01-11 23:10:12.319000+00:00,98
540,C,2019-01-11 23:40:06.240000+00:00,98
