,org:group,resource country,organization country,org:resource,organization involved,org:role,concept:name,impact,product,lifecycle:transition,time:timestamp,case:concept:name
45,Org line C,Sweden,se,Tony,G152 3rd,C_6,Accepted,Medium,PROD425,In Progress,2010-06-16 10:00:32+00:00,1-316086072
46,Org line C,Sweden,se,Tony,G152 3rd,C_6,Accepted,Medium,PROD425,Wait,2011-10-01 20:40:28+00:00,1-316086072
47,Org line C,Sweden,se,Tony,G260 2nd,E_10,Queued,Medium,PROD425,Awaiting Assignment,2011-12-07 11:41:00+00:00,1-316086072
48,Org line C,Sweden,se,Reza,G150 2nd,E_10,Accepted,Medium,PROD425,In Progress,2012-02-15 11:01:20+00:00,1-316086072
49,Org line C,Sweden,se,Reza,G150 2nd,E_10,Completed,Medium,PROD425,Closed,2012-02-19 20:57:21+00:00,1-316086072
50,Org line C,Sweden,se,Richard,G237 3rd,C_6,Accepted,Low,PROD498,In Progress,2009-09-07 12:33:24+00:00,1-320604521
51,Org line C,Sweden,se,Richard,G237 3rd,C_6,Unmatched,Low,PROD498,Unmatched,2009-09-14 09:37:50+00:00,1-320604521
52,Org line C,Sweden,se,Richard,G237 3rd,C_6,Completed,Low,PROD498,Closed,2012-04-30 10:21:43+00:00,1-320604521
53,Org line A2,POLAND,pl,Adam,W16 3rd,A2_1,Queued,Medium,PROD761,Awaiting Assignment,2009-09-16 20:42:12+00:00,1-322204195
54,Org line A2,POLAND,pl,Adam,W16 3rd,A2_1,Accepted,Medium,PROD761,In Progress,2009-09-28 09:26:19+00:00,1-322204195
55,Org line A2,POLAND,pl,Adam,W16 3rd,A2_1,Accepted,Medium,PROD761,Wait,2009-09-28 09:26:30+00:00,1-322204195
56,Org line A2,POLAND,pl,Adam,W16 3rd,A2_1,Queued,Medium,PROD761,Awaiting Assignment,2010-04-08 10:09:22+00:00,1-322204195
57,Org line A2,POLAND,pl,Adam,W15 2nd,A2_1,Queued,Medium,PROD761,Awaiting Assignment,2010-04-08 10:11:51+00:00,1-322204195
58,Org line A2,POLAND,pl,Adam,W15 2nd,A2_1,Accepted,Medium,PROD761,In Progress,2010-04-12 08:05:58+00:00,1-322204195
59,Org line A2,POLAND,pl,Adam,W15 2nd,A2_1,Accepted,Medium,PROD761,Wait,2010-04-12 08:10:24+00:00,1-322204195
60,Org line A2,POLAND,pl,Adam,W15 2nd,A2_1,Accepted,Medium,PROD761,In Progress,2011-10-18 14:09:14+00:00,1-322204195
61,Org line A2,POLAND,pl,Adam,W15 2nd,A2_1,Accepted,Medium,PROD761,Wait,2012-05-24 08:02:19+00:00,1-322204195
62,Org line A2,POLAND,pl,Adam,W15 2nd,A2_1,Completed,Medium,PROD761,Closed,2012-05-24 09:03:31+00:00,1-322204195
63,Org line V2,Sweden,se,Kerstin,T2 2nd,,Accepted,Medium,PROD631,In Progress,2009-09-21 12:13:43+00:00,1-322980802
64,Org line V2,Sweden,se,Kerstin,T2 2nd,,Completed,Medium,PROD631,Closed,2012-02-07 12:22:11+00:00,1-322980802
65,Org line A2,Sweden,in,Rajashekar,L50 3rd,D_1,Accepted,High,PROD611,In Progress,2009-09-23 09:52:27+00:00,1-323462732
66,Org line A2,Sweden,in,Rajashekar,L50 3rd,D_1,Accepted,High,PROD611,Assigned,2010-01-04 08:00:17+00:00,1-323462732
67,Org line A2,Sweden,in,Rajashekar,L50 3rd,D_1,Accepted,High,PROD611,In Progress,2010-03-17 15:36:20+00:00,1-323462732
68,Org line A2,Sweden,in,Rajashekar,L50 3rd,D_1,Accepted,High,PROD611,Assigned,2010-11-09 11:35:55+00:00,1-323462732
69,Org line A2,Sweden,in,Rajashekar,L50 3rd,D_1,Accepted,High,PROD611,In Progress,2010-11-09 13:20:48+00:00,1-323462732
70,Org line A2,Sweden,in,Kalpesh,L50 3rd,D_1,Accepted,High,PROD611,In Progress,2012-03-30 06:00:47+00:00,1-323462732
71,Org line A2,INDIA,in,Tise,L50 3rd,D_1,Accepted,High,PROD611,Assigned,2012-03-30 06:05:44+00:00,1-323462732
72,Org line A2,INDIA,in,TulasiPrasad,L50 3rd,D_1,Accepted,High,PROD611,In Progress,2012-04-19 08:01:14+00:00,1-323462732
73,Org line A2,INDIA,in,TulasiPrasad,L50 3rd,D_1,Completed,High,PROD611,Closed,2012-04-19 08:01:38+00:00,1-323462732
74,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Accepted,Low,PROD46,Wait,2009-10-26 13:47:10+00:00,1-329451027
75,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Unmatched,Low,PROD46,Unmatched,2009-10-27 08:57:26+00:00,1-329451027
76,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Queued,Low,PROD46,Awaiting Assignment,2010-03-02 12:44:22+00:00,1-329451027
77,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Accepted,Low,PROD46,In Progress,2010-03-02 12:46:10+00:00,1-329451027
78,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Accepted,Low,PROD46,Wait,2010-03-02 12:46:18+00:00,1-329451027
79,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Accepted,Low,PROD46,Assigned,2011-04-11 07:10:20+00:00,1-329451027
80,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Accepted,Low,PROD46,Assigned,2011-04-11 07:11:48+00:00,1-329451027
81,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Accepted,Low,PROD46,Wait,2011-11-28 07:21:27+00:00,1-329451027
82,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Accepted,Low,PROD46,In Progress,2012-03-30 08:53:50+00:00,1-329451027
83,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Completed,Low,PROD46,Closed,2012-03-30 08:53:53+00:00,1-329451027
84,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Accepted,Medium,PROD48,In Progress,2009-10-27 08:42:40+00:00,1-329647261
85,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Accepted,Medium,PROD48,Wait,2009-10-27 08:42:49+00:00,1-329647261
86,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Queued,Medium,PROD48,Awaiting Assignment,2010-03-02 12:43:43+00:00,1-329647261
87,Org line A1,Brazil,se,Ricardo,N5 2nd,,Accepted,Medium,PROD48,In Progress,2010-03-02 12:44:26+00:00,1-329647261
88,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Accepted,Medium,PROD48,In Progress,2010-03-03 07:04:11+00:00,1-329647261
89,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Accepted,Medium,PROD48,Wait,2010-06-13 20:32:03+00:00,1-329647261
90,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Accepted,Medium,PROD48,Assigned,2011-04-11 07:12:04+00:00,1-329647261
91,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Accepted,Medium,PROD48,Wait,2011-11-23 10:55:39+00:00,1-329647261
92,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Completed,Medium,PROD48,Closed,2012-01-19 07:55:41+00:00,1-329647261
93,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Accepted,Medium,PROD44,In Progress,2009-10-30 12:49:04+00:00,1-330634474
94,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Accepted,Medium,PROD44,Assigned,2009-10-30 12:57:13+00:00,1-330634474
95,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Queued,Medium,PROD44,Awaiting Assignment,2010-03-02 12:43:50+00:00,1-330634474
96,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Accepted,Medium,PROD44,In Progress,2010-03-02 12:45:25+00:00,1-330634474
97,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Accepted,Medium,PROD44,Wait,2010-03-02 12:45:37+00:00,1-330634474
98,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Completed,Medium,PROD44,Closed,2012-03-30 08:54:30+00:00,1-330634474
99,Org line V2,Sweden,se,Ingela,T12,,Queued,Medium,PROD42,Awaiting Assignment,2009-11-09 15:38:14+00:00,1-332389008
100,Org line V2,Sweden,se,Ingela,T12,,Accepted,Medium,PROD42,In Progress,2009-11-24 08:41:50+00:00,1-332389008
101,Org line V2,Sweden,se,Ingela,T12,,Accepted,Medium,PROD42,Wait,2010-09-10 08:45:16+00:00,1-332389008
102,Org line V2,Sweden,se,Ingela,T12,,Accepted,Medium,PROD42,In Progress,2011-03-28 09:52:46+00:00,1-332389008
103,Org line V2,Sweden,se,Ingela,T12,,Accepted,Medium,PROD42,Wait,2012-01-04 14:53:26+00:00,1-332389008
104,Org line V2,Sweden,se,Ingela,T12,,Completed,Medium,PROD42,Closed,2012-04-13 11:41:36+00:00,1-332389008
105,Org line A2,Belgium,be,Liesbet,G42 3rd,A2_1,Accepted,Medium,PROD787,In Progress,2009-11-12 12:41:27+00:00,1-333164156
106,Org line A2,Belgium,be,Liesbet,G42 3rd,A2_1,Accepted,Medium,PROD787,In Progress,2010-09-17 08:33:52+00:00,1-333164156
107,Org line A2,United Kingdom,be,Timothy,G42 3rd,A2_1,Queued,Medium,PROD787,Awaiting Assignment,2010-11-12 18:22:19+00:00,1-333164156
108,Org line A2,United Kingdom,be,Ian,G42 3rd,A2_1,Accepted,Medium,PROD787,Assigned,2010-11-23 14:10:22+00:00,1-333164156
109,Org line A2,United Kingdom,be,Alan,G42 3rd,A2_1,Accepted,Medium,PROD787,Assigned,2011-01-07 13:55:04+00:00,1-333164156
110,Org line A2,United Kingdom,be,Alan,G42 3rd,A2_1,Accepted,Medium,PROD787,Wait,2011-01-11 16:13:42+00:00,1-333164156
111,Org line V11,Denmark,be,Lars,C8,,Accepted,Medium,PROD787,In Progress,2011-05-19 13:45:16+00:00,1-333164156
112,Org line A2,Belgium,be,Ibrahim,G8 2nd,A2_2,Queued,Medium,PROD787,Awaiting Assignment,2011-05-19 13:49:04+00:00,1-333164156
113,Org line A2,Belgium,be,Ibrahim,G8 2nd,A2_2,Accepted,Medium,PROD787,In Progress,2011-08-25 13:24:01+00:00,1-333164156
114,Org line A2,Belgium,be,Ward,G7 3rd,A2_4,Queued,Medium,PROD787,Awaiting Assignment,2011-08-25 13:24:43+00:00,1-333164156
115,Org line A2,Belgium,be,Liesbet,G7 3rd,A2_4,Accepted,Medium,PROD787,Assigned,2011-08-25 13:25:33+00:00,1-333164156
116,Org line A2,Belgium,be,Liesbet,G7 3rd,A2_4,Accepted,Medium,PROD787,In Progress,2011-10-26 15:07:30+00:00,1-333164156
117,Org line A2,Belgium,be,Liesbet,G7 3rd,A2_4,Completed,Medium,PROD787,Closed,2012-03-30 09:45:20+00:00,1-333164156
118,Org line A2,Belgium,se,Joris,N15 2nd,A2_1,Accepted,Medium,PROD180,In Progress,2009-11-24 08:44:43+00:00,1-335260940
119,Org line A2,Belgium,se,Joris,N15 2nd,A2_1,Queued,Medium,PROD180,Awaiting Assignment,2009-11-30 09:45:01+00:00,1-335260940
120,Org line A2,Belgium,se,Joris,N15 2nd,A2_1,Accepted,Medium,PROD180,In Progress,2010-03-14 12:40:26+00:00,1-335260940
121,Org line A2,Belgium,se,Joris,N15 2nd,A2_1,Unmatched,Medium,PROD180,Unmatched,2010-03-14 12:40:36+00:00,1-335260940
122,Org line A2,Belgium,se,Joris,N15 2nd,A2_1,Completed,Medium,PROD180,Closed,2012-01-18 13:26:41+00:00,1-335260940
123,Org line A2,Sweden,se,Lars,G356 2nd,A2_3,Unmatched,Major,PROD147,Unmatched,2009-12-04 11:10:14+00:00,1-337229341
124,Org line A2,Sweden,se,Lars,G356 2nd,A2_3,Accepted,Major,PROD147,Assigned,2010-11-29 10:52:49+00:00,1-337229341
125,Org line A2,Sweden,se,Lars,G356 2nd,A2_3,Accepted,Major,PROD147,In Progress,2012-04-14 15:22:00+00:00,1-337229341
126,Org line A2,Sweden,se,Lars,G356 2nd,A2_3,Completed,Major,PROD147,Closed,2012-04-14 15:22:21+00:00,1-337229341
127,Org line C,Sweden,gb,Mats,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress,2010-01-14 14:02:21+00:00,1-345255471
128,Org line C,Sweden,gb,Mats,G88 2nd,E_4,Queued,Medium,PROD793,Awaiting Assignment,2010-01-15 14:10:22+00:00,1-345255471
129,Org line C,Sweden,gb,Mats,G88 2nd,E_4,Queued,Medium,PROD793,Awaiting Assignment,2011-09-23 13:06:05+00:00,1-345255471
130,Org line C,Sweden,gb,Mats,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress,2012-02-08 07:11:21+00:00,1-345255471
131,Org line C,Sweden,gb,Mats,G88 2nd,E_4,Completed,Medium,PROD793,Closed,2012-02-08 07:14:29+00:00,1-345255471
132,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Accepted,Low,PROD40,In Progress,2010-01-25 06:44:36+00:00,1-347924629
133,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Accepted,Low,PROD40,Assigned,2011-12-16 09:26:27+00:00,1-347924629
134,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Accepted,Low,PROD40,Wait,2012-03-30 11:09:18+00:00,1-347924629
135,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Completed,Low,PROD40,Closed,2012-03-30 11:24:18+00:00,1-347924629
136,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Accepted,Medium,PROD98,In Progress,2010-02-03 08:34:32+00:00,1-351314317
137,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Queued,Medium,PROD98,Awaiting Assignment,2010-02-03 08:45:18+00:00,1-351314317
138,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Accepted,Medium,PROD98,In Progress,2010-02-03 09:40:51+00:00,1-351314317
139,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Accepted,Medium,PROD98,Assigned,2010-02-03 09:40:58+00:00,1-351314317
140,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Accepted,Medium,PROD98,In Progress,2011-12-20 21:25:19+00:00,1-351314317
141,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Completed,Medium,PROD98,Closed,2012-01-03 12:13:02+00:00,1-351314317
142,Org line C,Sweden,se,Martin,G292 3rd,C_3,Queued,Low,PROD815,Awaiting Assignment,2010-02-12 13:00:54+00:00,1-353818791
143,Org line C,Sweden,se,Martin,G292 3rd,C_3,Accepted,Low,PROD815,In Progress,2010-02-12 13:01:08+00:00,1-353818791
144,Org line C,Sweden,se,Martin,G292 3rd,C_3,Queued,Low,PROD815,Awaiting Assignment,2010-10-28 17:15:39+00:00,1-353818791
145,Org line C,Sweden,se,Björn,G292 3rd,C_3,Accepted,Low,PROD815,In Progress,2010-10-29 15:11:03+00:00,1-353818791
146,Org line C,Sweden,se,Björn,G292 3rd,C_3,Completed,Low,PROD815,Closed,2012-04-04 13:41:41+00:00,1-353818791
147,Org line F,Sweden,se,Roger,G207 2nd,,Accepted,Medium,PROD48,In Progress,2010-02-15 08:33:11+00:00,1-354090772
148,Org line F,Sweden,se,Roger,G207 2nd,,Accepted,Medium,PROD48,Wait,2010-02-15 08:34:41+00:00,1-354090772
149,Org line F,Sweden,se,Roger,G207 2nd,,Accepted,Medium,PROD48,In Progress,2010-03-02 12:59:28+00:00,1-354090772
150,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Queued,Medium,PROD48,Awaiting Assignment,2010-03-02 13:01:04+00:00,1-354090772
151,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Accepted,Medium,PROD48,In Progress,2010-03-02 13:07:11+00:00,1-354090772
152,Org line A2,POLAND,se,Ewa,G357 2nd,A2_2,Accepted,Medium,PROD48,Assigned,2010-03-02 13:07:48+00:00,1-354090772
153,Org line A2,POLAND,se,Ewa,G357 2nd,A2_2,Accepted,Medium,PROD48,Wait,2010-03-02 13:11:18+00:00,1-354090772
154,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Accepted,Medium,PROD48,Assigned,2011-04-11 06:48:47+00:00,1-354090772
155,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Accepted,Medium,PROD48,Assigned,2011-04-11 07:08:44+00:00,1-354090772
156,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Accepted,Medium,PROD48,Wait,2011-11-23 10:55:49+00:00,1-354090772
157,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Completed,Medium,PROD48,Closed,2012-01-19 07:56:20+00:00,1-354090772
158,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Accepted,Medium,PROD46,In Progress,2010-02-23 12:10:59+00:00,1-356055231
159,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Accepted,Medium,PROD46,Wait,2010-02-23 12:13:19+00:00,1-356055231
160,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Queued,Medium,PROD46,Awaiting Assignment,2010-03-02 12:44:01+00:00,1-356055231
161,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Accepted,Medium,PROD46,In Progress,2010-03-02 12:46:47+00:00,1-356055231
162,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Accepted,Medium,PROD46,Wait,2010-03-02 12:46:58+00:00,1-356055231
163,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Accepted,Medium,PROD46,Assigned,2011-11-28 07:20:33+00:00,1-356055231
164,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Accepted,Medium,PROD46,Wait,2011-11-28 07:20:57+00:00,1-356055231
165,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Completed,Medium,PROD46,Closed,2012-01-19 07:59:01+00:00,1-356055231
166,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Low,PROD96,In Progress,2010-02-26 12:39:44+00:00,1-356879617
167,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Low,PROD96,Awaiting Assignment,2010-02-26 12:45:58+00:00,1-356879617
168,Org line A2,Sweden,us,Naga,G21 2nd,A2_2,Accepted,Low,PROD96,In Progress,2010-02-26 17:04:51+00:00,1-356879617
169,Org line A2,Sweden,us,Naga,G21 2nd,A2_2,Accepted,Low,PROD96,In Progress,2010-02-26 17:08:30+00:00,1-356879617
170,Org line A2,Sweden,us,Naga,G21 2nd,A2_2,Accepted,Low,PROD96,In Progress,2010-02-26 17:09:05+00:00,1-356879617
171,Org line A2,Sweden,us,Naga,G21 2nd,A2_2,Accepted,Low,PROD96,In Progress,2010-02-26 17:09:42+00:00,1-356879617
172,Org line G3,Sweden,us,Naga,G199 3rd,,Accepted,Low,PROD96,In Progress,2010-02-26 17:11:57+00:00,1-356879617
173,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Low,PROD96,Assigned,2010-02-26 17:12:06+00:00,1-356879617
174,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Low,PROD96,In Progress,2012-01-19 09:01:46+00:00,1-356879617
175,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Low,PROD96,Closed,2012-01-19 09:02:07+00:00,1-356879617
176,Org line G4,Sweden,se,Daniel,S30 2nd,,Accepted,Medium,PROD410,In Progress,2010-03-03 18:25:03+00:00,1-358038911
177,Org line G4,Sweden,se,Daniel,S30 2nd,,Unmatched,Medium,PROD410,Unmatched,2010-03-11 14:44:02+00:00,1-358038911
178,Org line G4,Sweden,se,Daniel,S30 2nd,,Accepted,Medium,PROD410,In Progress,2010-08-16 09:54:31+00:00,1-358038911
179,Org line G4,Sweden,se,Daniel,S30 2nd,,Accepted,Medium,PROD410,Wait,2010-08-16 10:13:10+00:00,1-358038911
180,Org line G4,Sweden,se,Helene,S30 2nd,,Accepted,Medium,PROD410,In Progress,2012-01-17 06:59:31+00:00,1-358038911
181,Org line G4,Sweden,se,Helene,S30 2nd,,Completed,Medium,PROD410,Closed,2012-01-17 06:59:59+00:00,1-358038911
182,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Accepted,High,PROD753,In Progress,2010-03-11 13:06:34+00:00,1-359841262
183,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Accepted,High,PROD753,In Progress,2010-03-11 13:10:10+00:00,1-359841262
184,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Queued,High,PROD753,Awaiting Assignment,2010-03-11 13:12:19+00:00,1-359841262
185,Org line A2,POLAND,cn,Pawel,G4 2nd,A2_2,Accepted,High,PROD753,In Progress,2010-03-11 13:12:35+00:00,1-359841262
186,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Queued,High,PROD753,Awaiting Assignment,2010-03-11 13:12:46+00:00,1-359841262
187,Org line A2,POLAND,cn,Pawel,M1 2nd,A2_2,Accepted,High,PROD753,In Progress,2010-03-11 13:13:02+00:00,1-359841262
188,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Accepted,High,PROD753,Assigned,2010-07-20 07:25:18+00:00,1-359841262
189,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Accepted,High,PROD753,In Progress,2011-09-05 07:28:42+00:00,1-359841262
190,Org line A2,China,cn,Carrie,M1 2nd,A2_2,Accepted,High,PROD753,In Progress,2012-01-20 07:24:45+00:00,1-359841262
