,org:group,concept:instance,org:resource,concept:name,time:timestamp,lifecycle:transition,case:startdate,case:responsible,case:enddate_planned,case:department,case:group,case:concept:name,case:deadline,case:channel,case:enddate
27,Group 2,task-318,Resource21,T05 Print and send confirmation of receipt,2010-10-20 10:59:23.662000+00:00,complete,2010-09-30 23:06:40.020000+00:00,Resource26,2010-11-26 00:06:40.010000+00:00,General,,case-416,2010-11-26 00:06:40+00:00,Internet,NaT
28,Group 1,task-316,Resource21,T06 Determine necessity of stop advice,2010-10-20 11:02:33.507000+00:00,complete,2010-09-30 23:06:40.020000+00:00,Resource26,2010-11-26 00:06:40.010000+00:00,General,,case-416,2010-11-26 00:06:40+00:00,Internet,NaT
29,Group 1,task-319,Resource21,T10 Determine necessity to stop indication,2010-11-08 13:07:42.360000+00:00,complete,2010-09-30 23:06:40.020000+00:00,Resource26,2010-11-26 00:06:40.010000+00:00,General,,case-416,2010-11-26 00:06:40+00:00,Internet,NaT
30,Group 1,task-308,Resource12,Confirmation of receipt,2010-10-22 07:57:23.546000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource12,2010-12-10 00:06:40.010000+00:00,General,,case-3989,2010-12-10 00:06:40+00:00,Internet,2010-12-29 15:18:00.338000+00:00
31,Group 4,task-382,Resource12,T02 Check confirmation of receipt,2010-10-22 07:57:46.254000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource12,2010-12-10 00:06:40.010000+00:00,General,,case-3989,2010-12-10 00:06:40+00:00,Internet,2010-12-29 15:18:00.338000+00:00
32,Group 3,task-384,Resource12,T04 Determine confirmation of receipt,2010-10-22 07:58:13.317000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource12,2010-12-10 00:06:40.010000+00:00,General,,case-3989,2010-12-10 00:06:40+00:00,Internet,2010-12-29 15:18:00.338000+00:00
33,Group 2,task-385,Resource12,T05 Print and send confirmation of receipt,2010-10-22 07:58:35.137000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource12,2010-12-10 00:06:40.010000+00:00,General,,case-3989,2010-12-10 00:06:40+00:00,Internet,2010-12-29 15:18:00.338000+00:00
34,Group 1,task-383,Resource12,T06 Determine necessity of stop advice,2010-10-22 07:59:04.836000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource12,2010-12-10 00:06:40.010000+00:00,General,,case-3989,2010-12-10 00:06:40+00:00,Internet,2010-12-29 15:18:00.338000+00:00
35,Group 1,task-386,Resource12,T10 Determine necessity to stop indication,2010-10-22 07:59:36.800000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource12,2010-12-10 00:06:40.010000+00:00,General,,case-3989,2010-12-10 00:06:40+00:00,Internet,2010-12-29 15:18:00.338000+00:00
36,EMPTY,task-323,Resource08,Confirmation of receipt,2010-10-26 07:18:14.992000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
37,EMPTY,task-491,Resource19,T02 Check confirmation of receipt,2010-10-26 13:51:51.369000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
38,EMPTY,task-513,Resource19,T04 Determine confirmation of receipt,2010-10-28 09:45:05.599000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
39,Group 2,task-544,Resource20,T05 Print and send confirmation of receipt,2010-10-28 11:45:19.365000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
40,Group 1,task-492,Resource08,T06 Determine necessity of stop advice,2010-11-02 13:38:22.827000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
41,Group 1,task-724,Resource08,T10 Determine necessity to stop indication,2010-11-02 13:38:47.479000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
42,EMPTY,task-320,Resource08,Confirmation of receipt,2010-10-26 07:45:05.690000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
43,EMPTY,task-494,Resource19,T02 Check confirmation of receipt,2010-10-26 13:51:10.937000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
44,EMPTY,task-512,Resource19,T04 Determine confirmation of receipt,2010-10-28 09:44:43.133000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
45,Group 2,task-543,Resource20,T05 Print and send confirmation of receipt,2010-10-28 11:44:25.273000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
46,Group 1,task-495,Resource08,T06 Determine necessity of stop advice,2010-11-08 13:42:25.008000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
47,Group 1,task-1184,Resource08,T10 Determine necessity to stop indication,2010-11-08 14:17:20.902000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
48,Group 1,task-348,Resource08,Confirmation of receipt,2010-10-26 09:03:01.924000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-13 00:06:40.010000+00:00,Experts,,case-4010,2010-12-13 00:06:40+00:00,Internet,2010-12-14 15:12:14.310000+00:00
49,EMPTY,task-500,Resource19,T02 Check confirmation of receipt,2010-10-26 13:52:41.293000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-13 00:06:40.010000+00:00,Experts,,case-4010,2010-12-13 00:06:40+00:00,Internet,2010-12-14 15:12:14.310000+00:00
50,EMPTY,task-515,Resource19,T04 Determine confirmation of receipt,2010-10-28 09:46:26.703000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-13 00:06:40.010000+00:00,Experts,,case-4010,2010-12-13 00:06:40+00:00,Internet,2010-12-14 15:12:14.310000+00:00
51,Group 2,task-547,Resource20,T05 Print and send confirmation of receipt,2010-10-28 11:47:04.666000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-13 00:06:40.010000+00:00,Experts,,case-4010,2010-12-13 00:06:40+00:00,Internet,2010-12-14 15:12:14.310000+00:00
52,Group 1,task-501,Resource08,T06 Determine necessity of stop advice,2010-11-04 10:36:38.175000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-13 00:06:40.010000+00:00,Experts,,case-4010,2010-12-13 00:06:40+00:00,Internet,2010-12-14 15:12:14.310000+00:00
53,Group 1,task-883,Resource08,T10 Determine necessity to stop indication,2010-11-04 10:36:57.035000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-13 00:06:40.010000+00:00,Experts,,case-4010,2010-12-13 00:06:40+00:00,Internet,2010-12-14 15:12:14.310000+00:00
54,Group 1,task-490,Resource08,Confirmation of receipt,2010-11-05 10:42:28.549000+00:00,complete,2010-10-20 23:06:40.020000+00:00,Resource09,2010-12-21 00:06:40.010000+00:00,General,,case-4077,2010-12-21 00:06:40+00:00,Internet,2010-12-22 14:29:11.843000+00:00
55,EMPTY,task-1035,Resource24,T02 Check confirmation of receipt,2010-11-09 14:56:48.464000+00:00,complete,2010-10-20 23:06:40.020000+00:00,Resource09,2010-12-21 00:06:40.010000+00:00,General,,case-4077,2010-12-21 00:06:40+00:00,Internet,2010-12-22 14:29:11.843000+00:00
56,Group 3,task-1299,Resource10,T04 Determine confirmation of receipt,2010-11-12 13:48:36.475000+00:00,complete,2010-10-20 23:06:40.020000+00:00,Resource09,2010-12-21 00:06:40.010000+00:00,General,,case-4077,2010-12-21 00:06:40+00:00,Internet,2010-12-22 14:29:11.843000+00:00
57,Group 2,task-1435,admin1,T05 Print and send confirmation of receipt,2010-11-16 09:23:00.561000+00:00,complete,2010-10-20 23:06:40.020000+00:00,Resource09,2010-12-21 00:06:40.010000+00:00,General,,case-4077,2010-12-21 00:06:40+00:00,Internet,2010-12-22 14:29:11.843000+00:00
58,Group 1,task-1036,Resource09,T06 Determine necessity of stop advice,2010-11-17 11:06:19.161000+00:00,complete,2010-10-20 23:06:40.020000+00:00,Resource09,2010-12-21 00:06:40.010000+00:00,General,,case-4077,2010-12-21 00:06:40+00:00,Internet,2010-12-22 14:29:11.843000+00:00
59,Group 1,task-1564,Resource09,T10 Determine necessity to stop indication,2010-11-17 11:06:46.426000+00:00,complete,2010-10-20 23:06:40.020000+00:00,Resource09,2010-12-21 00:06:40.010000+00:00,General,,case-4077,2010-12-21 00:06:40+00:00,Internet,2010-12-22 14:29:11.843000+00:00
60,Group 1,task-561,Resource08,Confirmation of receipt,2010-11-05 14:19:40.640000+00:00,complete,2010-10-23 23:06:40.020000+00:00,Resource08,2010-12-24 00:06:40.010000+00:00,General,,case-4114,2010-12-24 00:06:40+00:00,Internet,2010-12-30 11:12:57.114000+00:00
61,EMPTY,task-1053,Resource24,T02 Check confirmation of receipt,2010-11-09 14:43:08.091000+00:00,complete,2010-10-23 23:06:40.020000+00:00,Resource08,2010-12-24 00:06:40.010000+00:00,General,,case-4114,2010-12-24 00:06:40+00:00,Internet,2010-12-30 11:12:57.114000+00:00
62,Group 3,task-1295,Resource10,T04 Determine confirmation of receipt,2010-11-12 13:46:48.754000+00:00,complete,2010-10-23 23:06:40.020000+00:00,Resource08,2010-12-24 00:06:40.010000+00:00,General,,case-4114,2010-12-24 00:06:40+00:00,Internet,2010-12-30 11:12:57.114000+00:00
63,Group 2,task-1434,admin1,T05 Print and send confirmation of receipt,2010-11-16 09:26:34.559000+00:00,complete,2010-10-23 23:06:40.020000+00:00,Resource08,2010-12-24 00:06:40.010000+00:00,General,,case-4114,2010-12-24 00:06:40+00:00,Internet,2010-12-30 11:12:57.114000+00:00
64,Group 1,task-1054,Resource08,T06 Determine necessity of stop advice,2010-11-18 13:45:48.314000+00:00,complete,2010-10-23 23:06:40.020000+00:00,Resource08,2010-12-24 00:06:40.010000+00:00,General,,case-4114,2010-12-24 00:06:40+00:00,Internet,2010-12-30 11:12:57.114000+00:00
65,Group 1,task-1662,Resource08,T10 Determine necessity to stop indication,2010-11-18 13:46:07.723000+00:00,complete,2010-10-23 23:06:40.020000+00:00,Resource08,2010-12-24 00:06:40.010000+00:00,General,,case-4114,2010-12-24 00:06:40+00:00,Internet,2010-12-30 11:12:57.114000+00:00
66,Group 1,task-1466,Resource04,Confirmation of receipt,2010-11-23 08:16:35.832000+00:00,complete,2010-11-14 23:00:00.010000+00:00,Resource21,2011-01-09 23:00:00.010000+00:00,General,,case-4344,2011-01-09 23:00:00+00:00,Internet,2011-04-04 12:05:56.004000+00:00
67,Group 4,task-1823,Resource04,T02 Check confirmation of receipt,2010-11-23 08:18:53.915000+00:00,complete,2010-11-14 23:00:00.010000+00:00,Resource21,2011-01-09 23:00:00.010000+00:00,General,,case-4344,2011-01-09 23:00:00+00:00,Internet,2011-04-04 12:05:56.004000+00:00
68,Group 3,task-1825,Resource04,T04 Determine confirmation of receipt,2010-11-23 08:19:10.039000+00:00,complete,2010-11-14 23:00:00.010000+00:00,Resource21,2011-01-09 23:00:00.010000+00:00,General,,case-4344,2011-01-09 23:00:00+00:00,Internet,2011-04-04 12:05:56.004000+00:00
69,Group 2,task-1826,Resource04,T05 Print and send confirmation of receipt,2010-11-23 08:24:11.612000+00:00,complete,2010-11-14 23:00:00.010000+00:00,Resource21,2011-01-09 23:00:00.010000+00:00,General,,case-4344,2011-01-09 23:00:00+00:00,Internet,2011-04-04 12:05:56.004000+00:00
70,Group 1,task-1824,Resource04,T06 Determine necessity of stop advice,2010-11-23 08:25:26.571000+00:00,complete,2010-11-14 23:00:00.010000+00:00,Resource21,2011-01-09 23:00:00.010000+00:00,General,,case-4344,2011-01-09 23:00:00+00:00,Internet,2011-04-04 12:05:56.004000+00:00
71,Group 1,task-1827,Resource04,T10 Determine necessity to stop indication,2010-11-23 08:27:57.790000+00:00,complete,2010-11-14 23:00:00.010000+00:00,Resource21,2011-01-09 23:00:00.010000+00:00,General,,case-4344,2011-01-09 23:00:00+00:00,Internet,2011-04-04 12:05:56.004000+00:00
72,Group 1,task-239,Resource15,Confirmation of receipt,2010-11-23 10:34:13.017000+00:00,complete,2010-10-07 23:06:40.020000+00:00,Resource12,2010-12-03 00:06:40.010000+00:00,General,Group 5,case-3927,2010-12-03 00:06:40+00:00,e-mail,2011-09-02 09:03:10.777000+00:00
73,EMPTY,task-1877,Resource24,T02 Check confirmation of receipt,2010-11-26 07:57:47.280000+00:00,complete,2010-10-07 23:06:40.020000+00:00,Resource12,2010-12-03 00:06:40.010000+00:00,General,Group 5,case-3927,2010-12-03 00:06:40+00:00,e-mail,2011-09-02 09:03:10.777000+00:00
74,Group 3,task-2103,Resource15,T04 Determine confirmation of receipt,2010-11-30 09:23:33.230000+00:00,complete,2010-10-07 23:06:40.020000+00:00,Resource12,2010-12-03 00:06:40.010000+00:00,General,Group 5,case-3927,2010-12-03 00:06:40+00:00,e-mail,2011-09-02 09:03:10.777000+00:00
75,Group 2,task-2369,admin1,T05 Print and send confirmation of receipt,2010-12-06 14:17:29.108000+00:00,complete,2010-10-07 23:06:40.020000+00:00,Resource12,2010-12-03 00:06:40.010000+00:00,General,Group 5,case-3927,2010-12-03 00:06:40+00:00,e-mail,2011-09-02 09:03:10.777000+00:00
76,Group 1,task-1878,Resource15,T06 Determine necessity of stop advice,2011-04-27 10:00:24.623000+00:00,complete,2010-10-07 23:06:40.020000+00:00,Resource12,2010-12-03 00:06:40.010000+00:00,General,Group 5,case-3927,2010-12-03 00:06:40+00:00,e-mail,2011-09-02 09:03:10.777000+00:00
77,Group 1,task-22365,Resource15,T10 Determine necessity to stop indication,2011-04-27 10:00:46.956000+00:00,complete,2010-10-07 23:06:40.020000+00:00,Resource12,2010-12-03 00:06:40.010000+00:00,General,Group 5,case-3927,2010-12-03 00:06:40+00:00,e-mail,2011-09-02 09:03:10.777000+00:00
78,Group 1,task-310,Resource04,Confirmation of receipt,2010-10-22 09:17:05.605000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
79,Group 1,task-410,Resource04,T06 Determine necessity of stop advice,2010-10-22 09:23:44.282000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
80,Group 4,task-409,Resource04,T02 Check confirmation of receipt,2010-10-22 09:23:58.873000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
81,Group 3,task-412,Resource04,T04 Determine confirmation of receipt,2010-10-22 09:24:08.474000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
82,Group 1,task-411,Resource04,T10 Determine necessity to stop indication,2010-10-22 09:30:31.019000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
83,Group 2,task-413,Resource04,T05 Print and send confirmation of receipt,2010-10-22 09:34:43.024000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
84,EMPTY,task-2487,Resource07,Confirmation of receipt,2010-12-06 09:16:34.347000+00:00,complete,2010-11-16 00:06:40.010000+00:00,Resource07,2011-01-11 00:06:40.010000+00:00,General,,case-4589,2011-01-11 00:06:40+00:00,Internet,2010-12-24 11:27:38.174000+00:00
85,Group 1,task-2836,Resource07,T06 Determine necessity of stop advice,2010-12-06 09:18:57.378000+00:00,complete,2010-11-16 00:06:40.010000+00:00,Resource07,2011-01-11 00:06:40.010000+00:00,General,,case-4589,2011-01-11 00:06:40+00:00,Internet,2010-12-24 11:27:38.174000+00:00
86,Group 4,task-2835,Resource07,T02 Check confirmation of receipt,2010-12-06 09:19:25.141000+00:00,complete,2010-11-16 00:06:40.010000+00:00,Resource07,2011-01-11 00:06:40.010000+00:00,General,,case-4589,2011-01-11 00:06:40+00:00,Internet,2010-12-24 11:27:38.174000+00:00
87,Group 3,task-2838,Resource07,T04 Determine confirmation of receipt,2010-12-06 09:19:40.450000+00:00,complete,2010-11-16 00:06:40.010000+00:00,Resource07,2011-01-11 00:06:40.010000+00:00,General,,case-4589,2011-01-11 00:06:40+00:00,Internet,2010-12-24 11:27:38.174000+00:00
88,Group 1,task-2837,Resource07,T10 Determine necessity to stop indication,2010-12-06 09:20:07.236000+00:00,complete,2010-11-16 00:06:40.010000+00:00,Resource07,2011-01-11 00:06:40.010000+00:00,General,,case-4589,2011-01-11 00:06:40+00:00,Internet,2010-12-24 11:27:38.174000+00:00
89,Group 2,task-2839,admin1,T05 Print and send confirmation of receipt,2010-12-06 13:42:01.490000+00:00,complete,2010-11-16 00:06:40.010000+00:00,Resource07,2011-01-11 00:06:40.010000+00:00,General,,case-4589,2011-01-11 00:06:40+00:00,Internet,2010-12-24 11:27:38.174000+00:00
90,Group 1,task-304,Resource08,Confirmation of receipt,2010-10-26 08:47:33.327000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
91,Group 1,task-498,Resource08,T06 Determine necessity of stop advice,2010-10-26 10:23:24.830000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
92,Group 1,task-504,Resource08,T10 Determine necessity to stop indication,2010-10-26 10:27:17.766000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
