,org:group,concept:instance,org:resource,concept:name,time:timestamp,lifecycle:transition,case:startdate,case:responsible,case:enddate_planned,case:department,case:group,case:concept:name,case:deadline,case:channel,case:enddate
28,EMPTY,task-512,Resource19,T04 Determine confirmation of receipt,2010-10-28 09:44:43.133000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
29,Group 2,task-543,Resource20,T05 Print and send confirmation of receipt,2010-10-28 11:44:25.273000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
30,Group 1,task-495,Resource08,T06 Determine necessity of stop advice,2010-11-08 13:42:25.008000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
31,Group 1,task-1184,Resource08,T10 Determine necessity to stop indication,2010-11-08 14:17:20.902000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
32,Group 1,task-310,Resource04,Confirmation of receipt,2010-10-22 09:17:05.605000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
33,Group 1,task-410,Resource04,T06 Determine necessity of stop advice,2010-10-22 09:23:44.282000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
34,Group 4,task-409,Resource04,T02 Check confirmation of receipt,2010-10-22 09:23:58.873000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
35,Group 3,task-412,Resource04,T04 Determine confirmation of receipt,2010-10-22 09:24:08.474000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
36,Group 1,task-411,Resource04,T10 Determine necessity to stop indication,2010-10-22 09:30:31.019000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
37,Group 2,task-413,Resource04,T05 Print and send confirmation of receipt,2010-10-22 09:34:43.024000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource04,2010-12-10 00:06:40.010000+00:00,General,,case-3991,2010-12-10 00:06:40+00:00,Internet,2010-12-08 13:19:25.375000+00:00
38,Group 1,task-304,Resource08,Confirmation of receipt,2010-10-26 08:47:33.327000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
39,Group 1,task-498,Resource08,T06 Determine necessity of stop advice,2010-10-26 10:23:24.830000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
40,Group 1,task-504,Resource08,T10 Determine necessity to stop indication,2010-10-26 10:27:17.766000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
41,EMPTY,task-497,Resource19,T02 Check confirmation of receipt,2010-10-26 13:52:17.181000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
42,EMPTY,task-514,Resource19,T04 Determine confirmation of receipt,2010-10-28 09:46:00.571000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
43,Group 2,task-545,Resource20,T05 Print and send confirmation of receipt,2010-10-28 11:46:25.048000+00:00,complete,2010-10-13 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3987,2011-01-05 00:06:40+00:00,Internet,2011-01-05 14:59:41.857000+00:00
44,Group 1,task-354,Resource11,Confirmation of receipt,2010-11-01 10:22:55.945000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource01,2010-12-15 23:00:00.010000+00:00,General,,case-4014,2010-12-15 23:00:00+00:00,Internet,2010-12-02 12:12:39.256000+00:00
45,Group 1,task-612,Resource11,T06 Determine necessity of stop advice,2010-11-01 10:25:03.686000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource01,2010-12-15 23:00:00.010000+00:00,General,,case-4014,2010-12-15 23:00:00+00:00,Internet,2010-12-02 12:12:39.256000+00:00
46,Group 1,task-613,Resource11,T10 Determine necessity to stop indication,2010-11-01 10:25:43.152000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource01,2010-12-15 23:00:00.010000+00:00,General,,case-4014,2010-12-15 23:00:00+00:00,Internet,2010-12-02 12:12:39.256000+00:00
47,EMPTY,task-611,Resource21,T02 Check confirmation of receipt,2010-11-01 10:45:22.431000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource01,2010-12-15 23:00:00.010000+00:00,General,,case-4014,2010-12-15 23:00:00+00:00,Internet,2010-12-02 12:12:39.256000+00:00
48,EMPTY,task-625,Resource19,T04 Determine confirmation of receipt,2010-11-01 11:39:19.161000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource01,2010-12-15 23:00:00.010000+00:00,General,,case-4014,2010-12-15 23:00:00+00:00,Internet,2010-12-02 12:12:39.256000+00:00
49,Group 2,task-638,Resource20,T05 Print and send confirmation of receipt,2010-11-03 07:45:12.305000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource01,2010-12-15 23:00:00.010000+00:00,General,,case-4014,2010-12-15 23:00:00+00:00,Internet,2010-12-02 12:12:39.256000+00:00
50,Group 1,task-357,Resource11,Confirmation of receipt,2010-11-01 11:16:04.360000+00:00,complete,2010-10-17 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4017,2010-12-15 23:00:00+00:00,Post,2010-12-07 13:49:47.626000+00:00
51,Group 1,task-628,Resource11,T06 Determine necessity of stop advice,2010-11-01 11:19:33.758000+00:00,complete,2010-10-17 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4017,2010-12-15 23:00:00+00:00,Post,2010-12-07 13:49:47.626000+00:00
52,Group 1,task-629,Resource11,T10 Determine necessity to stop indication,2010-11-01 11:21:48.593000+00:00,complete,2010-10-17 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4017,2010-12-15 23:00:00+00:00,Post,2010-12-07 13:49:47.626000+00:00
53,EMPTY,task-627,Resource19,T02 Check confirmation of receipt,2010-11-01 11:40:15.155000+00:00,complete,2010-10-17 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4017,2010-12-15 23:00:00+00:00,Post,2010-12-07 13:49:47.626000+00:00
54,EMPTY,task-639,Resource19,T04 Determine confirmation of receipt,2010-11-01 11:52:53.315000+00:00,complete,2010-10-17 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4017,2010-12-15 23:00:00+00:00,Post,2010-12-07 13:49:47.626000+00:00
55,Group 2,task-654,Resource20,T05 Print and send confirmation of receipt,2010-11-03 07:46:13.204000+00:00,complete,2010-10-17 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4017,2010-12-15 23:00:00+00:00,Post,2010-12-07 13:49:47.626000+00:00
56,Group 1,task-346,admin2,Confirmation of receipt,2010-10-26 13:28:43.424000+00:00,complete,2010-10-20 22:00:00.020000+00:00,Resource06,2010-12-15 23:00:00.010000+00:00,General,,case-4008,2010-12-15 23:00:00+00:00,Internet,2010-10-26 13:28:42.703000+00:00
57,EMPTY,task-355,admin2,Confirmation of receipt,2010-11-04 14:37:39.639000+00:00,complete,2010-10-03 22:00:00.020000+00:00,Resource11,2010-12-15 23:00:00.010000+00:00,General,,case-4015,2010-12-15 23:00:00+00:00,Internet,2010-11-04 14:37:38.995000+00:00
58,Group 1,task-1477,admin2,Confirmation of receipt,2010-11-23 14:37:51.505000+00:00,complete,2010-11-09 23:00:00.010000+00:00,Resource26,2011-01-09 23:00:00.010000+00:00,General,,case-4347,2011-01-09 23:00:00+00:00,Internet,2010-11-23 14:37:50.423000+00:00
59,EMPTY,task-189,Resource11,Confirmation of receipt,2010-10-27 07:27:51.856000+00:00,complete,2010-10-10 22:00:00.020000+00:00,Resource01,2010-12-05 23:00:00.010000+00:00,General,,case-3879,2010-12-05 23:00:00+00:00,Internet,2010-12-06 08:01:13.501000+00:00
60,EMPTY,task-532,Resource19,T02 Check confirmation of receipt,2010-11-04 10:23:25.112000+00:00,complete,2010-10-10 22:00:00.020000+00:00,Resource01,2010-12-05 23:00:00.010000+00:00,General,,case-3879,2010-12-05 23:00:00+00:00,Internet,2010-12-06 08:01:13.501000+00:00
61,Group 1,task-533,Resource11,T06 Determine necessity of stop advice,2010-11-04 14:03:15.752000+00:00,complete,2010-10-10 22:00:00.020000+00:00,Resource01,2010-12-05 23:00:00.010000+00:00,General,,case-3879,2010-12-05 23:00:00+00:00,Internet,2010-12-06 08:01:13.501000+00:00
62,Group 1,task-972,Resource11,T10 Determine necessity to stop indication,2010-11-04 14:03:49.437000+00:00,complete,2010-10-10 22:00:00.020000+00:00,Resource01,2010-12-05 23:00:00.010000+00:00,General,,case-3879,2010-12-05 23:00:00+00:00,Internet,2010-12-06 08:01:13.501000+00:00
63,EMPTY,task-873,Resource19,T04 Determine confirmation of receipt,2010-11-26 08:30:16.271000+00:00,complete,2010-10-10 22:00:00.020000+00:00,Resource01,2010-12-05 23:00:00.010000+00:00,General,,case-3879,2010-12-05 23:00:00+00:00,Internet,2010-12-06 08:01:13.501000+00:00
64,EMPTY,task-2120,Resource11,T05 Print and send confirmation of receipt,2010-12-02 06:40:21.413000+00:00,complete,2010-10-10 22:00:00.020000+00:00,Resource01,2010-12-05 23:00:00.010000+00:00,General,,case-3879,2010-12-05 23:00:00+00:00,Internet,2010-12-06 08:01:13.501000+00:00
65,EMPTY,task-900,Resource11,Confirmation of receipt,2010-12-02 07:47:31.459000+00:00,complete,2010-11-02 00:06:40.010000+00:00,Resource11,2010-12-28 00:06:40.010000+00:00,General,,case-4208,2010-12-28 00:06:40+00:00,Internet,2010-12-20 10:17:48.529000+00:00
66,EMPTY,task-2583,Resource11,T02 Check confirmation of receipt,2010-12-02 07:48:34.402000+00:00,complete,2010-11-02 00:06:40.010000+00:00,Resource11,2010-12-28 00:06:40.010000+00:00,General,,case-4208,2010-12-28 00:06:40+00:00,Internet,2010-12-20 10:17:48.529000+00:00
67,Group 1,task-2584,Resource11,T06 Determine necessity of stop advice,2010-12-02 07:50:22.430000+00:00,complete,2010-11-02 00:06:40.010000+00:00,Resource11,2010-12-28 00:06:40.010000+00:00,General,,case-4208,2010-12-28 00:06:40+00:00,Internet,2010-12-20 10:17:48.529000+00:00
68,Group 1,task-2587,Resource11,T10 Determine necessity to stop indication,2010-12-02 07:53:00.533000+00:00,complete,2010-11-02 00:06:40.010000+00:00,Resource11,2010-12-28 00:06:40.010000+00:00,General,,case-4208,2010-12-28 00:06:40+00:00,Internet,2010-12-20 10:17:48.529000+00:00
69,EMPTY,task-2585,Resource11,T04 Determine confirmation of receipt,2010-12-02 07:54:01.332000+00:00,complete,2010-11-02 00:06:40.010000+00:00,Resource11,2010-12-28 00:06:40.010000+00:00,General,,case-4208,2010-12-28 00:06:40+00:00,Internet,2010-12-20 10:17:48.529000+00:00
70,EMPTY,task-2592,Resource11,T05 Print and send confirmation of receipt,2010-12-02 07:54:39.811000+00:00,complete,2010-11-02 00:06:40.010000+00:00,Resource11,2010-12-28 00:06:40.010000+00:00,General,,case-4208,2010-12-28 00:06:40+00:00,Internet,2010-12-20 10:17:48.529000+00:00
71,EMPTY,task-1259,Resource02,Confirmation of receipt,2010-12-02 14:03:17.656000+00:00,complete,2010-11-04 00:06:40.010000+00:00,Resource02,2010-12-30 00:06:40.010000+00:00,General,,case-4277,2010-12-30 00:06:40+00:00,Internet,2011-03-15 09:58:41.393000+00:00
72,EMPTY,task-2653,Resource02,T02 Check confirmation of receipt,2010-12-06 13:10:19.116000+00:00,complete,2010-11-04 00:06:40.010000+00:00,Resource02,2010-12-30 00:06:40.010000+00:00,General,,case-4277,2010-12-30 00:06:40+00:00,Internet,2011-03-15 09:58:41.393000+00:00
73,Group 1,task-2654,Resource02,T06 Determine necessity of stop advice,2010-12-06 13:42:57.169000+00:00,complete,2010-11-04 00:06:40.010000+00:00,Resource02,2010-12-30 00:06:40.010000+00:00,General,,case-4277,2010-12-30 00:06:40+00:00,Internet,2011-03-15 09:58:41.393000+00:00
74,Group 1,task-2996,Resource02,T10 Determine necessity to stop indication,2010-12-06 13:51:10.689000+00:00,complete,2010-11-04 00:06:40.010000+00:00,Resource02,2010-12-30 00:06:40.010000+00:00,General,,case-4277,2010-12-30 00:06:40+00:00,Internet,2011-03-15 09:58:41.393000+00:00
75,Group 3,task-2992,Resource10,T04 Determine confirmation of receipt,2010-12-07 07:47:24.975000+00:00,complete,2010-11-04 00:06:40.010000+00:00,Resource02,2010-12-30 00:06:40.010000+00:00,General,,case-4277,2010-12-30 00:06:40+00:00,Internet,2011-03-15 09:58:41.393000+00:00
76,Group 2,task-3040,admin1,T05 Print and send confirmation of receipt,2010-12-07 07:49:10.781000+00:00,complete,2010-11-04 00:06:40.010000+00:00,Resource02,2010-12-30 00:06:40.010000+00:00,General,,case-4277,2010-12-30 00:06:40+00:00,Internet,2011-03-15 09:58:41.393000+00:00
77,Group 1,task-508,Resource08,Confirmation of receipt,2010-11-05 07:58:23.197000+00:00,complete,2010-10-10 23:06:40.020000+00:00,Resource08,2010-12-21 00:06:40.010000+00:00,Experts,,case-4081,2010-12-21 00:06:40+00:00,Internet,2010-11-30 14:33:33.288000+00:00
78,EMPTY,task-1011,Resource24,T02 Check confirmation of receipt,2010-11-05 08:39:29.677000+00:00,complete,2010-10-10 23:06:40.020000+00:00,Resource08,2010-12-21 00:06:40.010000+00:00,Experts,,case-4081,2010-12-21 00:06:40+00:00,Internet,2010-11-30 14:33:33.288000+00:00
79,Group 1,task-1023,Resource08,T03 Adjust confirmation of receipt,2010-11-05 10:22:11.329000+00:00,complete,2010-10-10 23:06:40.020000+00:00,Resource08,2010-12-21 00:06:40.010000+00:00,Experts,,case-4081,2010-12-21 00:06:40+00:00,Internet,2010-11-30 14:33:33.288000+00:00
80,EMPTY,task-1032,Resource24,T02 Check confirmation of receipt,2010-11-09 14:45:27.109000+00:00,complete,2010-10-10 23:06:40.020000+00:00,Resource08,2010-12-21 00:06:40.010000+00:00,Experts,,case-4081,2010-12-21 00:06:40+00:00,Internet,2010-11-30 14:33:33.288000+00:00
81,Group 3,task-1297,Resource10,T04 Determine confirmation of receipt,2010-11-12 14:02:26.576000+00:00,complete,2010-10-10 23:06:40.020000+00:00,Resource08,2010-12-21 00:06:40.010000+00:00,Experts,,case-4081,2010-12-21 00:06:40+00:00,Internet,2010-11-30 14:33:33.288000+00:00
82,Group 2,task-1443,admin1,T05 Print and send confirmation of receipt,2010-11-16 09:29:07.375000+00:00,complete,2010-10-10 23:06:40.020000+00:00,Resource08,2010-12-21 00:06:40.010000+00:00,Experts,,case-4081,2010-12-21 00:06:40+00:00,Internet,2010-11-30 14:33:33.288000+00:00
83,Group 1,task-1012,Resource08,T06 Determine necessity of stop advice,2010-11-18 11:24:28.715000+00:00,complete,2010-10-10 23:06:40.020000+00:00,Resource08,2010-12-21 00:06:40.010000+00:00,Experts,,case-4081,2010-12-21 00:06:40+00:00,Internet,2010-11-30 14:33:33.288000+00:00
84,Group 1,task-1644,Resource08,T10 Determine necessity to stop indication,2010-11-18 11:24:43.413000+00:00,complete,2010-10-10 23:06:40.020000+00:00,Resource08,2010-12-21 00:06:40.010000+00:00,Experts,,case-4081,2010-12-21 00:06:40+00:00,Internet,2010-11-30 14:33:33.288000+00:00
85,Group 1,task-1510,Resource15,Confirmation of receipt,2010-11-23 11:25:37.551000+00:00,complete,2010-11-01 00:06:40.010000+00:00,Resource15,2010-12-23 00:06:40.010000+00:00,General,,case-4380,2010-12-23 00:06:40+00:00,Internet,2010-12-22 15:21:33.700000+00:00
86,EMPTY,task-1884,Resource24,T02 Check confirmation of receipt,2010-11-26 07:58:13.474000+00:00,complete,2010-11-01 00:06:40.010000+00:00,Resource15,2010-12-23 00:06:40.010000+00:00,General,,case-4380,2010-12-23 00:06:40+00:00,Internet,2010-12-22 15:21:33.700000+00:00
87,Group 3,task-2104,Resource15,T04 Determine confirmation of receipt,2010-11-30 07:39:05.866000+00:00,complete,2010-11-01 00:06:40.010000+00:00,Resource15,2010-12-23 00:06:40.010000+00:00,General,,case-4380,2010-12-23 00:06:40+00:00,Internet,2010-12-22 15:21:33.700000+00:00
88,Group 1,task-1885,Resource15,T06 Determine necessity of stop advice,2010-11-30 07:40:11.604000+00:00,complete,2010-11-01 00:06:40.010000+00:00,Resource15,2010-12-23 00:06:40.010000+00:00,General,,case-4380,2010-12-23 00:06:40+00:00,Internet,2010-12-22 15:21:33.700000+00:00
89,Group 1,task-2305,Resource15,T10 Determine necessity to stop indication,2010-11-30 07:40:35.638000+00:00,complete,2010-11-01 00:06:40.010000+00:00,Resource15,2010-12-23 00:06:40.010000+00:00,General,,case-4380,2010-12-23 00:06:40+00:00,Internet,2010-12-22 15:21:33.700000+00:00
90,Group 2,task-2304,admin1,T05 Print and send confirmation of receipt,2010-12-06 14:16:35.712000+00:00,complete,2010-11-01 00:06:40.010000+00:00,Resource15,2010-12-23 00:06:40.010000+00:00,General,,case-4380,2010-12-23 00:06:40+00:00,Internet,2010-12-22 15:21:33.700000+00:00
91,Group 1,task-1903,Resource04,Confirmation of receipt,2010-11-24 15:02:24.377000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource04,2010-12-06 23:00:00.010000+00:00,General,,case-4500,2010-12-06 23:00:00+00:00,Internet,2010-12-07 09:30:13.041000+00:00
92,Group 4,task-1988,Resource04,T02 Check confirmation of receipt,2010-11-24 15:02:37.600000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource04,2010-12-06 23:00:00.010000+00:00,General,,case-4500,2010-12-06 23:00:00+00:00,Internet,2010-12-07 09:30:13.041000+00:00
