,org:group,concept:instance,org:resource,concept:name,time:timestamp,lifecycle:transition,case:startdate,case:responsible,case:enddate_planned,case:department,case:group,case:concept:name,case:deadline,case:channel,case:enddate
56,Group 3,task-9668,Resource19,T04 Determine confirmation of receipt,2011-01-26 12:18:42.196000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource11,2011-03-10 00:06:40.010000+00:00,General,,case-5503,2011-03-10 00:06:40+00:00,Intern,2011-02-04 15:05:09.655000+00:00
57,Group 2,task-9669,Resource07,T05 Print and send confirmation of receipt,2011-01-27 08:20:35.668000+00:00,complete,2011-01-13 00:06:40.010000+00:00,Resource11,2011-03-10 00:06:40.010000+00:00,General,,case-5503,2011-03-10 00:06:40+00:00,Intern,2011-02-04 15:05:09.655000+00:00
58,EMPTY,task-10177,Resource15,Confirmation of receipt,2011-02-02 08:49:30.098000+00:00,complete,2011-01-29 00:06:40.010000+00:00,Resource15,2011-03-26 00:06:40.010000+00:00,General,,case-5660,2011-03-26 00:06:40+00:00,Internet,2011-03-29 09:36:18.189000+00:00
59,Group 1,task-10584,Resource15,T06 Determine necessity of stop advice,2011-02-02 08:49:49.264000+00:00,complete,2011-01-29 00:06:40.010000+00:00,Resource15,2011-03-26 00:06:40.010000+00:00,General,,case-5660,2011-03-26 00:06:40+00:00,Internet,2011-03-29 09:36:18.189000+00:00
60,Group 1,task-10586,Resource15,T10 Determine necessity to stop indication,2011-02-02 10:22:49.928000+00:00,complete,2011-01-29 00:06:40.010000+00:00,Resource15,2011-03-26 00:06:40.010000+00:00,General,,case-5660,2011-03-26 00:06:40+00:00,Internet,2011-03-29 09:36:18.189000+00:00
61,Group 4,task-10583,Resource10,T02 Check confirmation of receipt,2011-02-02 12:38:16.453000+00:00,complete,2011-01-29 00:06:40.010000+00:00,Resource15,2011-03-26 00:06:40.010000+00:00,General,,case-5660,2011-03-26 00:06:40+00:00,Internet,2011-03-29 09:36:18.189000+00:00
62,Group 3,task-10675,Resource10,T04 Determine confirmation of receipt,2011-02-02 12:39:09.844000+00:00,complete,2011-01-29 00:06:40.010000+00:00,Resource15,2011-03-26 00:06:40.010000+00:00,General,,case-5660,2011-03-26 00:06:40+00:00,Internet,2011-03-29 09:36:18.189000+00:00
63,Group 2,task-10676,admin1,T05 Print and send confirmation of receipt,2011-02-02 12:52:02.513000+00:00,complete,2011-01-29 00:06:40.010000+00:00,Resource15,2011-03-26 00:06:40.010000+00:00,General,,case-5660,2011-03-26 00:06:40+00:00,Internet,2011-03-29 09:36:18.189000+00:00
64,EMPTY,task-9733,Resource01,Confirmation of receipt,2011-02-08 12:49:59.784000+00:00,complete,2011-01-17 00:06:40.010000+00:00,Resource11,2011-03-14 00:06:40.010000+00:00,General,,case-5535,2011-03-14 00:06:40+00:00,Internet,2011-03-11 11:25:27.553000+00:00
65,Group 1,task-11394,Resource01,T06 Determine necessity of stop advice,2011-02-08 12:50:36.598000+00:00,complete,2011-01-17 00:06:40.010000+00:00,Resource11,2011-03-14 00:06:40.010000+00:00,General,,case-5535,2011-03-14 00:06:40+00:00,Internet,2011-03-11 11:25:27.553000+00:00
66,Group 1,task-11395,Resource01,T10 Determine necessity to stop indication,2011-02-08 12:55:10.041000+00:00,complete,2011-01-17 00:06:40.010000+00:00,Resource11,2011-03-14 00:06:40.010000+00:00,General,,case-5535,2011-03-14 00:06:40+00:00,Internet,2011-03-11 11:25:27.553000+00:00
67,EMPTY,task-11393,Resource01,T02 Check confirmation of receipt,2011-02-08 13:43:02.610000+00:00,complete,2011-01-17 00:06:40.010000+00:00,Resource11,2011-03-14 00:06:40.010000+00:00,General,,case-5535,2011-03-14 00:06:40+00:00,Internet,2011-03-11 11:25:27.553000+00:00
68,EMPTY,task-11412,Resource07,T04 Determine confirmation of receipt,2011-02-10 08:45:41.590000+00:00,complete,2011-01-17 00:06:40.010000+00:00,Resource11,2011-03-14 00:06:40.010000+00:00,General,,case-5535,2011-03-14 00:06:40+00:00,Internet,2011-03-11 11:25:27.553000+00:00
69,Group 2,task-11608,Resource07,T05 Print and send confirmation of receipt,2011-02-10 08:45:54.059000+00:00,complete,2011-01-17 00:06:40.010000+00:00,Resource11,2011-03-14 00:06:40.010000+00:00,General,,case-5535,2011-03-14 00:06:40+00:00,Internet,2011-03-11 11:25:27.553000+00:00
70,EMPTY,task-10981,Resource18,Confirmation of receipt,2011-02-11 13:44:32.645000+00:00,complete,2011-01-31 23:00:00.010000+00:00,Resource18,2011-03-28 22:00:00.020000+00:00,General,,case-5761,2011-03-28 22:00:00+00:00,Desk,2011-02-23 15:30:01.646000+00:00
71,Group 1,task-12015,Resource18,T06 Determine necessity of stop advice,2011-02-11 13:45:15.718000+00:00,complete,2011-01-31 23:00:00.010000+00:00,Resource18,2011-03-28 22:00:00.020000+00:00,General,,case-5761,2011-03-28 22:00:00+00:00,Desk,2011-02-23 15:30:01.646000+00:00
72,Group 1,task-12016,Resource18,T10 Determine necessity to stop indication,2011-02-11 13:45:33.317000+00:00,complete,2011-01-31 23:00:00.010000+00:00,Resource18,2011-03-28 22:00:00.020000+00:00,General,,case-5761,2011-03-28 22:00:00+00:00,Desk,2011-02-23 15:30:01.646000+00:00
73,Group 4,task-12014,Resource18,T02 Check confirmation of receipt,2011-02-11 14:13:30.857000+00:00,complete,2011-01-31 23:00:00.010000+00:00,Resource18,2011-03-28 22:00:00.020000+00:00,General,,case-5761,2011-03-28 22:00:00+00:00,Desk,2011-02-23 15:30:01.646000+00:00
74,Group 3,task-12044,Resource18,T04 Determine confirmation of receipt,2011-02-11 14:16:23.241000+00:00,complete,2011-01-31 23:00:00.010000+00:00,Resource18,2011-03-28 22:00:00.020000+00:00,General,,case-5761,2011-03-28 22:00:00+00:00,Desk,2011-02-23 15:30:01.646000+00:00
75,Group 2,task-12051,Resource18,T05 Print and send confirmation of receipt,2011-02-11 14:16:34.253000+00:00,complete,2011-01-31 23:00:00.010000+00:00,Resource18,2011-03-28 22:00:00.020000+00:00,General,,case-5761,2011-03-28 22:00:00+00:00,Desk,2011-02-23 15:30:01.646000+00:00
76,EMPTY,task-11648,Resource18,Confirmation of receipt,2011-02-14 15:20:31.973000+00:00,complete,2011-02-10 00:06:40.010000+00:00,Resource18,2011-04-06 23:06:40.020000+00:00,General,,case-5942,2011-04-06 23:06:40+00:00,Internet,2011-04-13 09:53:23.561000+00:00
77,Group 1,task-12259,Resource18,T06 Determine necessity of stop advice,2011-02-14 15:21:20.653000+00:00,complete,2011-02-10 00:06:40.010000+00:00,Resource18,2011-04-06 23:06:40.020000+00:00,General,,case-5942,2011-04-06 23:06:40+00:00,Internet,2011-04-13 09:53:23.561000+00:00
78,Group 1,task-12260,Resource18,T10 Determine necessity to stop indication,2011-02-14 15:21:36.335000+00:00,complete,2011-02-10 00:06:40.010000+00:00,Resource18,2011-04-06 23:06:40.020000+00:00,General,,case-5942,2011-04-06 23:06:40+00:00,Internet,2011-04-13 09:53:23.561000+00:00
79,EMPTY,task-12258,Resource24,T02 Check confirmation of receipt,2011-02-21 10:44:26.314000+00:00,complete,2011-02-10 00:06:40.010000+00:00,Resource18,2011-04-06 23:06:40.020000+00:00,General,,case-5942,2011-04-06 23:06:40+00:00,Internet,2011-04-13 09:53:23.561000+00:00
80,Group 3,task-13316,Resource10,T04 Determine confirmation of receipt,2011-02-21 14:42:33.606000+00:00,complete,2011-02-10 00:06:40.010000+00:00,Resource18,2011-04-06 23:06:40.020000+00:00,General,,case-5942,2011-04-06 23:06:40+00:00,Internet,2011-04-13 09:53:23.561000+00:00
81,Group 2,task-13425,admin1,T05 Print and send confirmation of receipt,2011-02-23 10:06:33.728000+00:00,complete,2011-02-10 00:06:40.010000+00:00,Resource18,2011-04-06 23:06:40.020000+00:00,General,,case-5942,2011-04-06 23:06:40+00:00,Internet,2011-04-13 09:53:23.561000+00:00
82,EMPTY,task-11839,Resource18,Confirmation of receipt,2011-02-14 15:30:11.722000+00:00,complete,2011-02-09 23:00:00.010000+00:00,Resource18,2011-04-06 22:00:00.020000+00:00,General,,case-5952,2011-04-06 22:00:00+00:00,Internet,2011-03-07 07:46:58.682000+00:00
83,Group 1,task-12268,Resource18,T06 Determine necessity of stop advice,2011-02-14 15:30:31.521000+00:00,complete,2011-02-09 23:00:00.010000+00:00,Resource18,2011-04-06 22:00:00.020000+00:00,General,,case-5952,2011-04-06 22:00:00+00:00,Internet,2011-03-07 07:46:58.682000+00:00
84,Group 1,task-12269,Resource18,T10 Determine necessity to stop indication,2011-02-14 15:30:44.688000+00:00,complete,2011-02-09 23:00:00.010000+00:00,Resource18,2011-04-06 22:00:00.020000+00:00,General,,case-5952,2011-04-06 22:00:00+00:00,Internet,2011-03-07 07:46:58.682000+00:00
85,EMPTY,task-12267,Resource24,T02 Check confirmation of receipt,2011-02-21 10:45:07.795000+00:00,complete,2011-02-09 23:00:00.010000+00:00,Resource18,2011-04-06 22:00:00.020000+00:00,General,,case-5952,2011-04-06 22:00:00+00:00,Internet,2011-03-07 07:46:58.682000+00:00
86,Group 3,task-13318,Resource10,T04 Determine confirmation of receipt,2011-02-21 14:44:17.404000+00:00,complete,2011-02-09 23:00:00.010000+00:00,Resource18,2011-04-06 22:00:00.020000+00:00,General,,case-5952,2011-04-06 22:00:00+00:00,Internet,2011-03-07 07:46:58.682000+00:00
87,Group 2,task-13428,admin1,T05 Print and send confirmation of receipt,2011-02-23 10:34:04.762000+00:00,complete,2011-02-09 23:00:00.010000+00:00,Resource18,2011-04-06 22:00:00.020000+00:00,General,,case-5952,2011-04-06 22:00:00+00:00,Internet,2011-03-07 07:46:58.682000+00:00
88,EMPTY,task-7233,Resource08,Confirmation of receipt,2011-01-17 08:36:33.985000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5194,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 14:36:36.783000+00:00
89,EMPTY,task-8492,Resource08,T02 Check confirmation of receipt,2011-01-17 08:37:09.764000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5194,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 14:36:36.783000+00:00
90,Group 3,task-8494,Resource08,T04 Determine confirmation of receipt,2011-01-17 08:37:39.327000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5194,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 14:36:36.783000+00:00
91,EMPTY,task-8495,Resource08,T05 Print and send confirmation of receipt,2011-01-17 08:38:16.995000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5194,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 14:36:36.783000+00:00
92,Group 1,task-8493,Resource08,T06 Determine necessity of stop advice,2011-01-17 08:38:26.926000+00:00,complete,2011-01-06 23:00:00.010000+00:00,Resource08,2011-03-03 23:00:00.010000+00:00,General,,case-5194,2011-03-03 23:00:00+00:00,e-mail,2011-02-08 14:36:36.783000+00:00
