,concept:name,time:timestamp,concept:actor,concept:resource,case:concept:name
44,Activity S,2020-06-24 13:57:41.988000+00:00,Robert,60,451
45,Activity T,2020-06-24 13:58:41.988000+00:00,Bruce,20,451
46,Activity U,2020-06-24 13:59:41.988000+00:00,Oscar,50,451
47,Activity C,2020-06-24 14:00:41.988000+00:00,Kevin,20,451
48,Activity E,2020-06-24 14:01:41.988000+00:00,Uma,40,451
49,Activity V,2020-06-24 14:02:41.988000+00:00,Harper,10,451
50,Activity H,2020-06-24 14:04:41.988000+00:00,Caitlin,50,451
51,Activity G,2020-06-24 14:05:41.988000+00:00,Roy,80,451
52,Activity I,2020-06-24 14:06:41.988000+00:00,Jack,30,451
53,Activity F,2020-06-24 14:08:41.988000+00:00,Michelle,10,451
54,Activity D,2020-06-24 14:09:41.988000+00:00,Kate,20,451
55,Activity B,2020-06-24 14:11:41.988000+00:00,Victoria,60,451
56,Activity A,2020-06-24 21:21:03.307000+00:00,Anna,20,466
57,Activity S,2020-06-24 21:23:03.307000+00:00,Fred,20,466
58,Activity T,2020-06-24 21:24:03.307000+00:00,Larry,20,466
59,Activity U,2020-06-24 21:25:03.307000+00:00,Owen,20,466
60,Activity C,2020-06-24 21:26:03.307000+00:00,Amy,20,466
61,Activity E,2020-06-24 21:27:03.307000+00:00,Uma,40,466
62,Activity V,2020-06-24 21:29:03.307000+00:00,Laura,80,466
63,Activity H,2020-06-24 21:30:03.307000+00:00,Caitlin,50,466
64,Activity G,2020-06-24 21:31:03.307000+00:00,Teri,80,466
65,Activity I,2020-06-24 21:32:03.307000+00:00,Jack,30,466
66,Activity F,2020-06-24 21:34:03.307000+00:00,Mick,40,466
67,Activity D,2020-06-24 21:35:03.307000+00:00,Kate,70,466
68,Activity B,2020-06-24 21:37:03.307000+00:00,Walter,40,466
69,Activity A,2020-06-19 18:33:30.620000+00:00,Amy,20,204
70,Activity C,2020-06-19 18:35:30.620000+00:00,Kevin,20,204
71,Activity S,2020-06-19 18:36:30.620000+00:00,Fadi,20,204
72,Activity J,2020-06-19 18:37:30.620000+00:00,Kevin,50,204
73,Activity D,2020-06-19 18:38:30.620000+00:00,Kate,10,204
74,Activity T,2020-06-19 18:39:30.620000+00:00,Bruce,20,204
75,Activity U,2020-06-19 18:40:30.620000+00:00,Owen,60,204
76,Activity V,2020-06-19 18:41:30.620000+00:00,Robert,40,204
77,Activity B,2020-06-19 18:43:30.620000+00:00,Walter,30,204
78,Activity A,2020-06-21 04:40:11.738000+00:00,Thomas,10,283
79,Activity C,2020-06-21 04:42:11.738000+00:00,Naomi,20,283
80,Activity S,2020-06-21 04:43:11.738000+00:00,Naomi,90,283
81,Activity J,2020-06-21 04:44:11.738000+00:00,Ryan,20,283
82,Activity D,2020-06-21 04:45:11.738000+00:00,Kate,20,283
83,Activity T,2020-06-21 04:46:11.738000+00:00,Larry,20,283
84,Activity U,2020-06-21 04:47:11.738000+00:00,Owen,70,283
85,Activity V,2020-06-21 04:48:11.738000+00:00,Laura,90,283
86,Activity B,2020-06-21 04:50:11.738000+00:00,Victoria,60,283
87,Activity A,2020-06-22 22:33:06.145000+00:00,Amy,10,358
88,Activity C,2020-06-22 22:35:06.145000+00:00,Kevin,20,358
89,Activity S,2020-06-22 22:36:06.145000+00:00,Chris,20,358
90,Activity J,2020-06-22 22:37:06.145000+00:00,Ryan,20,358
91,Activity D,2020-06-22 22:38:06.145000+00:00,Kate,70,358
92,Activity T,2020-06-22 22:39:06.145000+00:00,Bruce,20,358
93,Activity U,2020-06-22 22:40:06.145000+00:00,Oscar,20,358
94,Activity V,2020-06-22 22:41:06.145000+00:00,Walter,80,358
95,Activity B,2020-06-22 22:43:06.145000+00:00,Fred,40,358
96,Activity A,2020-06-24 15:30:36.214000+00:00,Ryan,20,454
97,Activity C,2020-06-24 15:32:36.214000+00:00,Dwight,20,454
98,Activity S,2020-06-24 15:33:36.214000+00:00,Naomi,60,454
99,Activity J,2020-06-24 15:34:36.214000+00:00,Kevin,50,454
100,Activity D,2020-06-24 15:35:36.214000+00:00,Kate,10,454
101,Activity T,2020-06-24 15:36:36.214000+00:00,Larry,20,454
102,Activity U,2020-06-24 15:37:36.214000+00:00,Oscar,20,454
103,Activity V,2020-06-24 15:38:36.214000+00:00,Laura,80,454
104,Activity B,2020-06-24 15:40:36.214000+00:00,Brian,40,454
105,Activity A,2020-06-25 18:49:07.851000+00:00,Gisele,20,510
106,Activity C,2020-06-25 18:51:07.851000+00:00,Dwight,20,510
107,Activity S,2020-06-25 18:52:07.851000+00:00,Naomi,20,510
108,Activity J,2020-06-25 18:53:07.851000+00:00,Rachel,20,510
109,Activity D,2020-06-25 18:54:07.851000+00:00,Kate,20,510
110,Activity T,2020-06-25 18:55:07.851000+00:00,Bruce,20,510
111,Activity U,2020-06-25 18:56:07.851000+00:00,Owen,70,510
112,Activity V,2020-06-25 18:57:07.851000+00:00,Harper,60,510
113,Activity B,2020-06-25 18:59:07.851000+00:00,Fred,60,510
114,Activity A,2020-06-26 15:27:35.597000+00:00,Ryan,20,550
115,Activity C,2020-06-26 15:29:35.597000+00:00,Kevin,20,550
116,Activity S,2020-06-26 15:30:35.597000+00:00,Fadi,60,550
117,Activity J,2020-06-26 15:31:35.597000+00:00,Rachel,20,550
118,Activity D,2020-06-26 15:32:35.597000+00:00,Kate,10,550
119,Activity T,2020-06-26 15:33:35.597000+00:00,Larry,20,550
120,Activity U,2020-06-26 15:34:35.597000+00:00,Owen,30,550
121,Activity V,2020-06-26 15:35:35.597000+00:00,Laura,80,550
122,Activity B,2020-06-26 15:37:35.597000+00:00,Fred,60,550
123,Activity A,2020-06-19 18:37:04.582000+00:00,Thomas,20,205
124,Activity S,2020-06-19 18:39:04.582000+00:00,Naomi,20,205
125,Activity C,2020-06-19 18:40:04.582000+00:00,Kevin,20,205
126,Activity T,2020-06-19 18:41:04.582000+00:00,Bruce,20,205
127,Activity E,2020-06-19 18:42:04.582000+00:00,Arthur,40,205
128,Activity U,2020-06-19 18:43:04.582000+00:00,Oscar,60,205
129,Activity G,2020-06-19 18:45:04.582000+00:00,Roy,80,205
130,Activity H,2020-06-19 18:46:04.582000+00:00,Ryan,60,205
131,Activity V,2020-06-19 18:47:04.582000+00:00,Robert,90,205
132,Activity I,2020-06-19 18:48:04.582000+00:00,Vanessa,30,205
133,Activity F,2020-06-19 18:50:04.582000+00:00,Michelle,40,205
134,Activity D,2020-06-19 18:51:04.582000+00:00,Kate,70,205
135,Activity B,2020-06-19 18:53:04.582000+00:00,Brian,40,205
136,Activity A,2020-06-19 18:38:58.785000+00:00,Gisele,20,206
137,Activity S,2020-06-19 18:40:58.785000+00:00,Fadi,60,206
138,Activity T,2020-06-19 18:41:58.785000+00:00,Bruce,20,206
139,Activity C,2020-06-19 18:42:58.785000+00:00,Kevin,20,206
140,Activity M,2020-06-19 18:43:58.785000+00:00,Guy,80,206
141,Activity O,2020-06-19 18:44:58.785000+00:00,Matthew,50,206
142,Activity U,2020-06-19 18:45:58.785000+00:00,Owen,30,206
143,Activity V,2020-06-19 18:46:58.785000+00:00,Walter,40,206
144,Activity N,2020-06-19 18:47:58.785000+00:00,Junior,60,206
145,Activity D,2020-06-19 18:48:58.785000+00:00,Kate,70,206
146,Activity B,2020-06-19 18:50:58.785000+00:00,Brian,40,206
147,Activity A,2020-06-19 19:05:02.687000+00:00,Thomas,10,207
148,Activity C,2020-06-19 19:07:02.687000+00:00,Naomi,20,207
149,Activity S,2020-06-19 19:08:02.687000+00:00,Fadi,20,207
150,Activity E,2020-06-19 19:09:02.687000+00:00,Uma,40,207
151,Activity T,2020-06-19 19:10:02.687000+00:00,Bruce,20,207
152,Activity H,2020-06-19 19:12:02.687000+00:00,Ryan,20,207
153,Activity G,2020-06-19 19:13:02.687000+00:00,Roy,80,207
154,Activity I,2020-06-19 19:14:02.687000+00:00,Sacha,30,207
155,Activity F,2020-06-19 19:16:02.687000+00:00,Michelle,40,207
156,Activity U,2020-06-19 19:17:02.687000+00:00,Oscar,60,207
157,Activity D,2020-06-19 19:18:02.687000+00:00,Kate,70,207
158,Activity V,2020-06-19 19:19:02.687000+00:00,Laura,40,207
159,Activity B,2020-06-19 19:21:02.687000+00:00,Victoria,60,207
160,Activity A,2020-06-19 19:09:27.743000+00:00,Ryan,20,208
161,Activity S,2020-06-19 19:11:27.743000+00:00,Naomi,20,208
162,Activity T,2020-06-19 19:12:27.743000+00:00,Bruce,20,208
163,Activity C,2020-06-19 19:13:27.743000+00:00,Isabella,20,208
164,Activity U,2020-06-19 19:14:27.743000+00:00,Owen,60,208
165,Activity K,2020-06-19 19:15:27.743000+00:00,Fred,90,208
166,Activity V,2020-06-19 19:16:27.743000+00:00,Robert,10,208
167,Activity L,2020-06-19 19:17:27.743000+00:00,Karl,10,208
168,Activity D,2020-06-19 19:18:27.743000+00:00,Kate,10,208
169,Activity B,2020-06-19 19:20:27.743000+00:00,Brian,60,208
170,Activity A,2020-06-19 19:34:03.863000+00:00,Ryan,20,209
171,Activity C,2020-06-19 19:36:03.863000+00:00,Naomi,20,209
172,Activity J,2020-06-19 19:37:03.863000+00:00,Cameron,50,209
173,Activity D,2020-06-19 19:38:03.863000+00:00,Kate,10,209
174,Activity S,2020-06-19 19:39:03.863000+00:00,Robert,30,209
175,Activity T,2020-06-19 19:40:03.863000+00:00,Bruce,20,209
176,Activity U,2020-06-19 19:41:03.863000+00:00,Owen,70,209
177,Activity V,2020-06-19 19:42:03.863000+00:00,Robert,40,209
178,Activity B,2020-06-19 19:44:03.863000+00:00,Victoria,40,209
179,Activity A,2020-06-20 07:22:02.016000+00:00,Gisele,10,240
180,Activity C,2020-06-20 07:24:02.016000+00:00,Naomi,20,240
181,Activity J,2020-06-20 07:25:02.016000+00:00,Rachel,50,240
182,Activity D,2020-06-20 07:26:02.016000+00:00,Kate,10,240
183,Activity S,2020-06-20 07:27:02.016000+00:00,Robert,20,240
184,Activity T,2020-06-20 07:28:02.016000+00:00,Bruce,20,240
185,Activity U,2020-06-20 07:29:02.016000+00:00,Owen,50,240
186,Activity V,2020-06-20 07:30:02.016000+00:00,Walter,90,240
187,Activity B,2020-06-20 07:32:02.016000+00:00,Victoria,40,240
188,Activity A,2020-06-20 14:33:50.037000+00:00,Thomas,10,255
189,Activity C,2020-06-20 14:35:50.037000+00:00,Naomi,20,255
190,Activity J,2020-06-20 14:36:50.037000+00:00,Rachel,50,255
191,Activity D,2020-06-20 14:37:50.037000+00:00,Kate,10,255
192,Activity S,2020-06-20 14:38:50.037000+00:00,Fred,90,255
193,Activity T,2020-06-20 14:39:50.037000+00:00,Larry,20,255
194,Activity U,2020-06-20 14:40:50.037000+00:00,Owen,20,255
195,Activity V,2020-06-20 14:41:50.037000+00:00,Walter,80,255
196,Activity B,2020-06-20 14:43:50.037000+00:00,Fred,40,255
197,Activity A,2020-06-21 15:19:27.646000+00:00,Gisele,20,300
198,Activity C,2020-06-21 15:21:27.646000+00:00,Dwight,20,300
199,Activity J,2020-06-21 15:22:27.646000+00:00,Cameron,50,300
200,Activity D,2020-06-21 15:23:27.646000+00:00,Kate,70,300
201,Activity S,2020-06-21 15:24:27.646000+00:00,Naomi,20,300
202,Activity T,2020-06-21 15:25:27.646000+00:00,Bruce,20,300
203,Activity U,2020-06-21 15:26:27.646000+00:00,Owen,20,300
204,Activity V,2020-06-21 15:27:27.646000+00:00,Harper,10,300
205,Activity B,2020-06-21 15:29:27.646000+00:00,Brian,40,300
206,Activity A,2020-06-21 17:00:54.657000+00:00,Ryan,20,304
207,Activity C,2020-06-21 17:02:54.657000+00:00,Dwight,20,304
208,Activity J,2020-06-21 17:03:54.657000+00:00,Ryan,50,304
209,Activity D,2020-06-21 17:04:54.657000+00:00,Kate,20,304
210,Activity S,2020-06-21 17:05:54.657000+00:00,Chris,70,304
211,Activity T,2020-06-21 17:06:54.657000+00:00,Larry,20,304
212,Activity U,2020-06-21 17:07:54.657000+00:00,Owen,30,304
213,Activity V,2020-06-21 17:08:54.657000+00:00,Laura,10,304
214,Activity B,2020-06-21 17:10:54.657000+00:00,Brian,40,304
215,Activity A,2020-06-22 01:15:46.179000+00:00,Amy,20,321
216,Activity C,2020-06-22 01:17:46.179000+00:00,Naomi,20,321
217,Activity J,2020-06-22 01:18:46.179000+00:00,Cameron,20,321
218,Activity D,2020-06-22 01:19:46.179000+00:00,Kate,20,321
219,Activity S,2020-06-22 01:20:46.179000+00:00,Carla,20,321
220,Activity T,2020-06-22 01:21:46.179000+00:00,Larry,20,321
221,Activity U,2020-06-22 01:22:46.179000+00:00,Owen,70,321
222,Activity V,2020-06-22 01:23:46.179000+00:00,Laura,40,321
223,Activity B,2020-06-22 01:25:46.179000+00:00,Victoria,40,321
224,Activity A,2020-06-23 09:36:54.043000+00:00,Ryan,10,373
225,Activity C,2020-06-23 09:38:54.043000+00:00,Naomi,20,373
226,Activity J,2020-06-23 09:39:54.043000+00:00,Ryan,20,373
227,Activity D,2020-06-23 09:40:54.043000+00:00,Kate,20,373
228,Activity S,2020-06-23 09:41:54.043000+00:00,Carla,60,373
229,Activity T,2020-06-23 09:42:54.043000+00:00,Larry,20,373
230,Activity U,2020-06-23 09:43:54.043000+00:00,Oscar,70,373
231,Activity V,2020-06-23 09:44:54.043000+00:00,Robert,60,373
232,Activity B,2020-06-23 09:46:54.043000+00:00,Walter,40,373
233,Activity A,2020-06-23 14:18:30.152000+00:00,Thomas,10,389
234,Activity C,2020-06-23 14:20:30.152000+00:00,Amy,20,389
235,Activity J,2020-06-23 14:21:30.152000+00:00,Cameron,20,389
236,Activity D,2020-06-23 14:22:30.152000+00:00,Kate,10,389
237,Activity S,2020-06-23 14:23:30.152000+00:00,Fadi,20,389
238,Activity T,2020-06-23 14:24:30.152000+00:00,Bruce,20,389
239,Activity U,2020-06-23 14:25:30.152000+00:00,Oscar,60,389
240,Activity V,2020-06-23 14:26:30.152000+00:00,Harper,40,389
241,Activity B,2020-06-23 14:28:30.152000+00:00,Fred,60,389
242,Activity A,2020-06-23 17:57:57.153000+00:00,Anna,20,397
243,Activity C,2020-06-23 17:59:57.153000+00:00,Naomi,20,397
244,Activity J,2020-06-23 18:00:57.153000+00:00,Cameron,20,397
245,Activity D,2020-06-23 18:01:57.153000+00:00,Kate,60,397
246,Activity S,2020-06-23 18:02:57.153000+00:00,Chris,20,397
247,Activity T,2020-06-23 18:03:57.153000+00:00,Larry,20,397
248,Activity U,2020-06-23 18:04:57.153000+00:00,Owen,30,397
249,Activity V,2020-06-23 18:05:57.153000+00:00,Robert,80,397
250,Activity B,2020-06-23 18:07:57.153000+00:00,Brian,40,397
251,Activity A,2020-06-24 05:03:14.649000+00:00,Anna,20,425
252,Activity C,2020-06-24 05:05:14.649000+00:00,Amy,20,425
253,Activity J,2020-06-24 05:06:14.649000+00:00,Rachel,50,425
254,Activity D,2020-06-24 05:07:14.649000+00:00,Kate,60,425
255,Activity S,2020-06-24 05:08:14.649000+00:00,Fred,90,425
256,Activity T,2020-06-24 05:09:14.649000+00:00,Bruce,20,425
257,Activity U,2020-06-24 05:10:14.649000+00:00,Owen,30,425
258,Activity V,2020-06-24 05:11:14.649000+00:00,Walter,90,425
259,Activity B,2020-06-24 05:13:14.649000+00:00,Walter,60,425
260,Activity A,2020-06-24 05:56:02.252000+00:00,Gisele,10,428
261,Activity C,2020-06-24 05:58:02.252000+00:00,Isabella,20,428
262,Activity J,2020-06-24 05:59:02.252000+00:00,Rachel,50,428
263,Activity D,2020-06-24 06:00:02.252000+00:00,Kate,10,428
264,Activity S,2020-06-24 06:01:02.252000+00:00,Fadi,20,428
265,Activity T,2020-06-24 06:02:02.252000+00:00,Larry,20,428
266,Activity U,2020-06-24 06:03:02.252000+00:00,Oscar,50,428
267,Activity V,2020-06-24 06:04:02.252000+00:00,Robert,10,428
268,Activity B,2020-06-24 06:06:02.252000+00:00,Walter,60,428
269,Activity A,2020-06-24 19:40:28.391000+00:00,Anna,10,461
270,Activity C,2020-06-24 19:42:28.391000+00:00,Dwight,20,461
271,Activity J,2020-06-24 19:43:28.391000+00:00,Cameron,50,461
272,Activity D,2020-06-24 19:44:28.391000+00:00,Kate,20,461
273,Activity S,2020-06-24 19:45:28.391000+00:00,Fadi,90,461
274,Activity T,2020-06-24 19:46:28.391000+00:00,Larry,20,461
275,Activity U,2020-06-24 19:47:28.391000+00:00,Owen,30,461
276,Activity V,2020-06-24 19:48:28.391000+00:00,Harper,60,461
277,Activity B,2020-06-24 19:50:28.391000+00:00,Walter,60,461
278,Activity A,2020-06-25 06:37:54.327000+00:00,Amy,10,486
279,Activity C,2020-06-25 06:39:54.327000+00:00,Kevin,20,486
280,Activity J,2020-06-25 06:40:54.327000+00:00,Ryan,20,486
281,Activity D,2020-06-25 06:41:54.327000+00:00,Kate,10,486
282,Activity S,2020-06-25 06:42:54.327000+00:00,Fred,70,486
283,Activity T,2020-06-25 06:43:54.327000+00:00,Larry,20,486
284,Activity U,2020-06-25 06:44:54.327000+00:00,Owen,70,486
285,Activity V,2020-06-25 06:45:54.327000+00:00,Laura,40,486
286,Activity B,2020-06-25 06:47:54.327000+00:00,Fred,30,486
287,Activity A,2020-06-25 11:11:21.610000+00:00,Amy,20,495
288,Activity C,2020-06-25 11:13:21.610000+00:00,Naomi,20,495
289,Activity J,2020-06-25 11:14:21.610000+00:00,Rachel,20,495
290,Activity D,2020-06-25 11:15:21.610000+00:00,Kate,10,495
291,Activity S,2020-06-25 11:16:21.610000+00:00,Naomi,30,495
292,Activity T,2020-06-25 11:17:21.610000+00:00,Larry,20,495
293,Activity U,2020-06-25 11:18:21.610000+00:00,Oscar,70,495
294,Activity V,2020-06-25 11:19:21.610000+00:00,Robert,80,495
295,Activity B,2020-06-25 11:21:21.610000+00:00,Fred,60,495
296,Activity A,2020-06-26 09:30:11.521000+00:00,Thomas,10,538
297,Activity C,2020-06-26 09:32:11.521000+00:00,Dwight,20,538
298,Activity J,2020-06-26 09:33:11.521000+00:00,Cameron,20,538
299,Activity D,2020-06-26 09:34:11.521000+00:00,Kate,60,538
300,Activity S,2020-06-26 09:35:11.521000+00:00,Naomi,60,538
301,Activity T,2020-06-26 09:36:11.521000+00:00,Bruce,20,538
302,Activity U,2020-06-26 09:37:11.521000+00:00,Oscar,20,538
303,Activity V,2020-06-26 09:38:11.521000+00:00,Robert,90,538
304,Activity B,2020-06-26 09:40:11.521000+00:00,Brian,60,538
305,Activity A,2020-06-26 20:13:04.406000+00:00,Ryan,10,559
306,Activity C,2020-06-26 20:15:04.406000+00:00,Kevin,20,559
307,Activity J,2020-06-26 20:16:04.406000+00:00,Rachel,20,559
308,Activity D,2020-06-26 20:17:04.406000+00:00,Kate,20,559
309,Activity S,2020-06-26 20:18:04.406000+00:00,Chris,20,559
310,Activity T,2020-06-26 20:19:04.406000+00:00,Larry,20,559
311,Activity U,2020-06-26 20:20:04.406000+00:00,Oscar,30,559
312,Activity V,2020-06-26 20:21:04.406000+00:00,Laura,40,559
313,Activity B,2020-06-26 20:23:04.406000+00:00,Victoria,60,559
314,Activity A,2020-06-27 16:47:43.481000+00:00,Ryan,20,594
315,Activity C,2020-06-27 16:49:43.481000+00:00,Isabella,20,594
316,Activity J,2020-06-27 16:50:43.481000+00:00,Rachel,50,594
317,Activity D,2020-06-27 16:51:43.481000+00:00,Kate,60,594
318,Activity S,2020-06-27 16:52:43.481000+00:00,Chris,60,594
319,Activity T,2020-06-27 16:53:43.481000+00:00,Bruce,20,594
320,Activity U,2020-06-27 16:54:43.481000+00:00,Owen,60,594
321,Activity V,2020-06-27 16:55:43.481000+00:00,Robert,80,594
322,Activity B,2020-06-27 16:57:43.481000+00:00,Fred,40,594
323,Activity A,2020-06-28 04:49:23.909000+00:00,Ryan,10,613
324,Activity C,2020-06-28 04:51:23.909000+00:00,Naomi,20,613
325,Activity J,2020-06-28 04:52:23.909000+00:00,Cameron,20,613
326,Activity D,2020-06-28 04:53:23.909000+00:00,Kate,10,613
327,Activity S,2020-06-28 04:54:23.909000+00:00,Robert,20,613
328,Activity T,2020-06-28 04:55:23.909000+00:00,Larry,20,613
329,Activity U,2020-06-28 04:56:23.909000+00:00,Oscar,30,613
330,Activity V,2020-06-28 04:57:23.909000+00:00,Robert,40,613
331,Activity B,2020-06-28 04:59:23.909000+00:00,Victoria,60,613
332,Activity A,2020-06-29 18:26:31.709000+00:00,Thomas,20,681
333,Activity C,2020-06-29 18:28:31.709000+00:00,Dwight,20,681
334,Activity J,2020-06-29 18:29:31.709000+00:00,Kevin,20,681
335,Activity D,2020-06-29 18:30:31.709000+00:00,Kate,60,681
336,Activity S,2020-06-29 18:31:31.709000+00:00,Robert,70,681
337,Activity T,2020-06-29 18:32:31.709000+00:00,Bruce,20,681
338,Activity U,2020-06-29 18:33:31.709000+00:00,Owen,60,681
339,Activity V,2020-06-29 18:34:31.709000+00:00,Robert,70,681
340,Activity B,2020-06-29 18:36:31.709000+00:00,Fred,40,681
341,Activity A,2020-06-29 19:12:31.484000+00:00,Thomas,10,684
342,Activity C,2020-06-29 19:14:31.484000+00:00,Isabella,20,684
343,Activity J,2020-06-29 19:15:31.484000+00:00,Cameron,20,684
344,Activity D,2020-06-29 19:16:31.484000+00:00,Kate,10,684
345,Activity S,2020-06-29 19:17:31.484000+00:00,Chris,70,684
346,Activity T,2020-06-29 19:18:31.484000+00:00,Larry,20,684
347,Activity U,2020-06-29 19:19:31.484000+00:00,Oscar,30,684
348,Activity V,2020-06-29 19:20:31.484000+00:00,Harper,80,684
349,Activity B,2020-06-29 19:22:31.484000+00:00,Walter,60,684
350,Activity A,2020-06-19 19:53:44.844000+00:00,Anna,20,210
351,Activity S,2020-06-19 19:55:44.844000+00:00,Fadi,20,210
352,Activity T,2020-06-19 19:56:44.844000+00:00,Larry,20,210
353,Activity C,2020-06-19 19:57:44.844000+00:00,Isabella,20,210
354,Activity U,2020-06-19 19:58:44.844000+00:00,Oscar,70,210
355,Activity E,2020-06-19 19:59:44.844000+00:00,David,40,210
356,Activity I,2020-06-19 20:01:44.844000+00:00,Jack,30,210
357,Activity G,2020-06-19 20:02:44.844000+00:00,Roy,80,210
358,Activity V,2020-06-19 20:03:44.844000+00:00,Harper,80,210
359,Activity H,2020-06-19 20:04:44.844000+00:00,Ryan,50,210
360,Activity F,2020-06-19 20:06:44.844000+00:00,Mick,10,210
361,Activity D,2020-06-19 20:07:44.844000+00:00,Kate,20,210
362,Activity B,2020-06-19 20:09:44.844000+00:00,Walter,40,210
363,Activity A,2020-06-19 19:54:17.657000+00:00,Gisele,10,211
364,Activity S,2020-06-19 19:56:17.657000+00:00,Carla,70,211
365,Activity C,2020-06-19 19:57:17.657000+00:00,Isabella,20,211
366,Activity K,2020-06-19 19:58:17.657000+00:00,Fred,90,211
367,Activity T,2020-06-19 19:59:17.657000+00:00,Bruce,20,211
368,Activity U,2020-06-19 20:00:17.657000+00:00,Oscar,20,211
369,Activity L,2020-06-19 20:01:17.657000+00:00,Fred,10,211
370,Activity V,2020-06-19 20:02:17.657000+00:00,Laura,70,211
371,Activity D,2020-06-19 20:03:17.657000+00:00,Kate,70,211
372,Activity B,2020-06-19 20:05:17.657000+00:00,Victoria,60,211
373,Activity A,2020-06-20 06:29:30.056000+00:00,Gisele,20,239
374,Activity S,2020-06-20 06:31:30.056000+00:00,Fadi,90,239
375,Activity C,2020-06-20 06:32:30.056000+00:00,Dwight,20,239
376,Activity K,2020-06-20 06:33:30.056000+00:00,Fred,90,239
377,Activity T,2020-06-20 06:34:30.056000+00:00,Larry,20,239
378,Activity U,2020-06-20 06:35:30.056000+00:00,Oscar,70,239
379,Activity L,2020-06-20 06:36:30.056000+00:00,Bruce,80,239
380,Activity V,2020-06-20 06:37:30.056000+00:00,Laura,70,239
381,Activity D,2020-06-20 06:38:30.056000+00:00,Kate,60,239
382,Activity B,2020-06-20 06:40:30.056000+00:00,Brian,40,239
383,Activity A,2020-06-19 19:58:02.161000+00:00,Amy,10,212
384,Activity C,2020-06-19 20:00:02.161000+00:00,Amy,20,212
385,Activity E,2020-06-19 20:01:02.161000+00:00,Barry,40,212
386,Activity S,2020-06-19 20:02:02.161000+00:00,Robert,30,212
387,Activity I,2020-06-19 20:04:02.161000+00:00,Sacha,30,212
388,Activity G,2020-06-19 20:05:02.161000+00:00,Roy,80,212
389,Activity H,2020-06-19 20:06:02.161000+00:00,Kelly,20,212
390,Activity T,2020-06-19 20:08:02.161000+00:00,Bruce,20,212
391,Activity U,2020-06-19 20:09:02.161000+00:00,Oscar,20,212
392,Activity F,2020-06-19 20:10:02.161000+00:00,Michelle,10,212
