,concept:name,time:timestamp,concept:actor,concept:resource,case:concept:name
65,Activity A,2020-06-15 02:17:03.150000+00:00,Thomas,20,4
66,Activity S,2020-06-15 02:19:03.150000+00:00,Carla,60,4
67,Activity T,2020-06-15 02:20:03.150000+00:00,Bruce,20,4
68,Activity U,2020-06-15 02:21:03.150000+00:00,Owen,30,4
69,Activity V,2020-06-15 02:22:03.150000+00:00,Robert,70,4
70,Activity C,2020-06-15 02:23:03.150000+00:00,Kevin,20,4
71,Activity K,2020-06-15 02:24:03.150000+00:00,Fred,90,4
72,Activity L,2020-06-15 02:25:03.150000+00:00,Dwight,80,4
73,Activity D,2020-06-15 02:26:03.150000+00:00,Kate,10,4
74,Activity B,2020-06-15 02:28:03.150000+00:00,Walter,60,4
75,Activity A,2020-06-15 15:48:44.787000+00:00,Gisele,20,18
76,Activity S,2020-06-15 15:50:44.787000+00:00,Naomi,90,18
77,Activity T,2020-06-15 15:51:44.787000+00:00,Larry,20,18
78,Activity U,2020-06-15 15:52:44.787000+00:00,Owen,60,18
79,Activity V,2020-06-15 15:53:44.787000+00:00,Robert,90,18
80,Activity C,2020-06-15 15:54:44.787000+00:00,Naomi,20,18
81,Activity K,2020-06-15 15:55:44.787000+00:00,Fred,90,18
82,Activity L,2020-06-15 15:56:44.787000+00:00,Bruce,10,18
83,Activity D,2020-06-15 15:57:44.787000+00:00,Kate,20,18
84,Activity B,2020-06-15 15:59:44.787000+00:00,Walter,40,18
85,Activity A,2020-06-16 06:20:19.250000+00:00,Anna,20,46
86,Activity S,2020-06-16 06:22:19.250000+00:00,Carla,90,46
87,Activity T,2020-06-16 06:23:19.250000+00:00,Larry,20,46
88,Activity U,2020-06-16 06:24:19.250000+00:00,Oscar,70,46
89,Activity V,2020-06-16 06:25:19.250000+00:00,Harper,60,46
90,Activity C,2020-06-16 06:26:19.250000+00:00,Isabella,20,46
91,Activity K,2020-06-16 06:27:19.250000+00:00,Fred,90,46
92,Activity L,2020-06-16 06:28:19.250000+00:00,Bruce,10,46
93,Activity D,2020-06-16 06:29:19.250000+00:00,Kate,10,46
94,Activity B,2020-06-16 06:31:19.250000+00:00,Walter,60,46
95,Activity A,2020-06-16 09:10:30.034000+00:00,Anna,10,52
96,Activity S,2020-06-16 09:12:30.034000+00:00,Chris,90,52
97,Activity T,2020-06-16 09:13:30.034000+00:00,Bruce,20,52
98,Activity U,2020-06-16 09:14:30.034000+00:00,Oscar,50,52
99,Activity V,2020-06-16 09:15:30.034000+00:00,Robert,70,52
100,Activity C,2020-06-16 09:16:30.034000+00:00,Dwight,20,52
101,Activity K,2020-06-16 09:17:30.034000+00:00,Fred,90,52
102,Activity L,2020-06-16 09:18:30.034000+00:00,Karl,80,52
103,Activity D,2020-06-16 09:19:30.034000+00:00,Kate,70,52
104,Activity B,2020-06-16 09:21:30.034000+00:00,Brian,40,52
105,Activity A,2020-06-15 08:54:15.169000+00:00,Amy,20,9
106,Activity C,2020-06-15 08:56:15.169000+00:00,Naomi,20,9
107,Activity M,2020-06-15 08:57:15.169000+00:00,Rachel,80,9
108,Activity P,2020-06-15 08:58:15.169000+00:00,Emil,90,9
109,Activity N,2020-06-15 08:59:15.169000+00:00,Roger,30,9
110,Activity S,2020-06-15 09:00:15.169000+00:00,Naomi,30,9
111,Activity D,2020-06-15 09:01:15.169000+00:00,Kate,20,9
112,Activity T,2020-06-15 09:02:15.169000+00:00,Larry,20,9
113,Activity U,2020-06-15 09:03:15.169000+00:00,Oscar,30,9
114,Activity V,2020-06-15 09:04:15.169000+00:00,Laura,80,9
115,Activity B,2020-06-15 09:06:15.169000+00:00,Fred,60,9
116,Activity A,2020-06-18 09:14:24.631000+00:00,Gisele,10,139
117,Activity C,2020-06-18 09:16:24.631000+00:00,Isabella,20,139
118,Activity M,2020-06-18 09:17:24.631000+00:00,Adam,80,139
119,Activity P,2020-06-18 09:18:24.631000+00:00,Taylor,40,139
120,Activity N,2020-06-18 09:19:24.631000+00:00,Adam,30,139
121,Activity S,2020-06-18 09:20:24.631000+00:00,Chris,30,139
122,Activity D,2020-06-18 09:21:24.631000+00:00,Kate,70,139
123,Activity T,2020-06-18 09:22:24.631000+00:00,Bruce,20,139
124,Activity U,2020-06-18 09:23:24.631000+00:00,Owen,50,139
125,Activity V,2020-06-18 09:24:24.631000+00:00,Laura,90,139
126,Activity B,2020-06-18 09:26:24.631000+00:00,Victoria,60,139
127,Activity A,2020-06-15 10:25:36.091000+00:00,Thomas,20,11
128,Activity C,2020-06-15 10:27:36.091000+00:00,Dwight,20,11
129,Activity K,2020-06-15 10:28:36.091000+00:00,Fred,90,11
130,Activity L,2020-06-15 10:29:36.091000+00:00,Dwight,30,11
131,Activity D,2020-06-15 10:30:36.091000+00:00,Kate,10,11
132,Activity S,2020-06-15 10:31:36.091000+00:00,Robert,70,11
133,Activity T,2020-06-15 10:32:36.091000+00:00,Bruce,20,11
134,Activity U,2020-06-15 10:33:36.091000+00:00,Oscar,60,11
135,Activity V,2020-06-15 10:34:36.091000+00:00,Robert,70,11
136,Activity B,2020-06-15 10:36:36.091000+00:00,Victoria,30,11
137,Activity A,2020-06-15 17:46:00.108000+00:00,Gisele,20,22
138,Activity C,2020-06-15 17:48:00.108000+00:00,Amy,20,22
139,Activity K,2020-06-15 17:49:00.108000+00:00,Fred,90,22
140,Activity L,2020-06-15 17:50:00.108000+00:00,Dwight,40,22
141,Activity D,2020-06-15 17:51:00.108000+00:00,Kate,20,22
142,Activity S,2020-06-15 17:52:00.108000+00:00,Robert,30,22
143,Activity T,2020-06-15 17:53:00.108000+00:00,Bruce,20,22
144,Activity U,2020-06-15 17:54:00.108000+00:00,Owen,20,22
145,Activity V,2020-06-15 17:55:00.108000+00:00,Walter,70,22
146,Activity B,2020-06-15 17:57:00.108000+00:00,Brian,40,22
147,Activity A,2020-06-16 11:21:08.313000+00:00,Anna,10,56
148,Activity C,2020-06-16 11:23:08.313000+00:00,Kevin,20,56
149,Activity K,2020-06-16 11:24:08.313000+00:00,Fred,90,56
150,Activity L,2020-06-16 11:25:08.313000+00:00,Fred,10,56
151,Activity D,2020-06-16 11:26:08.313000+00:00,Kate,10,56
152,Activity S,2020-06-16 11:27:08.313000+00:00,Fadi,90,56
153,Activity T,2020-06-16 11:28:08.313000+00:00,Bruce,20,56
154,Activity U,2020-06-16 11:29:08.313000+00:00,Oscar,70,56
155,Activity V,2020-06-16 11:30:08.313000+00:00,Laura,40,56
156,Activity B,2020-06-16 11:32:08.313000+00:00,Fred,60,56
157,Activity A,2020-06-17 08:36:03.882000+00:00,Thomas,10,95
158,Activity C,2020-06-17 08:38:03.882000+00:00,Dwight,20,95
159,Activity K,2020-06-17 08:39:03.882000+00:00,Fred,90,95
160,Activity L,2020-06-17 08:40:03.882000+00:00,Fred,80,95
161,Activity D,2020-06-17 08:41:03.882000+00:00,Kate,20,95
162,Activity S,2020-06-17 08:42:03.882000+00:00,Fred,60,95
163,Activity T,2020-06-17 08:43:03.882000+00:00,Bruce,20,95
164,Activity U,2020-06-17 08:44:03.882000+00:00,Oscar,60,95
165,Activity V,2020-06-17 08:45:03.882000+00:00,Robert,40,95
166,Activity B,2020-06-17 08:47:03.882000+00:00,Victoria,60,95
167,Activity A,2020-06-15 12:50:11.084000+00:00,Gisele,10,12
168,Activity C,2020-06-15 12:52:11.084000+00:00,Dwight,20,12
169,Activity K,2020-06-15 12:53:11.084000+00:00,Fred,90,12
170,Activity L,2020-06-15 12:54:11.084000+00:00,Fred,30,12
171,Activity S,2020-06-15 12:55:11.084000+00:00,Fadi,90,12
172,Activity T,2020-06-15 12:56:11.084000+00:00,Bruce,20,12
173,Activity U,2020-06-15 12:57:11.084000+00:00,Oscar,20,12
174,Activity V,2020-06-15 12:58:11.084000+00:00,Robert,10,12
175,Activity D,2020-06-15 12:59:11.084000+00:00,Kate,10,12
176,Activity B,2020-06-15 13:01:11.084000+00:00,Fred,60,12
177,Activity A,2020-06-18 22:58:36.050000+00:00,Amy,10,170
178,Activity C,2020-06-18 23:00:36.050000+00:00,Isabella,20,170
179,Activity K,2020-06-18 23:01:36.050000+00:00,Fred,90,170
180,Activity L,2020-06-18 23:02:36.050000+00:00,Karl,40,170
181,Activity S,2020-06-18 23:03:36.050000+00:00,Fred,20,170
182,Activity T,2020-06-18 23:04:36.050000+00:00,Larry,20,170
183,Activity U,2020-06-18 23:05:36.050000+00:00,Owen,20,170
184,Activity V,2020-06-18 23:06:36.050000+00:00,Harper,80,170
185,Activity D,2020-06-18 23:07:36.050000+00:00,Kate,20,170
186,Activity B,2020-06-18 23:09:36.050000+00:00,Brian,40,170
187,Activity A,2020-06-15 13:01:46.128000+00:00,Amy,20,13
188,Activity S,2020-06-15 13:03:46.128000+00:00,Fadi,90,13
189,Activity T,2020-06-15 13:04:46.128000+00:00,Bruce,20,13
190,Activity U,2020-06-15 13:05:46.128000+00:00,Oscar,50,13
191,Activity C,2020-06-15 13:06:46.128000+00:00,Naomi,20,13
192,Activity V,2020-06-15 13:07:46.128000+00:00,Robert,90,13
193,Activity K,2020-06-15 13:08:46.128000+00:00,Fred,90,13
194,Activity L,2020-06-15 13:09:46.128000+00:00,Karl,40,13
195,Activity D,2020-06-15 13:10:46.128000+00:00,Kate,70,13
196,Activity B,2020-06-15 13:12:46.128000+00:00,Victoria,40,13
197,Activity A,2020-06-15 19:22:23.893000+00:00,Thomas,10,23
198,Activity S,2020-06-15 19:24:23.893000+00:00,Fred,70,23
199,Activity T,2020-06-15 19:25:23.893000+00:00,Larry,20,23
200,Activity U,2020-06-15 19:26:23.893000+00:00,Oscar,20,23
201,Activity C,2020-06-15 19:27:23.893000+00:00,Naomi,20,23
202,Activity V,2020-06-15 19:28:23.893000+00:00,Robert,90,23
203,Activity K,2020-06-15 19:29:23.893000+00:00,Fred,90,23
204,Activity L,2020-06-15 19:30:23.893000+00:00,Dwight,10,23
205,Activity D,2020-06-15 19:31:23.893000+00:00,Kate,70,23
206,Activity B,2020-06-15 19:33:23.893000+00:00,Brian,30,23
207,Activity A,2020-06-16 19:45:31.221000+00:00,Amy,10,72
208,Activity S,2020-06-16 19:47:31.221000+00:00,Naomi,90,72
209,Activity T,2020-06-16 19:48:31.221000+00:00,Larry,20,72
210,Activity U,2020-06-16 19:49:31.221000+00:00,Owen,60,72
211,Activity C,2020-06-16 19:50:31.221000+00:00,Naomi,20,72
212,Activity V,2020-06-16 19:51:31.221000+00:00,Laura,40,72
213,Activity K,2020-06-16 19:52:31.221000+00:00,Fred,90,72
214,Activity L,2020-06-16 19:53:31.221000+00:00,Fred,10,72
215,Activity D,2020-06-16 19:54:31.221000+00:00,Kate,20,72
216,Activity B,2020-06-16 19:56:31.221000+00:00,Victoria,40,72
217,Activity A,2020-06-15 14:29:21.248000+00:00,Ryan,10,14
218,Activity S,2020-06-15 14:31:21.248000+00:00,Fred,30,14
219,Activity C,2020-06-15 14:32:21.248000+00:00,Naomi,20,14
220,Activity M,2020-06-15 14:33:21.248000+00:00,Guy,80,14
221,Activity Q,2020-06-15 14:34:21.248000+00:00,Amy,20,14
222,Activity N,2020-06-15 14:35:21.248000+00:00,Ben,30,14
223,Activity D,2020-06-15 14:36:21.248000+00:00,Kate,70,14
224,Activity T,2020-06-15 14:37:21.248000+00:00,Larry,20,14
225,Activity U,2020-06-15 14:38:21.248000+00:00,Owen,70,14
226,Activity V,2020-06-15 14:39:21.248000+00:00,Laura,90,14
227,Activity B,2020-06-15 14:41:21.248000+00:00,Walter,60,14
228,Activity A,2020-06-17 16:15:57.269000+00:00,Thomas,10,107
229,Activity S,2020-06-17 16:17:57.269000+00:00,Naomi,20,107
230,Activity C,2020-06-17 16:18:57.269000+00:00,Isabella,20,107
231,Activity M,2020-06-17 16:19:57.269000+00:00,Fred,80,107
232,Activity Q,2020-06-17 16:20:57.269000+00:00,Teri,20,107
233,Activity N,2020-06-17 16:21:57.269000+00:00,Orlando,40,107
234,Activity D,2020-06-17 16:22:57.269000+00:00,Kate,10,107
235,Activity T,2020-06-17 16:23:57.269000+00:00,Bruce,20,107
236,Activity U,2020-06-17 16:24:57.269000+00:00,Owen,30,107
237,Activity V,2020-06-17 16:25:57.269000+00:00,Laura,90,107
238,Activity B,2020-06-17 16:27:57.269000+00:00,Fred,40,107
239,Activity A,2020-06-15 14:46:18.237000+00:00,Anna,20,15
240,Activity C,2020-06-15 14:48:18.237000+00:00,Naomi,20,15
241,Activity M,2020-06-15 14:49:18.237000+00:00,Nicholas,80,15
242,Activity Q,2020-06-15 14:50:18.237000+00:00,Robert,20,15
243,Activity S,2020-06-15 14:51:18.237000+00:00,Chris,20,15
244,Activity T,2020-06-15 14:52:18.237000+00:00,Larry,20,15
245,Activity N,2020-06-15 14:53:18.237000+00:00,Roger,10,15
246,Activity D,2020-06-15 14:54:18.237000+00:00,Kate,10,15
247,Activity U,2020-06-15 14:55:18.237000+00:00,Owen,30,15
248,Activity V,2020-06-15 14:56:18.237000+00:00,Laura,10,15
249,Activity B,2020-06-15 14:58:18.237000+00:00,Brian,40,15
250,Activity A,2020-07-02 16:06:37.129000+00:00,Amy,10,836
251,Activity C,2020-07-02 16:08:37.129000+00:00,Amy,20,836
252,Activity M,2020-07-02 16:09:37.129000+00:00,Elizabeth,80,836
253,Activity Q,2020-07-02 16:10:37.129000+00:00,Amy,20,836
254,Activity S,2020-07-02 16:11:37.129000+00:00,Robert,30,836
255,Activity T,2020-07-02 16:12:37.129000+00:00,Larry,20,836
256,Activity N,2020-07-02 16:13:37.129000+00:00,Junior,10,836
257,Activity D,2020-07-02 16:14:37.129000+00:00,Kate,10,836
258,Activity U,2020-07-02 16:15:37.129000+00:00,Oscar,30,836
259,Activity V,2020-07-02 16:16:37.129000+00:00,Walter,80,836
260,Activity B,2020-07-02 16:18:37.129000+00:00,Victoria,30,836
261,Activity A,2020-06-15 15:03:20.339000+00:00,Ryan,10,16
262,Activity C,2020-06-15 15:05:20.339000+00:00,Dwight,20,16
263,Activity J,2020-06-15 15:06:20.339000+00:00,Kevin,20,16
264,Activity S,2020-06-15 15:07:20.339000+00:00,Fadi,30,16
265,Activity T,2020-06-15 15:08:20.339000+00:00,Larry,20,16
266,Activity U,2020-06-15 15:09:20.339000+00:00,Owen,20,16
267,Activity D,2020-06-15 15:10:20.339000+00:00,Kate,60,16
268,Activity V,2020-06-15 15:11:20.339000+00:00,Harper,80,16
269,Activity B,2020-06-15 15:13:20.339000+00:00,Brian,30,16
270,Activity A,2020-06-24 07:35:46.747000+00:00,Amy,20,436
271,Activity C,2020-06-24 07:37:46.747000+00:00,Dwight,20,436
272,Activity J,2020-06-24 07:38:46.747000+00:00,Rachel,50,436
273,Activity S,2020-06-24 07:39:46.747000+00:00,Chris,90,436
274,Activity T,2020-06-24 07:40:46.747000+00:00,Bruce,20,436
275,Activity U,2020-06-24 07:41:46.747000+00:00,Owen,30,436
276,Activity D,2020-06-24 07:42:46.747000+00:00,Kate,10,436
277,Activity V,2020-06-24 07:43:46.747000+00:00,Robert,90,436
278,Activity B,2020-06-24 07:45:46.747000+00:00,Fred,40,436
279,Activity A,2020-06-24 22:57:38.702000+00:00,Thomas,10,470
280,Activity C,2020-06-24 22:59:38.702000+00:00,Dwight,20,470
281,Activity J,2020-06-24 23:00:38.702000+00:00,Cameron,20,470
282,Activity S,2020-06-24 23:01:38.702000+00:00,Carla,60,470
283,Activity T,2020-06-24 23:02:38.702000+00:00,Larry,20,470
284,Activity U,2020-06-24 23:03:38.702000+00:00,Oscar,20,470
285,Activity D,2020-06-24 23:04:38.702000+00:00,Kate,60,470
286,Activity V,2020-06-24 23:05:38.702000+00:00,Walter,70,470
287,Activity B,2020-06-24 23:07:38.702000+00:00,Victoria,60,470
288,Activity A,2020-06-15 22:11:36.895000+00:00,Gisele,10,26
289,Activity C,2020-06-15 22:13:36.895000+00:00,Dwight,20,26
290,Activity S,2020-06-15 22:14:36.895000+00:00,Naomi,90,26
291,Activity J,2020-06-15 22:15:36.895000+00:00,Rachel,34,26
292,Activity D,2020-06-15 22:16:36.895000+00:00,Kate,20,26
293,Activity T,2020-06-15 22:17:36.895000+00:00,Bruce,20,26
294,Activity U,2020-06-15 22:18:36.895000+00:00,Oscar,20,26
295,Activity V,2020-06-15 22:19:36.895000+00:00,Robert,10,26
296,Activity B,2020-06-15 22:21:36.895000+00:00,Walter,40,26
297,Activity A,2020-06-24 15:30:36.214000+00:00,Ryan,20,454
298,Activity C,2020-06-24 15:32:36.214000+00:00,Dwight,20,454
299,Activity S,2020-06-24 15:33:36.214000+00:00,Naomi,60,454
300,Activity J,2020-06-24 15:34:36.214000+00:00,Kevin,50,454
301,Activity D,2020-06-24 15:35:36.214000+00:00,Kate,10,454
302,Activity T,2020-06-24 15:36:36.214000+00:00,Larry,20,454
303,Activity U,2020-06-24 15:37:36.214000+00:00,Oscar,20,454
304,Activity V,2020-06-24 15:38:36.214000+00:00,Laura,80,454
305,Activity B,2020-06-24 15:40:36.214000+00:00,Brian,40,454
306,Activity A,2020-06-25 18:49:07.851000+00:00,Gisele,20,510
307,Activity C,2020-06-25 18:51:07.851000+00:00,Dwight,20,510
308,Activity S,2020-06-25 18:52:07.851000+00:00,Naomi,20,510
309,Activity J,2020-06-25 18:53:07.851000+00:00,Rachel,20,510
310,Activity D,2020-06-25 18:54:07.851000+00:00,Kate,20,510
311,Activity T,2020-06-25 18:55:07.851000+00:00,Bruce,20,510
312,Activity U,2020-06-25 18:56:07.851000+00:00,Owen,70,510
313,Activity V,2020-06-25 18:57:07.851000+00:00,Harper,60,510
314,Activity B,2020-06-25 18:59:07.851000+00:00,Fred,60,510
315,Activity A,2020-06-15 22:12:31.788000+00:00,Anna,20,27
316,Activity S,2020-06-15 22:14:31.788000+00:00,Fadi,90,27
317,Activity T,2020-06-15 22:15:31.788000+00:00,Bruce,20,27
318,Activity C,2020-06-15 22:16:31.788000+00:00,Kevin,20,27
319,Activity J,2020-06-15 22:17:31.788000+00:00,Kevin,20,27
320,Activity U,2020-06-15 22:18:31.788000+00:00,Owen,50,27
321,Activity D,2020-06-15 22:19:31.788000+00:00,Kate,10,27
322,Activity V,2020-06-15 22:20:31.788000+00:00,Laura,60,27
323,Activity B,2020-06-15 22:22:31.788000+00:00,Victoria,60,27
324,Activity A,2020-06-16 05:08:36.930000+00:00,Amy,20,41
325,Activity S,2020-06-16 05:10:36.930000+00:00,Fred,20,41
326,Activity T,2020-06-16 05:11:36.930000+00:00,Larry,20,41
327,Activity C,2020-06-16 05:12:36.930000+00:00,Dwight,20,41
328,Activity J,2020-06-16 05:13:36.930000+00:00,Cameron,50,41
329,Activity U,2020-06-16 05:14:36.930000+00:00,Owen,30,41
330,Activity D,2020-06-16 05:15:36.930000+00:00,Kate,60,41
331,Activity V,2020-06-16 05:16:36.930000+00:00,Walter,60,41
332,Activity B,2020-06-16 05:18:36.930000+00:00,Fred,60,41
333,Activity A,2020-06-15 23:30:17.648000+00:00,Ryan,10,29
334,Activity S,2020-06-15 23:32:17.648000+00:00,Naomi,90,29
335,Activity C,2020-06-15 23:33:17.648000+00:00,Naomi,20,29
336,Activity K,2020-06-15 23:34:17.648000+00:00,Fred,90,29
337,Activity T,2020-06-15 23:35:17.648000+00:00,Bruce,20,29
338,Activity L,2020-06-15 23:36:17.648000+00:00,Fred,10,29
339,Activity U,2020-06-15 23:37:17.648000+00:00,Owen,50,29
340,Activity V,2020-06-15 23:38:17.648000+00:00,Robert,80,29
341,Activity D,2020-06-15 23:39:17.648000+00:00,Kate,60,29
342,Activity B,2020-06-15 23:41:17.648000+00:00,Walter,60,29
343,Activity A,2020-06-16 00:28:22.394000+00:00,Gisele,10,32
344,Activity C,2020-06-16 00:30:22.394000+00:00,Amy,20,32
345,Activity K,2020-06-16 00:31:22.394000+00:00,Fred,90,32
346,Activity L,2020-06-16 00:32:22.394000+00:00,Dwight,30,32
347,Activity S,2020-06-16 00:33:22.394000+00:00,Carla,30,32
348,Activity D,2020-06-16 00:34:22.394000+00:00,Kate,20,32
349,Activity T,2020-06-16 00:35:22.394000+00:00,Larry,20,32
350,Activity U,2020-06-16 00:36:22.394000+00:00,Owen,70,32
351,Activity V,2020-06-16 00:37:22.394000+00:00,Harper,40,32
352,Activity B,2020-06-16 00:39:22.394000+00:00,Walter,40,32
353,Activity A,2020-06-27 07:54:41.500000+00:00,Gisele,10,578
354,Activity C,2020-06-27 07:56:41.500000+00:00,Amy,20,578
355,Activity K,2020-06-27 07:57:41.500000+00:00,Fred,90,578
356,Activity L,2020-06-27 07:58:41.500000+00:00,Dwight,30,578
357,Activity S,2020-06-27 07:59:41.500000+00:00,Fred,60,578
358,Activity D,2020-06-27 08:00:41.500000+00:00,Kate,10,578
359,Activity T,2020-06-27 08:01:41.500000+00:00,Bruce,20,578
360,Activity U,2020-06-27 08:02:41.500000+00:00,Owen,50,578
361,Activity V,2020-06-27 08:03:41.500000+00:00,Robert,70,578
362,Activity B,2020-06-27 08:05:41.500000+00:00,Fred,40,578
363,Activity A,2020-06-16 01:01:07.266000+00:00,Anna,20,33
364,Activity C,2020-06-16 01:03:07.266000+00:00,Naomi,20,33
365,Activity J,2020-06-16 01:04:07.266000+00:00,Ryan,20,33
366,Activity S,2020-06-16 01:05:07.266000+00:00,Fred,30,33
367,Activity D,2020-06-16 01:06:07.266000+00:00,Kate,70,33
368,Activity T,2020-06-16 01:07:07.266000+00:00,Larry,20,33
369,Activity U,2020-06-16 01:08:07.266000+00:00,Oscar,60,33
370,Activity V,2020-06-16 01:09:07.266000+00:00,Robert,60,33
371,Activity B,2020-06-16 01:11:07.266000+00:00,Brian,60,33
372,Activity A,2020-06-16 23:48:17.992000+00:00,Thomas,20,81
373,Activity C,2020-06-16 23:50:17.992000+00:00,Kevin,20,81
374,Activity J,2020-06-16 23:51:17.992000+00:00,Kevin,50,81
375,Activity S,2020-06-16 23:52:17.992000+00:00,Fred,20,81
376,Activity D,2020-06-16 23:53:17.992000+00:00,Kate,60,81
377,Activity T,2020-06-16 23:54:17.992000+00:00,Larry,20,81
378,Activity U,2020-06-16 23:55:17.992000+00:00,Oscar,20,81
379,Activity V,2020-06-16 23:56:17.992000+00:00,Robert,60,81
380,Activity B,2020-06-16 23:58:17.992000+00:00,Victoria,40,81
381,Activity A,2020-06-19 03:02:25.980000+00:00,Ryan,10,178
382,Activity C,2020-06-19 03:04:25.980000+00:00,Isabella,20,178
383,Activity J,2020-06-19 03:05:25.980000+00:00,Kevin,50,178
384,Activity S,2020-06-19 03:06:25.980000+00:00,Robert,90,178
385,Activity D,2020-06-19 03:07:25.980000+00:00,Kate,70,178
386,Activity T,2020-06-19 03:08:25.980000+00:00,Bruce,20,178
387,Activity U,2020-06-19 03:09:25.980000+00:00,Oscar,20,178
388,Activity V,2020-06-19 03:10:25.980000+00:00,Robert,70,178
389,Activity B,2020-06-19 03:12:25.980000+00:00,Brian,40,178
390,Activity A,2020-06-23 21:23:20.984000+00:00,Gisele,10,405
391,Activity C,2020-06-23 21:25:20.984000+00:00,Amy,20,405
392,Activity J,2020-06-23 21:26:20.984000+00:00,Cameron,20,405
