,org:group,resource country,organization country,org:resource,organization involved,org:role,concept:name,impact,product,lifecycle:transition,time:timestamp,case:concept:name
14,Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,Medium,PROD412,In Progress,2011-04-14 11:59:47+00:00,1-516860557
15,Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,Medium,PROD412,In Progress,2012-02-21 14:31:53+00:00,1-516860557
16,Org line G4,Sweden,se,Gustav,S30 2nd,,Completed,Medium,PROD412,Closed,2012-02-21 14:31:54+00:00,1-516860557
17,Org line G4,Sweden,se,Per,S33 2nd,,Accepted,High,PROD374,In Progress,2011-04-25 04:46:33+00:00,1-520127960
18,Org line G4,Sweden,se,Per,S33 2nd,,Accepted,High,PROD374,Assigned,2011-04-25 04:48:34+00:00,1-520127960
19,Org line G4,Sweden,se,Per,S33 2nd,,Completed,High,PROD374,Closed,2012-01-26 10:31:40+00:00,1-520127960
20,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Accepted,High,PROD753,In Progress,2011-04-26 15:44:41+00:00,1-520705880
21,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Accepted,High,PROD753,Wait,2011-11-15 11:56:41+00:00,1-520705880
22,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Completed,High,PROD753,Closed,2012-05-29 08:18:46+00:00,1-520705880
23,Org line A2,Sweden,se,Michael,M13 2nd,A2_4,Accepted,Medium,PROD563,In Progress,2011-05-04 12:57:47+00:00,1-523027945
24,Org line A2,Sweden,se,Michael,M13 2nd,A2_4,Accepted,Medium,PROD563,In Progress,2012-04-25 11:54:18+00:00,1-523027945
25,Org line A2,Sweden,se,Michael,M13 2nd,A2_4,Completed,Medium,PROD563,Closed,2012-04-25 11:55:34+00:00,1-523027945
26,Org line V11,United Kingdom,gb,James,V50 2nd,,Accepted,Medium,PROD158,In Progress,2011-05-13 11:10:04+00:00,1-525477138
27,Org line V11,United Kingdom,gb,James,V50 2nd,,Accepted,Medium,PROD158,In Progress,2012-04-24 13:29:31+00:00,1-525477138
28,Org line V11,United Kingdom,gb,James,V50 2nd,,Completed,Medium,PROD158,Closed,2012-04-24 13:29:51+00:00,1-525477138
29,Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,Low,PROD410,In Progress,2011-05-17 12:37:22+00:00,1-526369142
30,Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,Low,PROD410,In Progress,2012-02-21 14:34:34+00:00,1-526369142
31,Org line G4,Sweden,se,Gustav,S30 2nd,,Completed,Low,PROD410,Closed,2012-02-21 14:34:36+00:00,1-526369142
32,Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,High,PROD412,In Progress,2011-05-18 07:46:34+00:00,1-526647987
33,Org line G4,Sweden,se,Gustav,S30 2nd,,Accepted,High,PROD412,In Progress,2012-02-21 14:20:44+00:00,1-526647987
34,Org line G4,Sweden,se,Gustav,S30 2nd,,Completed,High,PROD412,Closed,2012-02-21 14:20:52+00:00,1-526647987
35,Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Low,PROD374,In Progress,2011-05-19 21:28:42+00:00,1-527208576
36,Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Low,PROD374,Wait,2011-10-27 11:59:32+00:00,1-527208576
37,Org line G4,Sweden,se,Roland,S33 2nd,,Completed,Low,PROD374,Closed,2012-02-08 21:43:06+00:00,1-527208576
38,Org line A2,Sweden,se,Lars,U6 2nd,A2_3,Accepted,Medium,PROD807,In Progress,2011-05-23 12:57:39+00:00,1-527928641
39,Org line A2,Sweden,se,Lars,U6 2nd,A2_3,Accepted,Medium,PROD807,Wait,2012-01-30 12:21:24+00:00,1-527928641
40,Org line A2,Sweden,se,Lars,U6 2nd,A2_3,Completed,Medium,PROD807,Closed,2012-03-28 11:34:53+00:00,1-527928641
41,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Accepted,High,PROD337,In Progress,2011-05-25 15:45:52+00:00,1-528755863
42,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Accepted,High,PROD337,In Progress,2012-04-04 14:58:42+00:00,1-528755863
43,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Completed,High,PROD337,Closed,2012-04-04 15:00:12+00:00,1-528755863
44,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Accepted,High,PROD337,In Progress,2011-05-26 15:01:58+00:00,1-529091253
45,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Accepted,High,PROD337,In Progress,2012-04-04 15:04:24+00:00,1-529091253
46,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Completed,High,PROD337,Closed,2012-04-04 15:05:26+00:00,1-529091253
47,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Accepted,High,PROD337,In Progress,2011-05-26 15:05:47+00:00,1-529091311
48,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Accepted,High,PROD337,In Progress,2012-04-04 15:06:03+00:00,1-529091311
49,Org line A2,Sweden,se,Håkan,G105 2nd,A2_4,Completed,High,PROD337,Closed,2012-04-04 15:06:48+00:00,1-529091311
50,Org line A2,United Kingdom,gb,Paul,G42 3rd,A2_1,Accepted,Medium,PROD236,In Progress,2011-06-06 16:12:34+00:00,1-531435394
51,Org line A2,United Kingdom,gb,Paul,G42 3rd,A2_1,Accepted,Medium,PROD236,Wait,2011-06-06 16:26:36+00:00,1-531435394
52,Org line A2,United Kingdom,gb,Paul,G42 3rd,A2_1,Completed,Medium,PROD236,Closed,2012-02-15 11:50:50+00:00,1-531435394
53,Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Accepted,Medium,PROD235,In Progress,2011-06-09 15:34:52+00:00,1-532544114
54,Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Accepted,Medium,PROD235,In Progress,2012-02-15 10:15:58+00:00,1-532544114
55,Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Completed,Medium,PROD235,Closed,2012-02-15 10:16:22+00:00,1-532544114
56,Org line G4,Sweden,se,Eric,S33 2nd,,Accepted,Medium,PROD374,In Progress,2011-06-10 15:33:05+00:00,1-532816930
57,Org line G4,Sweden,se,Eric,S33 2nd,,Accepted,Medium,PROD374,In Progress,2011-06-10 15:34:10+00:00,1-532816930
58,Org line G4,Sweden,se,Eric,S33 2nd,,Completed,Medium,PROD374,Closed,2012-01-09 09:29:29+00:00,1-532816930
59,Org line C,Sweden,be,Peter,G58 3rd,C_2,Accepted,Low,PROD328,In Progress,2011-06-17 15:36:51+00:00,1-534702904
60,Org line C,Sweden,be,Peter,G58 3rd,C_2,Accepted,Low,PROD328,In Progress,2011-09-16 09:01:52+00:00,1-534702904
61,Org line C,Sweden,be,Peter,G58 3rd,C_2,Completed,Low,PROD328,Closed,2012-02-16 14:35:00+00:00,1-534702904
62,Org line C,Sweden,se,Lars,G68 2nd,E_3,Accepted,Medium,PROD714,In Progress,2011-06-21 09:23:47+00:00,1-535439201
63,Org line C,Sweden,se,Lars,G68 2nd,E_3,Accepted,Medium,PROD714,Wait,2011-06-21 09:44:50+00:00,1-535439201
64,Org line C,Sweden,se,Lars,G68 2nd,E_3,Completed,Medium,PROD714,Closed,2012-03-02 08:16:48+00:00,1-535439201
65,Org line G4,Sweden,se,Katarina,S33 2nd,,Accepted,Medium,PROD374,In Progress,2011-07-05 12:33:46+00:00,1-539083171
66,Org line G4,Sweden,se,Katarina,S33 2nd,,Accepted,Medium,PROD374,Assigned,2012-02-15 16:33:28+00:00,1-539083171
67,Org line G4,Sweden,se,Katarina,S33 2nd,,Completed,Medium,PROD374,Closed,2012-05-23 16:00:04+00:00,1-539083171
68,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-04-14 13:36:04+00:00,1-517002080
69,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2011-04-14 13:38:58+00:00,1-517002080
70,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-04-14 15:10:44+00:00,1-517002080
71,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2011-04-14 15:10:49+00:00,1-517002080
72,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-01-30 12:06:42+00:00,1-517002080
73,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-01-30 12:07:11+00:00,1-517002080
74,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-04-14 14:22:45+00:00,1-517045062
75,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2011-04-14 14:25:33+00:00,1-517045062
76,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-04-14 15:12:55+00:00,1-517045062
77,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2011-04-14 15:13:02+00:00,1-517045062
78,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-01-30 20:50:24+00:00,1-517045062
79,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-01-30 20:52:53+00:00,1-517045062
80,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-04-15 13:00:31+00:00,1-517490964
81,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2011-04-15 13:04:07+00:00,1-517490964
82,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-04-15 13:17:08+00:00,1-517490964
83,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2011-04-15 13:17:14+00:00,1-517490964
84,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-02-02 21:21:43+00:00,1-517490964
85,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-02-02 21:24:48+00:00,1-517490964
86,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD96,In Progress,2011-04-18 09:16:21+00:00,1-517828743
87,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD96,Awaiting Assignment,2011-04-18 10:54:06+00:00,1-517828743
88,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD96,In Progress,2011-04-18 11:19:38+00:00,1-517828743
89,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD96,Assigned,2011-04-18 11:19:46+00:00,1-517828743
90,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD96,In Progress,2012-01-30 11:58:22+00:00,1-517828743
91,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD96,Closed,2012-01-30 11:58:41+00:00,1-517828743
92,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-04-19 07:09:38+00:00,1-518362551
93,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD98,Awaiting Assignment,2011-04-19 07:14:20+00:00,1-518362551
94,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD98,In Progress,2011-04-19 09:45:54+00:00,1-518362551
95,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD98,Assigned,2011-04-19 09:46:02+00:00,1-518362551
96,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD98,In Progress,2012-01-13 11:27:01+00:00,1-518362551
97,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD98,Closed,2012-01-13 11:27:18+00:00,1-518362551
98,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD96,In Progress,2011-04-25 16:18:25+00:00,1-520234084
99,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD96,Awaiting Assignment,2011-04-25 16:19:30+00:00,1-520234084
100,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD96,In Progress,2011-04-25 16:27:12+00:00,1-520234084
101,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD96,Assigned,2011-04-25 16:27:18+00:00,1-520234084
102,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD96,In Progress,2012-01-30 15:00:27+00:00,1-520234084
103,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD96,Closed,2012-01-30 15:00:57+00:00,1-520234084
104,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD96,In Progress,2011-04-27 12:24:33+00:00,1-521122392
105,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD96,Awaiting Assignment,2011-04-27 12:31:57+00:00,1-521122392
106,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD96,In Progress,2011-04-27 12:55:20+00:00,1-521122392
107,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD96,Assigned,2011-04-27 12:55:30+00:00,1-521122392
108,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD96,In Progress,2012-02-06 20:25:14+00:00,1-521122392
109,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD96,Closed,2012-02-06 20:28:23+00:00,1-521122392
110,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-04-28 09:49:58+00:00,1-521431857
111,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2011-04-28 09:54:58+00:00,1-521431857
112,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-04-28 09:59:18+00:00,1-521431857
113,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2011-04-28 09:59:26+00:00,1-521431857
114,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-01-30 20:56:57+00:00,1-521431857
115,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-01-30 21:01:30+00:00,1-521431857
116,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-04-15 12:31:45+00:00,1-517399487
117,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2011-04-15 12:41:10+00:00,1-517399487
118,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-04-15 13:22:16+00:00,1-517399487
119,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2011-04-15 13:22:22+00:00,1-517399487
120,Org line A2,Sweden,us,Hannes,G21 2nd,A2_2,Queued,Medium,PROD97,Awaiting Assignment,2011-04-22 10:40:38+00:00,1-517399487
121,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Accepted,Medium,PROD97,Assigned,2011-04-22 10:42:25+00:00,1-517399487
122,Org line A2,INDIA,us,Jayalakshmi,G21 2nd,A2_2,Accepted,Medium,PROD97,Assigned,2011-04-25 12:43:59+00:00,1-517399487
123,Org line A2,INDIA,us,Jayalakshmi,G21 2nd,A2_2,Accepted,Medium,PROD97,Wait,2011-04-27 13:29:01+00:00,1-517399487
124,Org line G3,USA,us,Carolyn,G199 3rd,,Queued,Medium,PROD97,Awaiting Assignment,2011-04-29 07:42:18+00:00,1-517399487
125,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Accepted,Medium,PROD97,In Progress,2011-04-29 11:44:42+00:00,1-517399487
126,Org line G3,USA,us,Carolyn,G199 3rd,,Accepted,Medium,PROD97,Assigned,2011-04-29 11:44:49+00:00,1-517399487
127,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD97,In Progress,2012-02-06 20:54:11+00:00,1-517399487
128,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD97,Closed,2012-02-06 21:07:41+00:00,1-517399487
129,Org line C,France,us,Gilles,G88 2nd,E_4,Accepted,Low,PROD348,In Progress,2011-04-20 10:22:30+00:00,1-519020627
130,Org line C,France,us,Gilles,G88 2nd,E_4,Completed,Low,PROD348,Closed,2012-04-18 13:18:29+00:00,1-519020627
131,Org line A2,France,fr,Veronique,V5 3rd,A2_5,Accepted,High,PROD230,In Progress,2011-04-21 07:37:44+00:00,1-519386144
132,Org line A2,France,fr,Veronique,V5 3rd,A2_5,Completed,High,PROD230,Closed,2012-01-12 10:44:59+00:00,1-519386144
133,Org line A2,POLAND,pl,Aleksandra,G197 2nd,D_1,Accepted,Medium,PROD604,In Progress,2011-04-28 12:48:40+00:00,1-521555370
134,Org line A2,POLAND,pl,Aleksandra,G197 2nd,D_1,Completed,Medium,PROD604,Closed,2012-02-27 08:11:09+00:00,1-521555370
135,Org line A2,POLAND,kr,Piotr,V17 3rd,D_1,Accepted,Medium,PROD604,In Progress,2011-04-28 14:29:42+00:00,1-521628291
136,Org line A2,POLAND,kr,Piotr,V17 3rd,D_1,Completed,Medium,PROD604,Closed,2012-05-29 15:02:34+00:00,1-521628291
137,Org line G4,Sweden,se,Erik,S28 2nd,,Accepted,Low,PROD108,In Progress,2011-05-02 07:45:31+00:00,1-522222222
138,Org line G4,Sweden,se,Erik,S28 2nd,,Completed,Low,PROD108,Closed,2012-02-27 13:31:45+00:00,1-522222222
139,Org line A2,Sweden,se,Mikael,M13 2nd,A2_4,Accepted,Medium,PROD563,In Progress,2011-05-06 10:18:49+00:00,1-523637826
140,Org line A2,Sweden,se,Mikael,M13 2nd,A2_4,Completed,Medium,PROD563,Closed,2012-02-29 13:40:19+00:00,1-523637826
141,Org line V2,Sweden,se,Ioannis,T10 2nd,,Accepted,Medium,PROD205,In Progress,2011-05-10 06:56:45+00:00,1-524328647
142,Org line V2,Sweden,se,Ioannis,T10 2nd,,Completed,Medium,PROD205,Closed,2012-02-21 14:32:02+00:00,1-524328647
143,Org line G4,Sweden,se,Katarina,S33 2nd,,Accepted,Medium,PROD374,In Progress,2011-05-13 15:23:13+00:00,1-525589021
144,Org line G4,Sweden,se,Katarina,S33 2nd,,Completed,Medium,PROD374,Closed,2012-02-01 15:40:02+00:00,1-525589021
145,Org line G4,Sweden,se,Katarina,S33 2nd,,Accepted,Medium,PROD374,In Progress,2011-05-16 13:09:56+00:00,1-526037041
146,Org line G4,Sweden,se,Katarina,S33 2nd,,Completed,Medium,PROD374,Closed,2012-02-01 15:50:06+00:00,1-526037041
147,Org line A2,France,fr,Veronique,V5 3rd,A2_5,Accepted,High,PROD230,In Progress,2011-06-21 08:47:26+00:00,1-535393553
148,Org line A2,France,fr,Veronique,V5 3rd,A2_5,Completed,High,PROD230,Closed,2012-01-12 10:45:27+00:00,1-535393553
149,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-06-22 09:24:31+00:00,1-535813109
150,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 14:57:21+00:00,1-535813109
151,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Low,PROD286,In Progress,2011-06-22 09:29:01+00:00,1-535813203
152,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Low,PROD286,Closed,2012-01-04 14:41:01+00:00,1-535813203
153,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Low,PROD286,In Progress,2011-06-22 09:31:28+00:00,1-535813236
154,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Low,PROD286,Closed,2012-01-04 14:41:14+00:00,1-535813236
155,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-06-22 09:34:30+00:00,1-535813278
156,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 14:58:00+00:00,1-535813278
157,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-06-22 09:48:28+00:00,1-535813300
158,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 14:58:43+00:00,1-535813300
159,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-06-22 09:50:21+00:00,1-535813432
160,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 14:59:05+00:00,1-535813432
161,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-06-22 10:08:40+00:00,1-535813517
162,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 14:59:36+00:00,1-535813517
163,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-06-22 11:00:23+00:00,1-535813813
164,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 15:00:05+00:00,1-535813813
165,Org line A2,France,fr,Veronique,V5 3rd,A2_5,Accepted,High,PROD230,In Progress,2011-06-27 13:07:20+00:00,1-536904633
166,Org line A2,France,fr,Veronique,V5 3rd,A2_5,Completed,High,PROD230,Closed,2012-01-12 10:45:51+00:00,1-536904633
167,Org line A2,France,fr,Veronique,V5 3rd,A2_5,Accepted,High,PROD230,In Progress,2011-06-30 08:35:50+00:00,1-537902763
168,Org line A2,France,fr,Veronique,V5 3rd,A2_5,Completed,High,PROD230,Closed,2012-01-12 10:46:25+00:00,1-537902763
169,Org line C,Sweden,se,Per-Erik,G294 2nd,E_1,Accepted,High,PROD835,In Progress,2011-07-01 08:02:18+00:00,1-538226806
170,Org line C,Sweden,se,Per-Erik,G294 2nd,E_1,Completed,High,PROD835,Closed,2012-03-15 12:13:56+00:00,1-538226806
171,Org line C,Sweden,in,Jonas,G186 2nd,E_8,Accepted,High,PROD473,In Progress,2011-07-05 09:24:39+00:00,1-539000895
172,Org line C,Sweden,in,Jonas,G186 2nd,E_8,Completed,High,PROD473,Closed,2012-05-15 13:57:12+00:00,1-539000895
173,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Medium,PROD286,In Progress,2011-08-09 14:42:56+00:00,1-546692981
174,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Medium,PROD286,Closed,2012-01-03 15:00:22+00:00,1-546692981
175,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Low,PROD286,In Progress,2011-08-09 15:54:06+00:00,1-546693092
176,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Low,PROD286,Closed,2012-01-03 15:04:17+00:00,1-546693092
177,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Low,PROD286,In Progress,2011-08-10 08:45:40+00:00,1-547539001
178,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Low,PROD286,Closed,2012-01-03 15:04:54+00:00,1-547539001
179,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Low,PROD286,In Progress,2011-08-10 13:43:33+00:00,1-547802271
180,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Low,PROD286,Closed,2012-01-03 15:05:05+00:00,1-547802271
181,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Low,PROD286,In Progress,2011-08-11 07:40:08+00:00,1-548188531
182,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Low,PROD286,Closed,2012-01-04 14:39:30+00:00,1-548188531
183,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Low,PROD286,In Progress,2011-08-11 07:48:34+00:00,1-548188557
184,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Low,PROD286,Closed,2012-01-04 14:40:26+00:00,1-548188557
185,Org line G4,Sweden,se,Peter,M19 2nd,,Accepted,Low,PROD286,In Progress,2011-08-11 07:59:12+00:00,1-548188833
186,Org line G4,Sweden,se,Peter,M19 2nd,,Completed,Low,PROD286,Closed,2012-01-04 14:40:46+00:00,1-548188833
187,Org line G4,Sweden,se,Bharath,S33 2nd,,Accepted,Medium,PROD397,In Progress,2011-08-16 14:45:30+00:00,1-550611848
188,Org line G4,Sweden,se,Bharath,S33 2nd,,Completed,Medium,PROD397,Closed,2012-05-04 09:56:48+00:00,1-550611848
189,Org line V2,Sweden,se,Suzanne,T2 2nd,,Accepted,Medium,PROD615,In Progress,2011-08-19 12:33:20+00:00,1-557618809
190,Org line V2,Sweden,se,Suzanne,T2 2nd,,Completed,Medium,PROD615,Closed,2012-01-19 16:12:03+00:00,1-557618809
191,Org line V2,Sweden,0,Lena,T11 2nd,,Accepted,Medium,PROD498,In Progress,2011-08-24 07:51:26+00:00,1-561068081
192,Org line V2,Sweden,0,Lena,T11 2nd,,Completed,Medium,PROD498,Closed,2012-03-29 09:12:48+00:00,1-561068081
193,Org line V2,Sweden,se,Gunnar,T10 2nd,,Accepted,High,PROD615,In Progress,2011-08-31 11:50:43+00:00,1-565030154
194,Org line V2,Sweden,se,Gunnar,T10 2nd,,Completed,High,PROD615,Closed,2012-01-26 07:17:14+00:00,1-565030154
195,Org line A2,Sweden,se,Abhinav,G105 2nd,A2_4,Accepted,Medium,PROD337,In Progress,2011-08-31 14:23:39+00:00,1-565319816
196,Org line A2,Sweden,se,Abhinav,G105 2nd,A2_4,Completed,Medium,PROD337,Closed,2012-02-06 07:48:37+00:00,1-565319816
