,concept:name,time:timestamp,concept:actor,concept:resource,case:concept:name
65,Activity V,2020-06-15 01:29:44.312000+00:00,Walter,90,2
66,Activity B,2020-06-15 01:31:44.312000+00:00,Walter,40,2
67,Activity A,2020-06-15 02:13:15.277000+00:00,Amy,20,3
68,Activity C,2020-06-15 02:15:15.277000+00:00,Isabella,20,3
69,Activity M,2020-06-15 02:16:15.277000+00:00,Nicholas,80,3
70,Activity S,2020-06-15 02:17:15.277000+00:00,Carla,60,3
71,Activity Q,2020-06-15 02:18:15.277000+00:00,Amy,20,3
72,Activity T,2020-06-15 02:19:15.277000+00:00,Bruce,20,3
73,Activity U,2020-06-15 02:20:15.277000+00:00,Oscar,30,3
74,Activity V,2020-06-15 02:21:15.277000+00:00,Walter,40,3
75,Activity N,2020-06-15 02:22:15.277000+00:00,Lewis,30,3
76,Activity D,2020-06-15 02:23:15.277000+00:00,Kate,20,3
77,Activity B,2020-06-15 02:25:15.277000+00:00,Walter,60,3
78,Activity A,2020-06-15 02:17:03.150000+00:00,Thomas,20,4
79,Activity S,2020-06-15 02:19:03.150000+00:00,Carla,60,4
80,Activity T,2020-06-15 02:20:03.150000+00:00,Bruce,20,4
81,Activity U,2020-06-15 02:21:03.150000+00:00,Owen,30,4
82,Activity V,2020-06-15 02:22:03.150000+00:00,Robert,70,4
83,Activity C,2020-06-15 02:23:03.150000+00:00,Kevin,20,4
84,Activity K,2020-06-15 02:24:03.150000+00:00,Fred,90,4
85,Activity L,2020-06-15 02:25:03.150000+00:00,Dwight,80,4
86,Activity D,2020-06-15 02:26:03.150000+00:00,Kate,10,4
87,Activity B,2020-06-15 02:28:03.150000+00:00,Walter,60,4
88,Activity A,2020-06-15 15:48:44.787000+00:00,Gisele,20,18
89,Activity S,2020-06-15 15:50:44.787000+00:00,Naomi,90,18
90,Activity T,2020-06-15 15:51:44.787000+00:00,Larry,20,18
91,Activity U,2020-06-15 15:52:44.787000+00:00,Owen,60,18
92,Activity V,2020-06-15 15:53:44.787000+00:00,Robert,90,18
93,Activity C,2020-06-15 15:54:44.787000+00:00,Naomi,20,18
94,Activity K,2020-06-15 15:55:44.787000+00:00,Fred,90,18
95,Activity L,2020-06-15 15:56:44.787000+00:00,Bruce,10,18
96,Activity D,2020-06-15 15:57:44.787000+00:00,Kate,20,18
97,Activity B,2020-06-15 15:59:44.787000+00:00,Walter,40,18
98,Activity A,2020-06-15 02:56:34.307000+00:00,Thomas,10,5
99,Activity C,2020-06-15 02:58:34.307000+00:00,Kevin,20,5
100,Random Activity 1,2020-06-15 02:59:34.307000+00:00,Random Actor 1,30,5
101,Activity K,2020-06-15 03:00:34.307000+00:00,Fred,90,5
102,Activity L,2020-06-15 03:01:34.307000+00:00,Bruce,10,5
103,Activity D,2020-06-15 03:02:34.307000+00:00,Kate,20,5
104,Activity S,2020-06-15 03:03:34.307000+00:00,Naomi,60,5
105,Activity T,2020-06-15 03:04:34.307000+00:00,Larry,20,5
106,Activity U,2020-06-15 03:05:34.307000+00:00,Owen,50,5
107,Random Activity 2,2020-06-15 03:07:34.307000+00:00,Random Actor 2,10,5
108,Activity V,2020-06-15 03:08:34.307000+00:00,Harper,60,5
109,Activity B,2020-06-15 03:09:34.307000+00:00,Victoria,60,5
110,Activity A,2020-06-15 04:16:17.121000+00:00,Anna,20,6
111,Activity C,2020-06-15 04:18:17.121000+00:00,Dwight,20,6
112,Activity E,2020-06-15 04:19:17.121000+00:00,Megan,40,6
113,Activity I,2020-06-15 04:21:17.121000+00:00,Ian,30,6
114,Activity H,2020-06-15 04:22:17.121000+00:00,Caitlin,20,6
115,Activity G,2020-06-15 04:23:17.121000+00:00,Roy,80,6
116,Activity F,2020-06-15 04:25:17.121000+00:00,Michelle,10,6
117,Activity S,2020-06-15 04:26:17.121000+00:00,Robert,70,6
118,Activity D,2020-06-15 04:27:17.121000+00:00,Kate,10,6
119,Activity T,2020-06-15 04:28:17.121000+00:00,Larry,20,6
120,Activity U,2020-06-15 04:29:17.121000+00:00,Owen,50,6
121,Activity V,2020-06-15 04:30:17.121000+00:00,Harper,90,6
122,Activity B,2020-06-15 04:32:17.121000+00:00,Walter,40,6
123,Activity A,2020-06-15 06:32:56.700000+00:00,Ryan,20,7
124,Activity S,2020-06-15 06:34:56.700000+00:00,Chris,70,7
125,Activity T,2020-06-15 06:35:56.700000+00:00,Larry,20,7
126,Activity U,2020-06-15 06:36:56.700000+00:00,Oscar,50,7
127,Activity C,2020-06-15 06:37:56.700000+00:00,Naomi,20,7
128,Activity R,2020-06-15 06:38:56.700000+00:00,Willow,60,7
129,Activity N,2020-06-15 06:39:56.700000+00:00,Orlando,40,7
130,Activity V,2020-06-15 06:40:56.700000+00:00,Harper,80,7
131,Activity D,2020-06-15 06:41:56.700000+00:00,Kate,60,7
132,Activity B,2020-06-15 06:42:56.700000+00:00,Victoria,30,7
133,Activity A,2020-06-15 07:23:57.631000+00:00,Thomas,20,8
134,Activity S,2020-06-15 07:25:57.631000+00:00,Robert,20,8
135,Activity C,2020-06-15 07:26:57.631000+00:00,Dwight,20,8
136,Activity M,2020-06-15 07:27:57.631000+00:00,Nicholas,80,8
137,Activity R,2020-06-15 07:28:57.631000+00:00,Will,60,8
138,Activity T,2020-06-15 07:29:57.631000+00:00,Larry,20,8
139,Activity N,2020-06-15 07:30:57.631000+00:00,Roger,60,8
140,Activity U,2020-06-15 07:31:57.631000+00:00,Oscar,30,8
141,Activity V,2020-06-15 07:32:57.631000+00:00,Laura,70,8
142,Activity D,2020-06-15 07:33:57.631000+00:00,Kate,70,8
143,Activity B,2020-06-15 07:35:57.631000+00:00,Fred,60,8
144,Activity A,2020-06-15 08:54:15.169000+00:00,Amy,20,9
145,Activity C,2020-06-15 08:56:15.169000+00:00,Naomi,20,9
146,Activity M,2020-06-15 08:57:15.169000+00:00,Rachel,80,9
147,Activity P,2020-06-15 08:58:15.169000+00:00,Emil,90,9
148,Activity N,2020-06-15 08:59:15.169000+00:00,Roger,30,9
149,Activity S,2020-06-15 09:00:15.169000+00:00,Naomi,30,9
150,Activity D,2020-06-15 09:01:15.169000+00:00,Kate,20,9
151,Activity T,2020-06-15 09:02:15.169000+00:00,Larry,20,9
152,Activity U,2020-06-15 09:03:15.169000+00:00,Oscar,30,9
153,Activity V,2020-06-15 09:04:15.169000+00:00,Laura,80,9
154,Activity B,2020-06-15 09:06:15.169000+00:00,Fred,60,9
155,Activity A,2020-06-15 09:20:09.743000+00:00,Anna,20,10
156,Activity S,2020-06-15 09:22:09.743000+00:00,Chris,30,10
157,Activity C,2020-06-15 09:23:09.743000+00:00,Amy,20,10
158,Activity E,2020-06-15 09:24:09.743000+00:00,Arthur,40,10
159,Activity G,2020-06-15 09:26:09.743000+00:00,Teri,80,10
160,Activity I,2020-06-15 09:27:09.743000+00:00,Ian,30,10
161,Activity H,2020-06-15 09:28:09.743000+00:00,Kelly,60,10
162,Activity T,2020-06-15 09:29:09.743000+00:00,Bruce,20,10
163,Activity U,2020-06-15 09:30:09.743000+00:00,Oscar,30,10
164,Activity V,2020-06-15 09:31:09.743000+00:00,Walter,80,10
165,Activity F,2020-06-15 09:33:09.743000+00:00,Mick,40,10
166,Activity D,2020-06-15 09:34:09.743000+00:00,Kate,20,10
167,Activity B,2020-06-15 09:36:09.743000+00:00,Victoria,60,10
168,Activity A,2020-06-15 10:25:36.091000+00:00,Thomas,20,11
169,Activity C,2020-06-15 10:27:36.091000+00:00,Dwight,20,11
170,Activity K,2020-06-15 10:28:36.091000+00:00,Fred,90,11
171,Activity L,2020-06-15 10:29:36.091000+00:00,Dwight,30,11
172,Activity D,2020-06-15 10:30:36.091000+00:00,Kate,10,11
173,Activity S,2020-06-15 10:31:36.091000+00:00,Robert,70,11
174,Activity T,2020-06-15 10:32:36.091000+00:00,Bruce,20,11
175,Activity U,2020-06-15 10:33:36.091000+00:00,Oscar,60,11
176,Activity V,2020-06-15 10:34:36.091000+00:00,Robert,70,11
177,Activity B,2020-06-15 10:36:36.091000+00:00,Victoria,30,11
178,Activity A,2020-06-15 17:46:00.108000+00:00,Gisele,20,22
179,Activity C,2020-06-15 17:48:00.108000+00:00,Amy,20,22
180,Activity K,2020-06-15 17:49:00.108000+00:00,Fred,90,22
181,Activity L,2020-06-15 17:50:00.108000+00:00,Dwight,40,22
182,Activity D,2020-06-15 17:51:00.108000+00:00,Kate,20,22
183,Activity S,2020-06-15 17:52:00.108000+00:00,Robert,30,22
184,Activity T,2020-06-15 17:53:00.108000+00:00,Bruce,20,22
185,Activity U,2020-06-15 17:54:00.108000+00:00,Owen,20,22
186,Activity V,2020-06-15 17:55:00.108000+00:00,Walter,70,22
187,Activity B,2020-06-15 17:57:00.108000+00:00,Brian,40,22
188,Activity A,2020-06-15 12:50:11.084000+00:00,Gisele,10,12
189,Activity C,2020-06-15 12:52:11.084000+00:00,Dwight,20,12
190,Activity K,2020-06-15 12:53:11.084000+00:00,Fred,90,12
191,Activity L,2020-06-15 12:54:11.084000+00:00,Fred,30,12
192,Activity S,2020-06-15 12:55:11.084000+00:00,Fadi,90,12
193,Activity T,2020-06-15 12:56:11.084000+00:00,Bruce,20,12
194,Activity U,2020-06-15 12:57:11.084000+00:00,Oscar,20,12
195,Activity V,2020-06-15 12:58:11.084000+00:00,Robert,10,12
196,Activity D,2020-06-15 12:59:11.084000+00:00,Kate,10,12
197,Activity B,2020-06-15 13:01:11.084000+00:00,Fred,60,12
198,Activity A,2020-06-15 13:01:46.128000+00:00,Amy,20,13
199,Activity S,2020-06-15 13:03:46.128000+00:00,Fadi,90,13
200,Activity T,2020-06-15 13:04:46.128000+00:00,Bruce,20,13
201,Activity U,2020-06-15 13:05:46.128000+00:00,Oscar,50,13
202,Activity C,2020-06-15 13:06:46.128000+00:00,Naomi,20,13
203,Activity V,2020-06-15 13:07:46.128000+00:00,Robert,90,13
204,Activity K,2020-06-15 13:08:46.128000+00:00,Fred,90,13
205,Activity L,2020-06-15 13:09:46.128000+00:00,Karl,40,13
206,Activity D,2020-06-15 13:10:46.128000+00:00,Kate,70,13
207,Activity B,2020-06-15 13:12:46.128000+00:00,Victoria,40,13
208,Activity A,2020-06-15 14:29:21.248000+00:00,Ryan,10,14
209,Activity S,2020-06-15 14:31:21.248000+00:00,Fred,30,14
210,Activity C,2020-06-15 14:32:21.248000+00:00,Naomi,20,14
211,Activity M,2020-06-15 14:33:21.248000+00:00,Guy,80,14
212,Activity Q,2020-06-15 14:34:21.248000+00:00,Amy,20,14
213,Activity N,2020-06-15 14:35:21.248000+00:00,Ben,30,14
214,Activity D,2020-06-15 14:36:21.248000+00:00,Kate,70,14
215,Activity T,2020-06-15 14:37:21.248000+00:00,Larry,20,14
216,Activity U,2020-06-15 14:38:21.248000+00:00,Owen,70,14
217,Activity V,2020-06-15 14:39:21.248000+00:00,Laura,90,14
218,Activity B,2020-06-15 14:41:21.248000+00:00,Walter,60,14
219,Activity A,2020-06-15 14:46:18.237000+00:00,Anna,20,15
220,Activity C,2020-06-15 14:48:18.237000+00:00,Naomi,20,15
221,Activity M,2020-06-15 14:49:18.237000+00:00,Nicholas,80,15
222,Activity Q,2020-06-15 14:50:18.237000+00:00,Robert,20,15
223,Activity S,2020-06-15 14:51:18.237000+00:00,Chris,20,15
224,Activity T,2020-06-15 14:52:18.237000+00:00,Larry,20,15
225,Activity N,2020-06-15 14:53:18.237000+00:00,Roger,10,15
226,Activity D,2020-06-15 14:54:18.237000+00:00,Kate,10,15
227,Activity U,2020-06-15 14:55:18.237000+00:00,Owen,30,15
228,Activity V,2020-06-15 14:56:18.237000+00:00,Laura,10,15
229,Activity B,2020-06-15 14:58:18.237000+00:00,Brian,40,15
230,Activity A,2020-06-15 15:03:20.339000+00:00,Ryan,10,16
231,Activity C,2020-06-15 15:05:20.339000+00:00,Dwight,20,16
232,Activity J,2020-06-15 15:06:20.339000+00:00,Kevin,20,16
233,Activity S,2020-06-15 15:07:20.339000+00:00,Fadi,30,16
234,Activity T,2020-06-15 15:08:20.339000+00:00,Larry,20,16
235,Activity U,2020-06-15 15:09:20.339000+00:00,Owen,20,16
236,Activity D,2020-06-15 15:10:20.339000+00:00,Kate,60,16
237,Activity V,2020-06-15 15:11:20.339000+00:00,Harper,80,16
238,Activity B,2020-06-15 15:13:20.339000+00:00,Brian,30,16
239,Activity A,2020-06-15 15:10:26.151000+00:00,Gisele,10,17
240,Activity S,2020-06-15 15:12:26.151000+00:00,Naomi,90,17
241,Activity T,2020-06-15 15:13:26.151000+00:00,Bruce,20,17
242,Activity U,2020-06-15 15:14:26.151000+00:00,Owen,30,17
243,Activity C,2020-06-15 15:15:26.151000+00:00,Amy,20,17
244,Activity M,2020-06-15 15:16:26.151000+00:00,Fred,80,17
245,Activity R,2020-06-15 15:17:26.151000+00:00,Will,60,17
246,Activity N,2020-06-15 15:18:26.151000+00:00,Ben,30,17
247,Activity V,2020-06-15 15:19:26.151000+00:00,Harper,40,17
248,Activity D,2020-06-15 15:20:26.151000+00:00,Kate,10,17
249,Activity B,2020-06-15 15:22:26.151000+00:00,Brian,60,17
250,Activity C,2020-06-15 16:36:46.742000+00:00,Naomi,20,19
251,Activity K,2020-06-15 16:38:46.742000+00:00,Fred,90,19
252,Activity T,2020-06-15 16:39:46.742000+00:00,Bruce,20,19
253,Activity L,2020-06-15 16:40:46.742000+00:00,Dwight,10,19
254,Activity A,2020-06-15 16:41:46.742000+00:00,Thomas,10,19
255,Activity S,2020-06-15 16:42:46.742000+00:00,Naomi,90,19
256,Activity U,2020-06-15 16:43:46.742000+00:00,Owen,70,19
257,Activity V,2020-06-15 16:44:46.742000+00:00,Laura,90,19
258,Activity D,2020-06-15 16:45:46.742000+00:00,Kate,10,19
259,Activity B,2020-06-15 16:47:46.742000+00:00,Brian,40,19
260,Activity A,2020-06-15 16:47:30.597000+00:00,Amy,20,20
261,Activity S,2020-06-15 16:49:30.597000+00:00,Fred,70,20
262,Activity T,2020-06-15 16:50:30.597000+00:00,Bruce,20,20
263,Activity C,2020-06-15 16:51:30.597000+00:00,Dwight,20,20
264,Activity E,2020-06-15 16:52:30.597000+00:00,Megan,40,20
265,Activity I,2020-06-15 16:54:30.597000+00:00,Quentin,30,20
266,Activity H,2020-06-15 16:55:30.597000+00:00,Kelly,50,20
267,Activity G,2020-06-15 16:56:30.597000+00:00,Teri,80,20
268,Activity U,2020-06-15 16:57:30.597000+00:00,Owen,20,20
269,Activity V,2020-06-15 16:58:30.597000+00:00,Harper,10,20
270,Activity F,2020-06-15 17:00:30.597000+00:00,Michelle,10,20
271,Activity D,2020-06-15 17:01:30.597000+00:00,Kate,60,20
272,Activity B,2020-06-15 17:03:30.597000+00:00,Walter,40,20
273,Activity A,2020-06-15 17:00:13.311000+00:00,Amy,10,21
274,Activity C,2020-06-15 17:02:13.311000+00:00,Dwight,20,21
275,Activity S,2020-06-15 17:03:13.311000+00:00,Fred,60,21
276,Activity T,2020-06-15 17:04:13.311000+00:00,Bruce,20,21
277,Activity K,2020-06-15 17:05:13.311000+00:00,Fred,90,21
278,Activity L,2020-06-15 17:06:13.311000+00:00,Fred,30,21
279,Activity U,2020-06-15 17:07:13.311000+00:00,Owen,50,21
280,Activity D,2020-06-15 17:08:13.311000+00:00,Kate,60,21
281,Activity V,2020-06-15 17:09:13.311000+00:00,Walter,10,21
282,Activity B,2020-06-15 17:11:13.311000+00:00,Brian,60,21
283,Activity A,2020-06-15 19:37:07.429000+00:00,Gisele,10,24
284,Activity C,2020-06-15 19:39:07.429000+00:00,Amy,20,24
285,Activity E,2020-06-15 19:40:07.429000+00:00,Barry,40,24
286,Activity S,2020-06-15 19:41:07.429000+00:00,Fred,90,24
287,Activity T,2020-06-15 19:42:07.429000+00:00,Bruce,20,24
288,Activity U,2020-06-15 19:44:07.429000+00:00,Owen,20,24
289,Activity I,2020-06-15 19:45:07.429000+00:00,Quentin,30,24
290,Activity V,2020-06-15 19:46:07.429000+00:00,Walter,70,24
291,Activity G,2020-06-15 19:47:07.429000+00:00,Teri,80,24
292,Activity H,2020-06-15 19:48:07.429000+00:00,Ben,20,24
293,Activity F,2020-06-15 19:50:07.429000+00:00,Michelle,10,24
294,Activity D,2020-06-15 19:51:07.429000+00:00,Kate,60,24
295,Activity B,2020-06-15 19:53:07.429000+00:00,Brian,60,24
296,Activity A,2020-06-15 20:15:41.728000+00:00,Ryan,10,25
297,Activity S,2020-06-15 20:17:41.728000+00:00,Fadi,20,25
298,Activity C,2020-06-15 20:18:41.728000+00:00,Amy,20,25
299,Activity T,2020-06-15 20:19:41.728000+00:00,Larry,20,25
300,Activity M,2020-06-15 20:20:41.728000+00:00,Fred,80,25
301,Activity Q,2020-06-15 20:21:41.728000+00:00,Amy,20,25
302,Activity N,2020-06-15 20:22:41.728000+00:00,Orlando,60,25
303,Activity D,2020-06-15 20:23:41.728000+00:00,Kate,70,25
304,Activity U,2020-06-15 20:24:41.728000+00:00,Oscar,70,25
305,Activity V,2020-06-15 20:25:41.728000+00:00,Walter,40,25
306,Activity B,2020-06-15 20:27:41.728000+00:00,Walter,30,25
307,Activity A,2020-06-15 22:11:36.895000+00:00,Gisele,10,26
308,Activity C,2020-06-15 22:13:36.895000+00:00,Dwight,20,26
309,Activity S,2020-06-15 22:14:36.895000+00:00,Naomi,90,26
310,Activity J,2020-06-15 22:15:36.895000+00:00,Rachel,34,26
311,Activity D,2020-06-15 22:16:36.895000+00:00,Kate,20,26
312,Activity T,2020-06-15 22:17:36.895000+00:00,Bruce,20,26
313,Activity U,2020-06-15 22:18:36.895000+00:00,Oscar,20,26
314,Activity V,2020-06-15 22:19:36.895000+00:00,Robert,10,26
315,Activity B,2020-06-15 22:21:36.895000+00:00,Walter,40,26
316,Activity A,2020-06-15 22:12:31.788000+00:00,Anna,20,27
317,Activity S,2020-06-15 22:14:31.788000+00:00,Fadi,90,27
318,Activity T,2020-06-15 22:15:31.788000+00:00,Bruce,20,27
319,Activity C,2020-06-15 22:16:31.788000+00:00,Kevin,20,27
320,Activity J,2020-06-15 22:17:31.788000+00:00,Kevin,20,27
321,Activity U,2020-06-15 22:18:31.788000+00:00,Owen,50,27
322,Activity D,2020-06-15 22:19:31.788000+00:00,Kate,10,27
323,Activity V,2020-06-15 22:20:31.788000+00:00,Laura,60,27
324,Activity B,2020-06-15 22:22:31.788000+00:00,Victoria,60,27
325,Activity A,2020-06-15 22:55:49.785000+00:00,Amy,20,28
326,Activity S,2020-06-15 22:57:49.785000+00:00,Naomi,70,28
327,Activity C,2020-06-15 22:58:49.785000+00:00,Kevin,20,28
328,Activity T,2020-06-15 22:59:49.785000+00:00,Larry,20,28
329,Activity K,2020-06-15 23:00:49.785000+00:00,Fred,90,28
330,Activity U,2020-06-15 23:01:49.785000+00:00,Owen,20,28
331,Activity V,2020-06-15 23:02:49.785000+00:00,Walter,80,28
332,Activity L,2020-06-15 23:03:49.785000+00:00,Dwight,30,28
333,Activity D,2020-06-15 23:04:49.785000+00:00,Kate,60,28
334,Activity B,2020-06-15 23:06:49.785000+00:00,Fred,30,28
335,Activity A,2020-06-15 23:30:17.648000+00:00,Ryan,10,29
336,Activity S,2020-06-15 23:32:17.648000+00:00,Naomi,90,29
337,Activity C,2020-06-15 23:33:17.648000+00:00,Naomi,20,29
338,Activity K,2020-06-15 23:34:17.648000+00:00,Fred,90,29
339,Activity T,2020-06-15 23:35:17.648000+00:00,Bruce,20,29
340,Activity L,2020-06-15 23:36:17.648000+00:00,Fred,10,29
341,Activity U,2020-06-15 23:37:17.648000+00:00,Owen,50,29
342,Activity V,2020-06-15 23:38:17.648000+00:00,Robert,80,29
343,Activity D,2020-06-15 23:39:17.648000+00:00,Kate,60,29
344,Activity B,2020-06-15 23:41:17.648000+00:00,Walter,60,29
345,Activity A,2020-06-16 00:17:49.164000+00:00,Thomas,10,31
346,Activity C,2020-06-16 00:19:49.164000+00:00,Dwight,20,31
347,Activity M,2020-06-16 00:20:49.164000+00:00,Guy,80,31
348,Activity S,2020-06-16 00:21:49.164000+00:00,Chris,90,31
349,Activity T,2020-06-16 00:22:49.164000+00:00,Larry,20,31
350,Activity U,2020-06-16 00:23:49.164000+00:00,Owen,20,31
351,Activity P,2020-06-16 00:24:49.164000+00:00,Taylor,40,31
352,Activity N,2020-06-16 00:25:49.164000+00:00,Lewis,10,31
353,Activity V,2020-06-16 00:26:49.164000+00:00,Harper,60,31
354,Activity D,2020-06-16 00:27:49.164000+00:00,Kate,20,31
355,Activity B,2020-06-16 00:29:49.164000+00:00,Walter,40,31
356,Activity A,2020-06-16 00:28:22.394000+00:00,Gisele,10,32
357,Activity C,2020-06-16 00:30:22.394000+00:00,Amy,20,32
358,Activity K,2020-06-16 00:31:22.394000+00:00,Fred,90,32
359,Activity L,2020-06-16 00:32:22.394000+00:00,Dwight,30,32
360,Activity S,2020-06-16 00:33:22.394000+00:00,Carla,30,32
361,Activity D,2020-06-16 00:34:22.394000+00:00,Kate,20,32
362,Activity T,2020-06-16 00:35:22.394000+00:00,Larry,20,32
363,Activity U,2020-06-16 00:36:22.394000+00:00,Owen,70,32
364,Activity V,2020-06-16 00:37:22.394000+00:00,Harper,40,32
365,Activity B,2020-06-16 00:39:22.394000+00:00,Walter,40,32
366,Activity A,2020-06-16 01:01:07.266000+00:00,Anna,20,33
367,Activity C,2020-06-16 01:03:07.266000+00:00,Naomi,20,33
368,Activity J,2020-06-16 01:04:07.266000+00:00,Ryan,20,33
369,Activity S,2020-06-16 01:05:07.266000+00:00,Fred,30,33
370,Activity D,2020-06-16 01:06:07.266000+00:00,Kate,70,33
371,Activity T,2020-06-16 01:07:07.266000+00:00,Larry,20,33
372,Activity U,2020-06-16 01:08:07.266000+00:00,Oscar,60,33
373,Activity V,2020-06-16 01:09:07.266000+00:00,Robert,60,33
374,Activity B,2020-06-16 01:11:07.266000+00:00,Brian,60,33
375,Activity A,2020-06-16 23:48:17.992000+00:00,Thomas,20,81
376,Activity C,2020-06-16 23:50:17.992000+00:00,Kevin,20,81
377,Activity J,2020-06-16 23:51:17.992000+00:00,Kevin,50,81
378,Activity S,2020-06-16 23:52:17.992000+00:00,Fred,20,81
379,Activity D,2020-06-16 23:53:17.992000+00:00,Kate,60,81
380,Activity T,2020-06-16 23:54:17.992000+00:00,Larry,20,81
381,Activity U,2020-06-16 23:55:17.992000+00:00,Oscar,20,81
382,Activity V,2020-06-16 23:56:17.992000+00:00,Robert,60,81
383,Activity B,2020-06-16 23:58:17.992000+00:00,Victoria,40,81
384,Activity A,2020-06-16 01:16:13.702000+00:00,Anna,20,34
385,Activity S,2020-06-16 01:18:13.702000+00:00,Fred,30,34
386,Activity T,2020-06-16 01:19:13.702000+00:00,Larry,20,34
387,Activity U,2020-06-16 01:20:13.702000+00:00,Owen,50,34
388,Activity C,2020-06-16 01:21:13.702000+00:00,Kevin,20,34
389,Activity J,2020-06-16 01:22:13.702000+00:00,Cameron,20,34
390,Activity D,2020-06-16 01:23:13.702000+00:00,Kate,17,34
391,Activity V,2020-06-16 01:24:13.702000+00:00,Harper,10,34
392,Activity B,2020-06-16 01:26:13.702000+00:00,Fred,55,34
