,concept:name,time:timestamp,case:concept:name
75,M,2019-01-10 13:30:01.066000+00:00,4
76,O,2019-01-10 13:54:34.447000+00:00,4
77,A,2019-01-10 14:20:00+00:00,19
78,D,2019-01-10 14:51:18.366000+00:00,19
79,F,2019-01-10 15:21:38.175000+00:00,19
80,E,2019-01-10 15:55:10.961000+00:00,19
81,G,2019-01-10 16:22:20.353000+00:00,19
82,I,2019-01-10 16:51:49.412000+00:00,19
83,J,2019-01-10 17:22:28.175000+00:00,19
84,K,2019-01-10 17:59:07.269000+00:00,19
85,M,2019-01-10 18:31:13.022000+00:00,19
86,O,2019-01-10 19:01:37.124000+00:00,19
87,A,2019-01-10 09:40:00+00:00,5
88,B,2019-01-10 10:05:45.030000+00:00,5
89,C,2019-01-10 10:32:29.444000+00:00,5
90,A,2019-01-10 10:58:40.340000+00:00,5
91,D,2019-01-10 11:31:32.065000+00:00,5
92,F,2019-01-10 12:03:26.997000+00:00,5
93,E,2019-01-10 12:33:46.350000+00:00,5
94,G,2019-01-10 13:04:27.872000+00:00,5
95,H,2019-01-10 13:35:31.483000+00:00,5
96,A,2019-01-10 14:40:00+00:00,20
97,B,2019-01-10 15:09:47.762000+00:00,20
98,C,2019-01-10 15:38:52.042000+00:00,20
99,A,2019-01-10 16:03:18.717000+00:00,20
100,D,2019-01-10 16:31:26.208000+00:00,20
101,F,2019-01-10 16:59:07.845000+00:00,20
102,E,2019-01-10 17:26:38.425000+00:00,20
103,G,2019-01-10 17:56:42.559000+00:00,20
104,H,2019-01-10 18:31:36.851000+00:00,20
105,A,2019-01-10 10:00:00+00:00,6
106,D,2019-01-10 10:28:38.636000+00:00,6
107,F,2019-01-10 10:58:16.040000+00:00,6
108,E,2019-01-10 11:28:45.569000+00:00,6
109,G,2019-01-10 11:58:36.250000+00:00,6
110,I,2019-01-10 12:34:42.266000+00:00,6
111,J,2019-01-10 13:08:33.783000+00:00,6
112,K,2019-01-10 13:44:37.814000+00:00,6
113,M,2019-01-10 14:12:36.655000+00:00,6
114,N,2019-01-10 14:48:04.506000+00:00,6
115,A,2019-01-10 12:40:00+00:00,14
116,D,2019-01-10 13:12:45.206000+00:00,14
117,F,2019-01-10 13:44:29.893000+00:00,14
118,E,2019-01-10 14:13:48.855000+00:00,14
119,G,2019-01-10 14:49:50.297000+00:00,14
120,I,2019-01-10 15:20:54.576000+00:00,14
121,J,2019-01-10 15:48:42.841000+00:00,14
122,K,2019-01-10 16:19:32.334000+00:00,14
123,M,2019-01-10 16:46:12.428000+00:00,14
124,N,2019-01-10 17:17:18.652000+00:00,14
125,A,2019-01-10 10:20:00+00:00,7
126,B,2019-01-10 10:48:10.152000+00:00,7
127,C,2019-01-10 11:18:35.863000+00:00,7
128,A,2019-01-10 11:47:45.676000+00:00,7
129,B,2019-01-10 12:17:10.561000+00:00,7
130,C,2019-01-10 12:47:58.920000+00:00,7
131,A,2019-01-10 13:15:08.608000+00:00,7
132,B,2019-01-10 13:42:49.939000+00:00,7
133,C,2019-01-10 14:11:03.985000+00:00,7
134,A,2019-01-10 14:42:35.288000+00:00,7
135,D,2019-01-10 15:08:18.878000+00:00,7
136,F,2019-01-10 15:44:27.176000+00:00,7
137,E,2019-01-10 16:11:40.887000+00:00,7
138,G,2019-01-10 16:41:40.566000+00:00,7
139,H,2019-01-10 17:09:08.930000+00:00,7
140,A,2019-01-10 11:00:00+00:00,9
141,D,2019-01-10 11:33:03.405000+00:00,9
142,F,2019-01-10 12:05:36.337000+00:00,9
143,E,2019-01-10 12:34:42.979000+00:00,9
144,G,2019-01-10 13:10:23.849000+00:00,9
145,I,2019-01-10 13:39:49.264000+00:00,9
146,J,2019-01-10 14:09:15.495000+00:00,9
147,L,2019-01-10 14:41:01.339000+00:00,9
148,M,2019-01-10 15:07:10.428000+00:00,9
149,O,2019-01-10 15:34:58.512000+00:00,9
150,A,2019-01-10 11:40:00+00:00,11
151,D,2019-01-10 12:07:01.569000+00:00,11
152,F,2019-01-10 12:33:40.209000+00:00,11
153,E,2019-01-10 13:02:29.528000+00:00,11
154,G,2019-01-10 13:30:56.882000+00:00,11
155,I,2019-01-10 14:01:07.792000+00:00,11
156,J,2019-01-10 14:25:42.392000+00:00,11
157,L,2019-01-10 14:56:14.446000+00:00,11
158,M,2019-01-10 15:28:06.449000+00:00,11
159,O,2019-01-10 16:02:31.568000+00:00,11
160,A,2019-01-10 12:20:00+00:00,13
161,D,2019-01-10 12:48:08.671000+00:00,13
162,F,2019-01-10 13:18:33.734000+00:00,13
163,E,2019-01-10 13:49:42.190000+00:00,13
164,G,2019-01-10 14:20:30.576000+00:00,13
165,I,2019-01-10 14:50:03.308000+00:00,13
166,J,2019-01-10 15:18:58.959000+00:00,13
167,L,2019-01-10 15:48:38.124000+00:00,13
168,M,2019-01-10 16:20:59.513000+00:00,13
169,N,2019-01-10 16:50:53.492000+00:00,13
170,A,2019-01-10 18:40:00+00:00,32
171,D,2019-01-10 19:05:22.585000+00:00,32
172,F,2019-01-10 19:40:58.736000+00:00,32
173,E,2019-01-10 20:05:31.088000+00:00,32
174,G,2019-01-10 20:31:46.108000+00:00,32
175,I,2019-01-10 21:03:14.146000+00:00,32
176,J,2019-01-10 21:39:01.371000+00:00,32
177,L,2019-01-10 22:09:39.304000+00:00,32
178,M,2019-01-10 22:41:08.363000+00:00,32
179,N,2019-01-10 23:08:16.553000+00:00,32
180,A,2019-01-10 18:00:00+00:00,30
181,B,2019-01-10 18:35:09.131000+00:00,30
182,C,2019-01-10 19:05:17.316000+00:00,30
183,A,2019-01-10 19:33:27.129000+00:00,30
184,B,2019-01-10 20:02:20.578000+00:00,30
185,C,2019-01-10 20:27:31.759000+00:00,30
186,A,2019-01-10 20:54:30.809000+00:00,30
187,B,2019-01-10 21:23:31.257000+00:00,30
188,C,2019-01-10 21:54:25.787000+00:00,30
189,A,2019-01-10 22:18:31.813000+00:00,30
190,D,2019-01-10 22:53:57.724000+00:00,30
191,F,2019-01-10 23:19:51.249000+00:00,30
192,E,2019-01-10 23:47:09.491000+00:00,30
193,G,2019-01-11 00:12:53.428000+00:00,30
194,I,2019-01-11 00:44:41.389000+00:00,30
195,J,2019-01-11 01:16:16.803000+00:00,30
196,K,2019-01-11 01:45:08.327000+00:00,30
197,M,2019-01-11 02:19:07.931000+00:00,30
198,O,2019-01-11 02:50:44.112000+00:00,30
199,A,2019-01-10 20:20:00+00:00,37
200,B,2019-01-10 20:43:49.180000+00:00,37
201,C,2019-01-10 21:14:41.503000+00:00,37
202,A,2019-01-10 21:49:21.695000+00:00,37
203,B,2019-01-10 22:12:41.458000+00:00,37
204,C,2019-01-10 22:41:00.514000+00:00,37
205,A,2019-01-10 23:11:16.846000+00:00,37
206,B,2019-01-10 23:41:58.856000+00:00,37
207,C,2019-01-11 00:11:29.148000+00:00,37
208,A,2019-01-11 00:38:19.700000+00:00,37
209,B,2019-01-11 01:05:36.372000+00:00,37
210,C,2019-01-11 01:38:31.146000+00:00,37
211,A,2019-01-11 02:05:03.020000+00:00,37
212,B,2019-01-11 02:31:10.505000+00:00,37
213,C,2019-01-11 02:57:43.983000+00:00,37
214,A,2019-01-11 03:25:13.546000+00:00,37
215,B,2019-01-11 03:50:43.615000+00:00,37
216,C,2019-01-11 04:19:22.183000+00:00,37
217,A,2019-01-11 04:45:35.915000+00:00,37
218,D,2019-01-11 05:15:15.032000+00:00,37
219,F,2019-01-11 05:47:38.766000+00:00,37
220,E,2019-01-11 06:15:34.663000+00:00,37
221,G,2019-01-11 06:41:57.901000+00:00,37
222,H,2019-01-11 07:09:29.350000+00:00,37
223,A,2019-01-10 21:40:00+00:00,41
224,B,2019-01-10 22:11:51.833000+00:00,41
225,C,2019-01-10 22:43:45.870000+00:00,41
226,A,2019-01-10 23:10:03.022000+00:00,41
227,D,2019-01-10 23:37:15.210000+00:00,41
228,F,2019-01-11 00:04:16.030000+00:00,41
229,E,2019-01-11 00:35:42.215000+00:00,41
230,G,2019-01-11 01:04:59.257000+00:00,41
231,I,2019-01-11 01:36:09.263000+00:00,41
232,J,2019-01-11 02:07:48.609000+00:00,41
233,L,2019-01-11 02:38:55.294000+00:00,41
234,M,2019-01-11 03:02:29.910000+00:00,41
235,O,2019-01-11 03:34:46.449000+00:00,41
236,A,2019-01-10 22:00:00+00:00,42
237,B,2019-01-10 22:31:08.962000+00:00,42
238,C,2019-01-10 22:58:52.995000+00:00,42
239,A,2019-01-10 23:32:01.890000+00:00,42
240,B,2019-01-11 00:01:04.344000+00:00,42
241,C,2019-01-11 00:25:10.511000+00:00,42
242,A,2019-01-11 00:57:42.603000+00:00,42
243,B,2019-01-11 01:30:06.745000+00:00,42
244,C,2019-01-11 01:54:13.792000+00:00,42
245,A,2019-01-11 02:23:30.406000+00:00,42
246,B,2019-01-11 02:55:09.098000+00:00,42
247,C,2019-01-11 03:23:24.726000+00:00,42
248,A,2019-01-11 03:55:44.422000+00:00,42
249,D,2019-01-11 04:30:55.197000+00:00,42
250,F,2019-01-11 05:01:22.453000+00:00,42
251,E,2019-01-11 05:33:16.795000+00:00,42
252,G,2019-01-11 05:58:36.830000+00:00,42
253,I,2019-01-11 06:27:40.439000+00:00,42
254,J,2019-01-11 06:57:51.065000+00:00,42
255,K,2019-01-11 07:29:33.169000+00:00,42
256,M,2019-01-11 07:57:56.419000+00:00,42
257,O,2019-01-11 08:27:30.561000+00:00,42
258,A,2019-01-11 01:20:00+00:00,52
259,B,2019-01-11 01:47:52.441000+00:00,52
260,C,2019-01-11 02:25:01.964000+00:00,52
261,A,2019-01-11 02:51:36.494000+00:00,52
262,B,2019-01-11 03:25:14.278000+00:00,52
263,C,2019-01-11 03:55:10.663000+00:00,52
264,A,2019-01-11 04:22:31.020000+00:00,52
265,D,2019-01-11 04:56:46.702000+00:00,52
266,F,2019-01-11 05:29:38.430000+00:00,52
267,E,2019-01-11 05:54:46.032000+00:00,52
268,G,2019-01-11 06:22:46.179000+00:00,52
269,I,2019-01-11 06:54:49.892000+00:00,52
270,J,2019-01-11 07:21:30.505000+00:00,52
271,L,2019-01-11 07:51:10.536000+00:00,52
272,M,2019-01-11 08:20:15.665000+00:00,52
273,N,2019-01-11 08:49:06.977000+00:00,52
274,A,2019-01-11 04:00:00+00:00,60
275,B,2019-01-11 04:33:47.351000+00:00,60
276,C,2019-01-11 05:03:23.863000+00:00,60
277,A,2019-01-11 05:37:30.255000+00:00,60
278,D,2019-01-11 06:06:19.174000+00:00,60
279,F,2019-01-11 06:37:09.707000+00:00,60
280,E,2019-01-11 07:10:20.777000+00:00,60
281,G,2019-01-11 07:44:45.052000+00:00,60
282,I,2019-01-11 08:12:50.440000+00:00,60
283,J,2019-01-11 08:40:00.474000+00:00,60
284,K,2019-01-11 09:09:32.656000+00:00,60
285,M,2019-01-11 09:36:39.083000+00:00,60
286,O,2019-01-11 10:05:04.565000+00:00,60
287,A,2019-01-11 06:20:00+00:00,67
288,B,2019-01-11 06:54:15.134000+00:00,67
289,C,2019-01-11 07:24:46.033000+00:00,67
290,A,2019-01-11 07:59:49.582000+00:00,67
291,B,2019-01-11 08:30:03.626000+00:00,67
292,C,2019-01-11 08:57:43.444000+00:00,67
293,A,2019-01-11 09:31:30.053000+00:00,67
294,D,2019-01-11 10:06:18.578000+00:00,67
295,F,2019-01-11 10:35:42.285000+00:00,67
296,E,2019-01-11 11:06:51.476000+00:00,67
297,G,2019-01-11 11:35:24.435000+00:00,67
298,I,2019-01-11 12:04:56.449000+00:00,67
299,J,2019-01-11 12:34:28.425000+00:00,67
300,K,2019-01-11 13:08:00.501000+00:00,67
301,M,2019-01-11 13:40:23.230000+00:00,67
302,O,2019-01-11 14:07:50.307000+00:00,67
303,A,2019-01-11 07:40:00+00:00,71
304,B,2019-01-11 08:09:13.233000+00:00,71
305,C,2019-01-11 08:38:59.545000+00:00,71
306,A,2019-01-11 09:12:38.042000+00:00,71
307,D,2019-01-11 09:43:50.195000+00:00,71
308,F,2019-01-11 10:12:36.429000+00:00,71
309,E,2019-01-11 10:45:00.617000+00:00,71
310,G,2019-01-11 11:16:35.578000+00:00,71
311,I,2019-01-11 11:50:04.788000+00:00,71
312,J,2019-01-11 12:24:02.485000+00:00,71
313,K,2019-01-11 12:53:46.919000+00:00,71
314,M,2019-01-11 13:24:16.988000+00:00,71
315,N,2019-01-11 13:52:52.393000+00:00,71
316,A,2019-01-11 10:00:00+00:00,78
317,B,2019-01-11 10:30:51.435000+00:00,78
318,C,2019-01-11 11:05:42.591000+00:00,78
319,A,2019-01-11 11:35:57.356000+00:00,78
320,B,2019-01-11 12:07:20.923000+00:00,78
321,C,2019-01-11 12:36:54.901000+00:00,78
322,A,2019-01-11 13:09:36.610000+00:00,78
323,B,2019-01-11 13:38:19.594000+00:00,78
324,C,2019-01-11 14:07:36.756000+00:00,78
325,A,2019-01-11 14:32:12.024000+00:00,78
326,D,2019-01-11 15:00:34.770000+00:00,78
327,F,2019-01-11 15:30:28.777000+00:00,78
328,E,2019-01-11 15:57:58.887000+00:00,78
329,G,2019-01-11 16:23:52.107000+00:00,78
330,I,2019-01-11 16:54:55.345000+00:00,78
331,J,2019-01-11 17:26:02.046000+00:00,78
332,K,2019-01-11 17:58:56.061000+00:00,78
333,M,2019-01-11 18:27:12.867000+00:00,78
334,N,2019-01-11 18:59:09.202000+00:00,78
335,A,2019-01-11 10:20:00+00:00,79
336,B,2019-01-11 10:48:27.771000+00:00,79
337,C,2019-01-11 11:17:53.662000+00:00,79
338,A,2019-01-11 11:50:26.419000+00:00,79
339,B,2019-01-11 12:20:05.493000+00:00,79
340,C,2019-01-11 12:49:30.354000+00:00,79
341,A,2019-01-11 13:17:17.938000+00:00,79
342,D,2019-01-11 13:47:07.317000+00:00,79
343,F,2019-01-11 14:17:15.122000+00:00,79
344,E,2019-01-11 14:45:42.991000+00:00,79
345,G,2019-01-11 15:14:29.809000+00:00,79
346,I,2019-01-11 15:45:24.743000+00:00,79
347,J,2019-01-11 16:19:07.639000+00:00,79
348,L,2019-01-11 16:48:47.546000+00:00,79
349,M,2019-01-11 17:24:29.887000+00:00,79
350,O,2019-01-11 17:56:35.990000+00:00,79
351,A,2019-01-11 11:20:00+00:00,82
352,B,2019-01-11 11:44:58.231000+00:00,82
353,C,2019-01-11 12:17:02.609000+00:00,82
354,A,2019-01-11 12:45:17.645000+00:00,82
355,B,2019-01-11 13:12:24.666000+00:00,82
356,C,2019-01-11 13:40:01.971000+00:00,82
357,A,2019-01-11 14:10:48.045000+00:00,82
358,D,2019-01-11 14:44:40.544000+00:00,82
359,F,2019-01-11 15:12:46.967000+00:00,82
360,E,2019-01-11 15:42:03.802000+00:00,82
361,G,2019-01-11 16:11:47.860000+00:00,82
362,I,2019-01-11 16:40:31.212000+00:00,82
363,J,2019-01-11 17:08:23.796000+00:00,82
364,K,2019-01-11 17:39:50.059000+00:00,82
365,M,2019-01-11 18:10:58.037000+00:00,82
366,N,2019-01-11 18:41:24.858000+00:00,82
367,A,2019-01-11 14:00:00+00:00,90
368,B,2019-01-11 14:31:01.685000+00:00,90
369,C,2019-01-11 15:02:06.084000+00:00,90
370,A,2019-01-11 15:28:46.581000+00:00,90
371,B,2019-01-11 15:54:47.811000+00:00,90
372,C,2019-01-11 16:25:16.537000+00:00,90
373,A,2019-01-11 16:52:34.937000+00:00,90
374,B,2019-01-11 17:19:50.488000+00:00,90
375,C,2019-01-11 17:48:00.784000+00:00,90
376,A,2019-01-11 18:19:29.974000+00:00,90
377,D,2019-01-11 18:50:42.302000+00:00,90
378,F,2019-01-11 19:21:04.767000+00:00,90
379,E,2019-01-11 19:51:02.904000+00:00,90
380,G,2019-01-11 20:16:48.679000+00:00,90
381,I,2019-01-11 20:42:59.450000+00:00,90
382,J,2019-01-11 21:14:04.318000+00:00,90
383,L,2019-01-11 21:42:48.099000+00:00,90
384,M,2019-01-11 22:05:54.109000+00:00,90
385,O,2019-01-11 22:40:46.232000+00:00,90
386,A,2019-01-11 16:40:00+00:00,98
387,B,2019-01-11 17:11:46.968000+00:00,98
388,C,2019-01-11 17:44:17.883000+00:00,98
389,A,2019-01-11 18:17:15.696000+00:00,98
390,B,2019-01-11 18:44:40.456000+00:00,98
391,C,2019-01-11 19:13:09.718000+00:00,98
392,A,2019-01-11 19:43:27.051000+00:00,98
393,B,2019-01-11 20:10:19.565000+00:00,98
394,C,2019-01-11 20:39:23.152000+00:00,98
395,A,2019-01-11 21:09:56.920000+00:00,98
396,B,2019-01-11 21:41:45.948000+00:00,98
397,C,2019-01-11 22:09:28.630000+00:00,98
398,A,2019-01-11 22:39:23.908000+00:00,98
399,B,2019-01-11 23:10:12.319000+00:00,98
400,C,2019-01-11 23:40:06.240000+00:00,98
401,A,2019-01-12 00:07:12.155000+00:00,98
402,D,2019-01-12 00:36:40.057000+00:00,98
403,F,2019-01-12 01:04:46.575000+00:00,98
404,E,2019-01-12 01:35:54.578000+00:00,98
405,G,2019-01-12 02:07:39.362000+00:00,98
406,H,2019-01-12 02:34:54.373000+00:00,98
407,A,2019-01-12 02:40:00+00:00,128
408,B,2019-01-12 03:12:38.879000+00:00,128
409,C,2019-01-12 03:46:03.215000+00:00,128
410,A,2019-01-12 04:15:25.443000+00:00,128
411,B,2019-01-12 04:48:41.786000+00:00,128
412,C,2019-01-12 05:18:45.406000+00:00,128
413,A,2019-01-12 05:52:48.662000+00:00,128
414,B,2019-01-12 06:18:40.194000+00:00,128
415,C,2019-01-12 06:56:27.062000+00:00,128
416,A,2019-01-12 07:22:45.532000+00:00,128
417,D,2019-01-12 07:54:47.601000+00:00,128
418,F,2019-01-12 08:25:09.554000+00:00,128
419,E,2019-01-12 08:55:45.340000+00:00,128
420,G,2019-01-12 09:20:52.203000+00:00,128
421,I,2019-01-12 09:48:47.015000+00:00,128
422,J,2019-01-12 10:21:56.382000+00:00,128
423,L,2019-01-12 10:53:28.761000+00:00,128
424,M,2019-01-12 11:20:56.282000+00:00,128
425,N,2019-01-12 11:49:30.668000+00:00,128
426,A,2019-01-12 14:20:00+00:00,163
427,B,2019-01-12 14:48:36.888000+00:00,163
428,C,2019-01-12 15:19:01.982000+00:00,163
429,A,2019-01-12 15:46:53.749000+00:00,163
430,B,2019-01-12 16:17:38.472000+00:00,163
431,C,2019-01-12 16:50:20.342000+00:00,163
432,A,2019-01-12 17:16:59.913000+00:00,163
433,B,2019-01-12 17:46:03.552000+00:00,163
434,C,2019-01-12 18:17:38.592000+00:00,163
435,A,2019-01-12 18:49:32.715000+00:00,163
436,B,2019-01-12 19:16:25.555000+00:00,163
437,C,2019-01-12 19:39:30.209000+00:00,163
438,A,2019-01-12 20:07:22.918000+00:00,163
439,D,2019-01-12 20:39:14.510000+00:00,163
440,F,2019-01-12 21:10:42.676000+00:00,163
441,E,2019-01-12 21:43:42.683000+00:00,163
442,G,2019-01-12 22:09:36.384000+00:00,163
443,I,2019-01-12 22:36:17.633000+00:00,163
444,J,2019-01-12 23:07:05.400000+00:00,163
445,L,2019-01-12 23:39:32.265000+00:00,163
446,M,2019-01-13 00:08:46.276000+00:00,163
447,N,2019-01-13 00:39:50.887000+00:00,163
448,A,2019-01-12 21:20:00+00:00,184
449,D,2019-01-12 21:43:54.807000+00:00,184
450,F,2019-01-12 22:12:12.824000+00:00,184
451,E,2019-01-12 22:39:19.636000+00:00,184
452,G,2019-01-12 23:14:07.370000+00:00,184
453,A,2019-01-13 07:20:00+00:00,214
454,D,2019-01-13 07:47:05.699000+00:00,214
455,F,2019-01-13 08:17:27.292000+00:00,214
456,A,2019-01-16 23:20:00+00:00,478
457,B,2019-01-16 23:45:57.230000+00:00,478
458,C,2019-01-17 00:19:38.550000+00:00,478
459,A,2019-01-17 00:49:07.373000+00:00,478
