,concept:name,time:timestamp,concept:actor,concept:resource,case:concept:name
65,Activity A,2020-06-15 02:17:03.150000+00:00,Thomas,20,4
66,Activity S,2020-06-15 02:19:03.150000+00:00,Carla,60,4
67,Activity T,2020-06-15 02:20:03.150000+00:00,Bruce,20,4
68,Activity U,2020-06-15 02:21:03.150000+00:00,Owen,30,4
69,Activity V,2020-06-15 02:22:03.150000+00:00,Robert,70,4
70,Activity C,2020-06-15 02:23:03.150000+00:00,Kevin,20,4
71,Activity K,2020-06-15 02:24:03.150000+00:00,Fred,90,4
72,Activity L,2020-06-15 02:25:03.150000+00:00,Dwight,80,4
73,Activity D,2020-06-15 02:26:03.150000+00:00,Kate,10,4
74,Activity B,2020-06-15 02:28:03.150000+00:00,Walter,60,4
75,Activity A,2020-06-15 15:48:44.787000+00:00,Gisele,20,18
76,Activity S,2020-06-15 15:50:44.787000+00:00,Naomi,90,18
77,Activity T,2020-06-15 15:51:44.787000+00:00,Larry,20,18
78,Activity U,2020-06-15 15:52:44.787000+00:00,Owen,60,18
79,Activity V,2020-06-15 15:53:44.787000+00:00,Robert,90,18
80,Activity C,2020-06-15 15:54:44.787000+00:00,Naomi,20,18
81,Activity K,2020-06-15 15:55:44.787000+00:00,Fred,90,18
82,Activity L,2020-06-15 15:56:44.787000+00:00,Bruce,10,18
83,Activity D,2020-06-15 15:57:44.787000+00:00,Kate,20,18
84,Activity B,2020-06-15 15:59:44.787000+00:00,Walter,40,18
85,Activity A,2020-06-16 06:20:19.250000+00:00,Anna,20,46
86,Activity S,2020-06-16 06:22:19.250000+00:00,Carla,90,46
87,Activity T,2020-06-16 06:23:19.250000+00:00,Larry,20,46
88,Activity U,2020-06-16 06:24:19.250000+00:00,Oscar,70,46
89,Activity V,2020-06-16 06:25:19.250000+00:00,Harper,60,46
90,Activity C,2020-06-16 06:26:19.250000+00:00,Isabella,20,46
91,Activity K,2020-06-16 06:27:19.250000+00:00,Fred,90,46
92,Activity L,2020-06-16 06:28:19.250000+00:00,Bruce,10,46
93,Activity D,2020-06-16 06:29:19.250000+00:00,Kate,10,46
94,Activity B,2020-06-16 06:31:19.250000+00:00,Walter,60,46
95,Activity A,2020-06-15 08:54:15.169000+00:00,Amy,20,9
96,Activity C,2020-06-15 08:56:15.169000+00:00,Naomi,20,9
97,Activity M,2020-06-15 08:57:15.169000+00:00,Rachel,80,9
98,Activity P,2020-06-15 08:58:15.169000+00:00,Emil,90,9
99,Activity N,2020-06-15 08:59:15.169000+00:00,Roger,30,9
100,Activity S,2020-06-15 09:00:15.169000+00:00,Naomi,30,9
101,Activity D,2020-06-15 09:01:15.169000+00:00,Kate,20,9
102,Activity T,2020-06-15 09:02:15.169000+00:00,Larry,20,9
103,Activity U,2020-06-15 09:03:15.169000+00:00,Oscar,30,9
104,Activity V,2020-06-15 09:04:15.169000+00:00,Laura,80,9
105,Activity B,2020-06-15 09:06:15.169000+00:00,Fred,60,9
106,Activity A,2020-06-18 09:14:24.631000+00:00,Gisele,10,139
107,Activity C,2020-06-18 09:16:24.631000+00:00,Isabella,20,139
108,Activity M,2020-06-18 09:17:24.631000+00:00,Adam,80,139
109,Activity P,2020-06-18 09:18:24.631000+00:00,Taylor,40,139
110,Activity N,2020-06-18 09:19:24.631000+00:00,Adam,30,139
111,Activity S,2020-06-18 09:20:24.631000+00:00,Chris,30,139
112,Activity D,2020-06-18 09:21:24.631000+00:00,Kate,70,139
113,Activity T,2020-06-18 09:22:24.631000+00:00,Bruce,20,139
114,Activity U,2020-06-18 09:23:24.631000+00:00,Owen,50,139
115,Activity V,2020-06-18 09:24:24.631000+00:00,Laura,90,139
116,Activity B,2020-06-18 09:26:24.631000+00:00,Victoria,60,139
117,Activity A,2020-06-15 10:25:36.091000+00:00,Thomas,20,11
118,Activity C,2020-06-15 10:27:36.091000+00:00,Dwight,20,11
119,Activity K,2020-06-15 10:28:36.091000+00:00,Fred,90,11
120,Activity L,2020-06-15 10:29:36.091000+00:00,Dwight,30,11
121,Activity D,2020-06-15 10:30:36.091000+00:00,Kate,10,11
122,Activity S,2020-06-15 10:31:36.091000+00:00,Robert,70,11
123,Activity T,2020-06-15 10:32:36.091000+00:00,Bruce,20,11
124,Activity U,2020-06-15 10:33:36.091000+00:00,Oscar,60,11
125,Activity V,2020-06-15 10:34:36.091000+00:00,Robert,70,11
126,Activity B,2020-06-15 10:36:36.091000+00:00,Victoria,30,11
127,Activity A,2020-06-15 17:46:00.108000+00:00,Gisele,20,22
128,Activity C,2020-06-15 17:48:00.108000+00:00,Amy,20,22
129,Activity K,2020-06-15 17:49:00.108000+00:00,Fred,90,22
130,Activity L,2020-06-15 17:50:00.108000+00:00,Dwight,40,22
131,Activity D,2020-06-15 17:51:00.108000+00:00,Kate,20,22
132,Activity S,2020-06-15 17:52:00.108000+00:00,Robert,30,22
133,Activity T,2020-06-15 17:53:00.108000+00:00,Bruce,20,22
134,Activity U,2020-06-15 17:54:00.108000+00:00,Owen,20,22
135,Activity V,2020-06-15 17:55:00.108000+00:00,Walter,70,22
136,Activity B,2020-06-15 17:57:00.108000+00:00,Brian,40,22
137,Activity A,2020-06-16 11:21:08.313000+00:00,Anna,10,56
138,Activity C,2020-06-16 11:23:08.313000+00:00,Kevin,20,56
139,Activity K,2020-06-16 11:24:08.313000+00:00,Fred,90,56
140,Activity L,2020-06-16 11:25:08.313000+00:00,Fred,10,56
141,Activity D,2020-06-16 11:26:08.313000+00:00,Kate,10,56
142,Activity S,2020-06-16 11:27:08.313000+00:00,Fadi,90,56
143,Activity T,2020-06-16 11:28:08.313000+00:00,Bruce,20,56
144,Activity U,2020-06-16 11:29:08.313000+00:00,Oscar,70,56
145,Activity V,2020-06-16 11:30:08.313000+00:00,Laura,40,56
146,Activity B,2020-06-16 11:32:08.313000+00:00,Fred,60,56
147,Activity A,2020-06-17 08:36:03.882000+00:00,Thomas,10,95
148,Activity C,2020-06-17 08:38:03.882000+00:00,Dwight,20,95
149,Activity K,2020-06-17 08:39:03.882000+00:00,Fred,90,95
150,Activity L,2020-06-17 08:40:03.882000+00:00,Fred,80,95
151,Activity D,2020-06-17 08:41:03.882000+00:00,Kate,20,95
152,Activity S,2020-06-17 08:42:03.882000+00:00,Fred,60,95
153,Activity T,2020-06-17 08:43:03.882000+00:00,Bruce,20,95
154,Activity U,2020-06-17 08:44:03.882000+00:00,Oscar,60,95
155,Activity V,2020-06-17 08:45:03.882000+00:00,Robert,40,95
156,Activity B,2020-06-17 08:47:03.882000+00:00,Victoria,60,95
157,Activity A,2020-06-15 12:50:11.084000+00:00,Gisele,10,12
158,Activity C,2020-06-15 12:52:11.084000+00:00,Dwight,20,12
159,Activity K,2020-06-15 12:53:11.084000+00:00,Fred,90,12
160,Activity L,2020-06-15 12:54:11.084000+00:00,Fred,30,12
161,Activity S,2020-06-15 12:55:11.084000+00:00,Fadi,90,12
162,Activity T,2020-06-15 12:56:11.084000+00:00,Bruce,20,12
163,Activity U,2020-06-15 12:57:11.084000+00:00,Oscar,20,12
164,Activity V,2020-06-15 12:58:11.084000+00:00,Robert,10,12
165,Activity D,2020-06-15 12:59:11.084000+00:00,Kate,10,12
166,Activity B,2020-06-15 13:01:11.084000+00:00,Fred,60,12
167,Activity A,2020-06-18 22:58:36.050000+00:00,Amy,10,170
168,Activity C,2020-06-18 23:00:36.050000+00:00,Isabella,20,170
169,Activity K,2020-06-18 23:01:36.050000+00:00,Fred,90,170
170,Activity L,2020-06-18 23:02:36.050000+00:00,Karl,40,170
171,Activity S,2020-06-18 23:03:36.050000+00:00,Fred,20,170
172,Activity T,2020-06-18 23:04:36.050000+00:00,Larry,20,170
173,Activity U,2020-06-18 23:05:36.050000+00:00,Owen,20,170
174,Activity V,2020-06-18 23:06:36.050000+00:00,Harper,80,170
175,Activity D,2020-06-18 23:07:36.050000+00:00,Kate,20,170
176,Activity B,2020-06-18 23:09:36.050000+00:00,Brian,40,170
177,Activity A,2020-06-15 13:01:46.128000+00:00,Amy,20,13
178,Activity S,2020-06-15 13:03:46.128000+00:00,Fadi,90,13
179,Activity T,2020-06-15 13:04:46.128000+00:00,Bruce,20,13
180,Activity U,2020-06-15 13:05:46.128000+00:00,Oscar,50,13
181,Activity C,2020-06-15 13:06:46.128000+00:00,Naomi,20,13
182,Activity V,2020-06-15 13:07:46.128000+00:00,Robert,90,13
183,Activity K,2020-06-15 13:08:46.128000+00:00,Fred,90,13
184,Activity L,2020-06-15 13:09:46.128000+00:00,Karl,40,13
185,Activity D,2020-06-15 13:10:46.128000+00:00,Kate,70,13
186,Activity B,2020-06-15 13:12:46.128000+00:00,Victoria,40,13
187,Activity A,2020-06-15 19:22:23.893000+00:00,Thomas,10,23
188,Activity S,2020-06-15 19:24:23.893000+00:00,Fred,70,23
189,Activity T,2020-06-15 19:25:23.893000+00:00,Larry,20,23
190,Activity U,2020-06-15 19:26:23.893000+00:00,Oscar,20,23
191,Activity C,2020-06-15 19:27:23.893000+00:00,Naomi,20,23
192,Activity V,2020-06-15 19:28:23.893000+00:00,Robert,90,23
193,Activity K,2020-06-15 19:29:23.893000+00:00,Fred,90,23
194,Activity L,2020-06-15 19:30:23.893000+00:00,Dwight,10,23
195,Activity D,2020-06-15 19:31:23.893000+00:00,Kate,70,23
196,Activity B,2020-06-15 19:33:23.893000+00:00,Brian,30,23
197,Activity A,2020-06-16 19:45:31.221000+00:00,Amy,10,72
198,Activity S,2020-06-16 19:47:31.221000+00:00,Naomi,90,72
199,Activity T,2020-06-16 19:48:31.221000+00:00,Larry,20,72
200,Activity U,2020-06-16 19:49:31.221000+00:00,Owen,60,72
201,Activity C,2020-06-16 19:50:31.221000+00:00,Naomi,20,72
202,Activity V,2020-06-16 19:51:31.221000+00:00,Laura,40,72
203,Activity K,2020-06-16 19:52:31.221000+00:00,Fred,90,72
204,Activity L,2020-06-16 19:53:31.221000+00:00,Fred,10,72
205,Activity D,2020-06-16 19:54:31.221000+00:00,Kate,20,72
206,Activity B,2020-06-16 19:56:31.221000+00:00,Victoria,40,72
207,Activity A,2020-06-15 14:29:21.248000+00:00,Ryan,10,14
208,Activity S,2020-06-15 14:31:21.248000+00:00,Fred,30,14
209,Activity C,2020-06-15 14:32:21.248000+00:00,Naomi,20,14
210,Activity M,2020-06-15 14:33:21.248000+00:00,Guy,80,14
211,Activity Q,2020-06-15 14:34:21.248000+00:00,Amy,20,14
212,Activity N,2020-06-15 14:35:21.248000+00:00,Ben,30,14
213,Activity D,2020-06-15 14:36:21.248000+00:00,Kate,70,14
214,Activity T,2020-06-15 14:37:21.248000+00:00,Larry,20,14
215,Activity U,2020-06-15 14:38:21.248000+00:00,Owen,70,14
216,Activity V,2020-06-15 14:39:21.248000+00:00,Laura,90,14
217,Activity B,2020-06-15 14:41:21.248000+00:00,Walter,60,14
218,Activity A,2020-06-17 16:15:57.269000+00:00,Thomas,10,107
219,Activity S,2020-06-17 16:17:57.269000+00:00,Naomi,20,107
220,Activity C,2020-06-17 16:18:57.269000+00:00,Isabella,20,107
221,Activity M,2020-06-17 16:19:57.269000+00:00,Fred,80,107
222,Activity Q,2020-06-17 16:20:57.269000+00:00,Teri,20,107
223,Activity N,2020-06-17 16:21:57.269000+00:00,Orlando,40,107
224,Activity D,2020-06-17 16:22:57.269000+00:00,Kate,10,107
225,Activity T,2020-06-17 16:23:57.269000+00:00,Bruce,20,107
226,Activity U,2020-06-17 16:24:57.269000+00:00,Owen,30,107
227,Activity V,2020-06-17 16:25:57.269000+00:00,Laura,90,107
228,Activity B,2020-06-17 16:27:57.269000+00:00,Fred,40,107
229,Activity A,2020-06-15 15:03:20.339000+00:00,Ryan,10,16
230,Activity C,2020-06-15 15:05:20.339000+00:00,Dwight,20,16
231,Activity J,2020-06-15 15:06:20.339000+00:00,Kevin,20,16
232,Activity S,2020-06-15 15:07:20.339000+00:00,Fadi,30,16
233,Activity T,2020-06-15 15:08:20.339000+00:00,Larry,20,16
234,Activity U,2020-06-15 15:09:20.339000+00:00,Owen,20,16
235,Activity D,2020-06-15 15:10:20.339000+00:00,Kate,60,16
236,Activity V,2020-06-15 15:11:20.339000+00:00,Harper,80,16
237,Activity B,2020-06-15 15:13:20.339000+00:00,Brian,30,16
238,Activity A,2020-06-20 16:21:26.146000+00:00,Amy,10,258
239,Activity C,2020-06-20 16:23:26.146000+00:00,Dwight,20,258
240,Activity J,2020-06-20 16:24:26.146000+00:00,Cameron,50,258
241,Activity S,2020-06-20 16:25:26.146000+00:00,Chris,20,258
242,Activity T,2020-06-20 16:26:26.146000+00:00,Bruce,20,258
243,Activity U,2020-06-20 16:27:26.146000+00:00,Oscar,70,258
244,Activity D,2020-06-20 16:28:26.146000+00:00,Kate,20,258
245,Activity V,2020-06-20 16:29:26.146000+00:00,Laura,70,258
246,Activity B,2020-06-20 16:31:26.146000+00:00,Brian,60,258
247,Activity A,2020-06-21 01:54:43.963000+00:00,Gisele,10,276
248,Activity C,2020-06-21 01:56:43.963000+00:00,Dwight,20,276
249,Activity J,2020-06-21 01:57:43.963000+00:00,Kevin,50,276
250,Activity S,2020-06-21 01:58:43.963000+00:00,Robert,60,276
251,Activity T,2020-06-21 01:59:43.963000+00:00,Larry,20,276
252,Activity U,2020-06-21 02:00:43.963000+00:00,Oscar,60,276
253,Activity D,2020-06-21 02:01:43.963000+00:00,Kate,20,276
254,Activity V,2020-06-21 02:02:43.963000+00:00,Robert,40,276
255,Activity B,2020-06-21 02:04:43.963000+00:00,Fred,60,276
256,Activity A,2020-06-21 13:00:50.652000+00:00,Gisele,20,298
257,Activity C,2020-06-21 13:02:50.652000+00:00,Dwight,20,298
258,Activity J,2020-06-21 13:03:50.652000+00:00,Rachel,50,298
259,Activity S,2020-06-21 13:04:50.652000+00:00,Carla,70,298
260,Activity T,2020-06-21 13:05:50.652000+00:00,Bruce,20,298
261,Activity U,2020-06-21 13:06:50.652000+00:00,Oscar,50,298
262,Activity D,2020-06-21 13:07:50.652000+00:00,Kate,20,298
263,Activity V,2020-06-21 13:08:50.652000+00:00,Harper,40,298
264,Activity B,2020-06-21 13:10:50.652000+00:00,Brian,60,298
265,Activity A,2020-06-15 19:37:07.429000+00:00,Gisele,10,24
266,Activity C,2020-06-15 19:39:07.429000+00:00,Amy,20,24
267,Activity E,2020-06-15 19:40:07.429000+00:00,Barry,40,24
268,Activity S,2020-06-15 19:41:07.429000+00:00,Fred,90,24
269,Activity T,2020-06-15 19:42:07.429000+00:00,Bruce,20,24
270,Activity U,2020-06-15 19:44:07.429000+00:00,Owen,20,24
271,Activity I,2020-06-15 19:45:07.429000+00:00,Quentin,30,24
272,Activity V,2020-06-15 19:46:07.429000+00:00,Walter,70,24
273,Activity G,2020-06-15 19:47:07.429000+00:00,Teri,80,24
274,Activity H,2020-06-15 19:48:07.429000+00:00,Ben,20,24
275,Activity F,2020-06-15 19:50:07.429000+00:00,Michelle,10,24
276,Activity D,2020-06-15 19:51:07.429000+00:00,Kate,60,24
277,Activity B,2020-06-15 19:53:07.429000+00:00,Brian,60,24
278,Activity A,2020-06-15 22:11:36.895000+00:00,Gisele,10,26
279,Activity C,2020-06-15 22:13:36.895000+00:00,Dwight,20,26
280,Activity S,2020-06-15 22:14:36.895000+00:00,Naomi,90,26
281,Activity J,2020-06-15 22:15:36.895000+00:00,Rachel,34,26
282,Activity D,2020-06-15 22:16:36.895000+00:00,Kate,20,26
283,Activity T,2020-06-15 22:17:36.895000+00:00,Bruce,20,26
284,Activity U,2020-06-15 22:18:36.895000+00:00,Oscar,20,26
285,Activity V,2020-06-15 22:19:36.895000+00:00,Robert,10,26
286,Activity B,2020-06-15 22:21:36.895000+00:00,Walter,40,26
287,Activity A,2020-06-19 18:33:30.620000+00:00,Amy,20,204
288,Activity C,2020-06-19 18:35:30.620000+00:00,Kevin,20,204
289,Activity S,2020-06-19 18:36:30.620000+00:00,Fadi,20,204
290,Activity J,2020-06-19 18:37:30.620000+00:00,Kevin,50,204
291,Activity D,2020-06-19 18:38:30.620000+00:00,Kate,10,204
292,Activity T,2020-06-19 18:39:30.620000+00:00,Bruce,20,204
293,Activity U,2020-06-19 18:40:30.620000+00:00,Owen,60,204
294,Activity V,2020-06-19 18:41:30.620000+00:00,Robert,40,204
295,Activity B,2020-06-19 18:43:30.620000+00:00,Walter,30,204
296,Activity A,2020-06-21 04:40:11.738000+00:00,Thomas,10,283
297,Activity C,2020-06-21 04:42:11.738000+00:00,Naomi,20,283
298,Activity S,2020-06-21 04:43:11.738000+00:00,Naomi,90,283
299,Activity J,2020-06-21 04:44:11.738000+00:00,Ryan,20,283
300,Activity D,2020-06-21 04:45:11.738000+00:00,Kate,20,283
301,Activity T,2020-06-21 04:46:11.738000+00:00,Larry,20,283
302,Activity U,2020-06-21 04:47:11.738000+00:00,Owen,70,283
303,Activity V,2020-06-21 04:48:11.738000+00:00,Laura,90,283
304,Activity B,2020-06-21 04:50:11.738000+00:00,Victoria,60,283
305,Activity A,2020-06-22 22:33:06.145000+00:00,Amy,10,358
306,Activity C,2020-06-22 22:35:06.145000+00:00,Kevin,20,358
307,Activity S,2020-06-22 22:36:06.145000+00:00,Chris,20,358
308,Activity J,2020-06-22 22:37:06.145000+00:00,Ryan,20,358
309,Activity D,2020-06-22 22:38:06.145000+00:00,Kate,70,358
310,Activity T,2020-06-22 22:39:06.145000+00:00,Bruce,20,358
311,Activity U,2020-06-22 22:40:06.145000+00:00,Oscar,20,358
312,Activity V,2020-06-22 22:41:06.145000+00:00,Walter,80,358
313,Activity B,2020-06-22 22:43:06.145000+00:00,Fred,40,358
314,Activity A,2020-06-15 22:12:31.788000+00:00,Anna,20,27
315,Activity S,2020-06-15 22:14:31.788000+00:00,Fadi,90,27
316,Activity T,2020-06-15 22:15:31.788000+00:00,Bruce,20,27
317,Activity C,2020-06-15 22:16:31.788000+00:00,Kevin,20,27
318,Activity J,2020-06-15 22:17:31.788000+00:00,Kevin,20,27
319,Activity U,2020-06-15 22:18:31.788000+00:00,Owen,50,27
320,Activity D,2020-06-15 22:19:31.788000+00:00,Kate,10,27
321,Activity V,2020-06-15 22:20:31.788000+00:00,Laura,60,27
322,Activity B,2020-06-15 22:22:31.788000+00:00,Victoria,60,27
323,Activity A,2020-06-16 05:08:36.930000+00:00,Amy,20,41
324,Activity S,2020-06-16 05:10:36.930000+00:00,Fred,20,41
325,Activity T,2020-06-16 05:11:36.930000+00:00,Larry,20,41
326,Activity C,2020-06-16 05:12:36.930000+00:00,Dwight,20,41
327,Activity J,2020-06-16 05:13:36.930000+00:00,Cameron,50,41
328,Activity U,2020-06-16 05:14:36.930000+00:00,Owen,30,41
329,Activity D,2020-06-16 05:15:36.930000+00:00,Kate,60,41
330,Activity V,2020-06-16 05:16:36.930000+00:00,Walter,60,41
331,Activity B,2020-06-16 05:18:36.930000+00:00,Fred,60,41
332,Activity A,2020-06-15 23:30:17.648000+00:00,Ryan,10,29
333,Activity S,2020-06-15 23:32:17.648000+00:00,Naomi,90,29
334,Activity C,2020-06-15 23:33:17.648000+00:00,Naomi,20,29
335,Activity K,2020-06-15 23:34:17.648000+00:00,Fred,90,29
336,Activity T,2020-06-15 23:35:17.648000+00:00,Bruce,20,29
337,Activity L,2020-06-15 23:36:17.648000+00:00,Fred,10,29
338,Activity U,2020-06-15 23:37:17.648000+00:00,Owen,50,29
339,Activity V,2020-06-15 23:38:17.648000+00:00,Robert,80,29
340,Activity D,2020-06-15 23:39:17.648000+00:00,Kate,60,29
341,Activity B,2020-06-15 23:41:17.648000+00:00,Walter,60,29
342,Activity A,2020-06-16 00:28:22.394000+00:00,Gisele,10,32
343,Activity C,2020-06-16 00:30:22.394000+00:00,Amy,20,32
344,Activity K,2020-06-16 00:31:22.394000+00:00,Fred,90,32
345,Activity L,2020-06-16 00:32:22.394000+00:00,Dwight,30,32
346,Activity S,2020-06-16 00:33:22.394000+00:00,Carla,30,32
347,Activity D,2020-06-16 00:34:22.394000+00:00,Kate,20,32
348,Activity T,2020-06-16 00:35:22.394000+00:00,Larry,20,32
349,Activity U,2020-06-16 00:36:22.394000+00:00,Owen,70,32
350,Activity V,2020-06-16 00:37:22.394000+00:00,Harper,40,32
351,Activity B,2020-06-16 00:39:22.394000+00:00,Walter,40,32
352,Activity A,2020-06-21 22:49:17.636000+00:00,Ryan,20,314
353,Activity C,2020-06-21 22:51:17.636000+00:00,Kevin,20,314
354,Activity K,2020-06-21 22:52:17.636000+00:00,Fred,90,314
355,Activity L,2020-06-21 22:53:17.636000+00:00,Fred,10,314
356,Activity S,2020-06-21 22:54:17.636000+00:00,Fadi,90,314
357,Activity D,2020-06-21 22:55:17.636000+00:00,Kate,60,314
358,Activity T,2020-06-21 22:56:17.636000+00:00,Bruce,20,314
359,Activity U,2020-06-21 22:57:17.636000+00:00,Owen,60,314
360,Activity V,2020-06-21 22:58:17.636000+00:00,Walter,60,314
361,Activity B,2020-06-21 23:00:17.636000+00:00,Brian,60,314
362,Activity A,2020-06-16 01:01:07.266000+00:00,Anna,20,33
363,Activity C,2020-06-16 01:03:07.266000+00:00,Naomi,20,33
364,Activity J,2020-06-16 01:04:07.266000+00:00,Ryan,20,33
365,Activity S,2020-06-16 01:05:07.266000+00:00,Fred,30,33
366,Activity D,2020-06-16 01:06:07.266000+00:00,Kate,70,33
367,Activity T,2020-06-16 01:07:07.266000+00:00,Larry,20,33
368,Activity U,2020-06-16 01:08:07.266000+00:00,Oscar,60,33
369,Activity V,2020-06-16 01:09:07.266000+00:00,Robert,60,33
370,Activity B,2020-06-16 01:11:07.266000+00:00,Brian,60,33
371,Activity A,2020-06-16 23:48:17.992000+00:00,Thomas,20,81
372,Activity C,2020-06-16 23:50:17.992000+00:00,Kevin,20,81
373,Activity J,2020-06-16 23:51:17.992000+00:00,Kevin,50,81
374,Activity S,2020-06-16 23:52:17.992000+00:00,Fred,20,81
375,Activity D,2020-06-16 23:53:17.992000+00:00,Kate,60,81
376,Activity T,2020-06-16 23:54:17.992000+00:00,Larry,20,81
377,Activity U,2020-06-16 23:55:17.992000+00:00,Oscar,20,81
378,Activity V,2020-06-16 23:56:17.992000+00:00,Robert,60,81
379,Activity B,2020-06-16 23:58:17.992000+00:00,Victoria,40,81
380,Activity A,2020-06-19 03:02:25.980000+00:00,Ryan,10,178
381,Activity C,2020-06-19 03:04:25.980000+00:00,Isabella,20,178
382,Activity J,2020-06-19 03:05:25.980000+00:00,Kevin,50,178
383,Activity S,2020-06-19 03:06:25.980000+00:00,Robert,90,178
384,Activity D,2020-06-19 03:07:25.980000+00:00,Kate,70,178
385,Activity T,2020-06-19 03:08:25.980000+00:00,Bruce,20,178
386,Activity U,2020-06-19 03:09:25.980000+00:00,Oscar,20,178
387,Activity V,2020-06-19 03:10:25.980000+00:00,Robert,70,178
388,Activity B,2020-06-19 03:12:25.980000+00:00,Brian,40,178
389,Activity A,2020-06-21 13:25:16.181000+00:00,Gisele,20,299
390,Activity C,2020-06-21 13:27:16.181000+00:00,Kevin,20,299
391,Activity J,2020-06-21 13:28:16.181000+00:00,Ryan,50,299
392,Activity S,2020-06-21 13:29:16.181000+00:00,Fred,60,299
