,org:group,concept:instance,org:resource,concept:name,time:timestamp,lifecycle:transition,case:startdate,case:responsible,case:enddate_planned,case:department,case:group,case:concept:name,case:deadline,case:channel,case:enddate
15,Group 4,task-1339,admin1,T12 Check document X request unlicensed,2010-11-10 08:39:07.674000+00:00,complete,2010-09-30 22:00:00.020000+00:00,Resource26,2010-11-25 23:00:00.010000+00:00,General,,case-891,2010-11-25 23:00:00+00:00,Internet,2010-11-12 12:40:44.661000+00:00
16,Group 3,task-1340,admin1,T14 Determine document X request unlicensed,2010-11-10 08:39:21.494000+00:00,complete,2010-09-30 22:00:00.020000+00:00,Resource26,2010-11-25 23:00:00.010000+00:00,General,,case-891,2010-11-25 23:00:00+00:00,Internet,2010-11-12 12:40:44.661000+00:00
17,Group 2,task-1341,Resource26,T15 Print document X request unlicensed,2010-11-12 12:40:44.291000+00:00,complete,2010-09-30 22:00:00.020000+00:00,Resource26,2010-11-25 23:00:00.010000+00:00,General,,case-891,2010-11-25 23:00:00+00:00,Internet,2010-11-12 12:40:44.661000+00:00
18,EMPTY,task-25,Resource02,Confirmation of receipt,2010-10-05 06:32:48.565000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource02,2010-11-29 00:06:40.010000+00:00,General,,case-3756,2010-11-29 00:06:40+00:00,Desk,2010-11-29 13:51:06.575000+00:00
19,Group 1,task-45,Resource02,T06 Determine necessity of stop advice,2010-10-05 06:42:49.801000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource02,2010-11-29 00:06:40.010000+00:00,General,,case-3756,2010-11-29 00:06:40+00:00,Desk,2010-11-29 13:51:06.575000+00:00
20,EMPTY,task-44,Resource24,T02 Check confirmation of receipt,2010-10-05 07:31:29.133000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource02,2010-11-29 00:06:40.010000+00:00,General,,case-3756,2010-11-29 00:06:40+00:00,Desk,2010-11-29 13:51:06.575000+00:00
21,Group 13,task-46,Resource24,T07-1 Draft intern advice aspect 1,2010-10-05 07:32:37.563000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource02,2010-11-29 00:06:40.010000+00:00,General,,case-3756,2010-11-29 00:06:40+00:00,Desk,2010-11-29 13:51:06.575000+00:00
22,Group 1,task-48,Resource02,T06 Determine necessity of stop advice,2010-10-05 07:39:14.231000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource02,2010-11-29 00:06:40.010000+00:00,General,,case-3756,2010-11-29 00:06:40+00:00,Desk,2010-11-29 13:51:06.575000+00:00
23,Group 1,task-49,Resource02,T10 Determine necessity to stop indication,2010-10-05 07:40:16.663000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource02,2010-11-29 00:06:40.010000+00:00,General,,case-3756,2010-11-29 00:06:40+00:00,Desk,2010-11-29 13:51:06.575000+00:00
24,EMPTY,task-47,Resource19,T04 Determine confirmation of receipt,2010-10-05 08:44:20.945000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource02,2010-11-29 00:06:40.010000+00:00,General,,case-3756,2010-11-29 00:06:40+00:00,Desk,2010-11-29 13:51:06.575000+00:00
25,EMPTY,task-59,Resource21,T05 Print and send confirmation of receipt,2010-10-05 13:16:10.469000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource02,2010-11-29 00:06:40.010000+00:00,General,,case-3756,2010-11-29 00:06:40+00:00,Desk,2010-11-29 13:51:06.575000+00:00
26,EMPTY,task-35,Resource08,Confirmation of receipt,2010-10-05 11:01:58.437000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource08,2010-11-29 00:06:40.010000+00:00,Experts,,case-3766,2010-11-29 00:06:40+00:00,Desk,2010-11-29 12:18:50.141000+00:00
27,Group 1,task-67,Resource08,T06 Determine necessity of stop advice,2010-10-05 11:07:35.391000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource08,2010-11-29 00:06:40.010000+00:00,Experts,,case-3766,2010-11-29 00:06:40+00:00,Desk,2010-11-29 12:18:50.141000+00:00
28,Group 1,task-68,Resource08,T10 Determine necessity to stop indication,2010-10-05 11:08:22.858000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource08,2010-11-29 00:06:40.010000+00:00,Experts,,case-3766,2010-11-29 00:06:40+00:00,Desk,2010-11-29 12:18:50.141000+00:00
29,EMPTY,task-66,Resource24,T02 Check confirmation of receipt,2010-10-05 13:03:36.552000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource08,2010-11-29 00:06:40.010000+00:00,Experts,,case-3766,2010-11-29 00:06:40+00:00,Desk,2010-11-29 12:18:50.141000+00:00
30,Group 1,task-81,Resource08,T03 Adjust confirmation of receipt,2010-10-05 13:22:03.157000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource08,2010-11-29 00:06:40.010000+00:00,Experts,,case-3766,2010-11-29 00:06:40+00:00,Desk,2010-11-29 12:18:50.141000+00:00
31,EMPTY,task-84,Resource24,T02 Check confirmation of receipt,2010-10-05 13:26:38.519000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource08,2010-11-29 00:06:40.010000+00:00,Experts,,case-3766,2010-11-29 00:06:40+00:00,Desk,2010-11-29 12:18:50.141000+00:00
32,EMPTY,task-86,Resource19,T04 Determine confirmation of receipt,2010-10-06 07:12:49.541000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource08,2010-11-29 00:06:40.010000+00:00,Experts,,case-3766,2010-11-29 00:06:40+00:00,Desk,2010-11-29 12:18:50.141000+00:00
33,Group 2,task-96,Resource08,T05 Print and send confirmation of receipt,2010-10-07 13:16:55.755000+00:00,complete,2010-10-03 23:06:40.020000+00:00,Resource08,2010-11-29 00:06:40.010000+00:00,Experts,,case-3766,2010-11-29 00:06:40+00:00,Desk,2010-11-29 12:18:50.141000+00:00
34,Group 1,task-370,Resource11,Confirmation of receipt,2010-11-01 14:05:27.606000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4025,2010-12-15 23:00:00+00:00,Post,2010-12-06 07:34:01.693000+00:00
35,Group 1,task-676,Resource11,T06 Determine necessity of stop advice,2010-11-01 14:05:48.091000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4025,2010-12-15 23:00:00+00:00,Post,2010-12-06 07:34:01.693000+00:00
36,Group 1,task-677,Resource11,T10 Determine necessity to stop indication,2010-11-01 14:06:29.816000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4025,2010-12-15 23:00:00+00:00,Post,2010-12-06 07:34:01.693000+00:00
37,Group 4,task-675,Resource11,T02 Check confirmation of receipt,2010-11-01 14:06:53.096000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4025,2010-12-15 23:00:00+00:00,Post,2010-12-06 07:34:01.693000+00:00
38,Group 1,task-679,Resource07,T03 Adjust confirmation of receipt,2010-12-02 09:03:09.970000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4025,2010-12-15 23:00:00+00:00,Post,2010-12-06 07:34:01.693000+00:00
39,Group 4,task-2615,Resource07,T02 Check confirmation of receipt,2010-12-02 09:03:48.065000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4025,2010-12-15 23:00:00+00:00,Post,2010-12-06 07:34:01.693000+00:00
40,Group 3,task-2616,Resource07,T04 Determine confirmation of receipt,2010-12-02 09:04:10.288000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4025,2010-12-15 23:00:00+00:00,Post,2010-12-06 07:34:01.693000+00:00
41,Group 2,task-2617,admin1,T05 Print and send confirmation of receipt,2010-12-02 09:10:12.758000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-15 23:00:00.010000+00:00,General,,case-4025,2010-12-15 23:00:00+00:00,Post,2010-12-06 07:34:01.693000+00:00
42,Group 1,task-451,Resource11,Confirmation of receipt,2010-11-03 06:29:21.044000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-19 23:00:00.010000+00:00,General,,case-4057,2010-12-19 23:00:00+00:00,e-mail,2010-12-09 13:16:49.836000+00:00
43,Group 1,task-741,Resource11,T06 Determine necessity of stop advice,2010-11-03 06:29:43.407000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-19 23:00:00.010000+00:00,General,,case-4057,2010-12-19 23:00:00+00:00,e-mail,2010-12-09 13:16:49.836000+00:00
44,Group 1,task-742,Resource11,T10 Determine necessity to stop indication,2010-11-03 06:34:41.207000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-19 23:00:00.010000+00:00,General,,case-4057,2010-12-19 23:00:00+00:00,e-mail,2010-12-09 13:16:49.836000+00:00
45,Group 4,task-740,Resource11,T02 Check confirmation of receipt,2010-11-03 06:43:45.093000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-19 23:00:00.010000+00:00,General,,case-4057,2010-12-19 23:00:00+00:00,e-mail,2010-12-09 13:16:49.836000+00:00
46,Group 1,task-750,Resource11,T03 Adjust confirmation of receipt,2010-11-03 06:52:15.597000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-19 23:00:00.010000+00:00,General,,case-4057,2010-12-19 23:00:00+00:00,e-mail,2010-12-09 13:16:49.836000+00:00
47,EMPTY,task-754,Resource19,T02 Check confirmation of receipt,2010-11-04 09:25:04.170000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-19 23:00:00.010000+00:00,General,,case-4057,2010-12-19 23:00:00+00:00,e-mail,2010-12-09 13:16:49.836000+00:00
48,Group 3,task-851,Resource10,T04 Determine confirmation of receipt,2010-11-11 13:56:32.965000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-19 23:00:00.010000+00:00,General,,case-4057,2010-12-19 23:00:00+00:00,e-mail,2010-12-09 13:16:49.836000+00:00
49,Group 2,task-1403,admin1,T05 Print and send confirmation of receipt,2010-11-16 09:06:20.910000+00:00,complete,2010-10-11 22:00:00.020000+00:00,Resource07,2010-12-19 23:00:00.010000+00:00,General,,case-4057,2010-12-19 23:00:00+00:00,e-mail,2010-12-09 13:16:49.836000+00:00
50,Group 1,task-325,Resource17,Confirmation of receipt,2010-11-04 10:45:14.018000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource17,2010-12-15 00:06:40.010000+00:00,Experts,,case-4000,2010-12-15 00:06:40+00:00,Internet,2010-12-01 15:06:48.028000+00:00
51,Group 1,task-891,Resource17,T06 Determine necessity of stop advice,2010-11-04 10:45:48.226000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource17,2010-12-15 00:06:40.010000+00:00,Experts,,case-4000,2010-12-15 00:06:40+00:00,Internet,2010-12-01 15:06:48.028000+00:00
52,Group 1,task-892,Resource17,T10 Determine necessity to stop indication,2010-11-04 10:46:07.945000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource17,2010-12-15 00:06:40.010000+00:00,Experts,,case-4000,2010-12-15 00:06:40+00:00,Internet,2010-12-01 15:06:48.028000+00:00
53,EMPTY,task-890,Resource04,T02 Check confirmation of receipt,2010-11-18 09:35:48.552000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource17,2010-12-15 00:06:40.010000+00:00,Experts,,case-4000,2010-12-15 00:06:40+00:00,Internet,2010-12-01 15:06:48.028000+00:00
54,Group 1,task-1630,Resource17,T03 Adjust confirmation of receipt,2010-11-18 09:40:05.522000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource17,2010-12-15 00:06:40.010000+00:00,Experts,,case-4000,2010-12-15 00:06:40+00:00,Internet,2010-12-01 15:06:48.028000+00:00
55,EMPTY,task-1631,Resource04,T02 Check confirmation of receipt,2010-11-18 09:44:34.458000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource17,2010-12-15 00:06:40.010000+00:00,Experts,,case-4000,2010-12-15 00:06:40+00:00,Internet,2010-12-01 15:06:48.028000+00:00
56,Group 3,task-1633,Resource10,T04 Determine confirmation of receipt,2010-11-24 10:14:28.576000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource17,2010-12-15 00:06:40.010000+00:00,Experts,,case-4000,2010-12-15 00:06:40+00:00,Internet,2010-12-01 15:06:48.028000+00:00
57,Group 2,task-1966,admin1,T05 Print and send confirmation of receipt,2010-11-30 08:26:54.924000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource17,2010-12-15 00:06:40.010000+00:00,Experts,,case-4000,2010-12-15 00:06:40+00:00,Internet,2010-12-01 15:06:48.028000+00:00
58,Group 1,task-128,Resource12,Confirmation of receipt,2010-10-18 07:24:27.073000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
59,Group 1,task-273,Resource12,T06 Determine necessity of stop advice,2010-10-18 08:45:17.970000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
60,EMPTY,task-272,Resource26,T02 Check confirmation of receipt,2010-10-18 09:25:15.229000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
61,Group 1,task-277,Resource12,T03 Adjust confirmation of receipt,2010-10-18 10:27:27.873000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
62,EMPTY,task-280,Resource24,T02 Check confirmation of receipt,2010-10-20 10:18:19.102000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
63,Group 1,task-275,Resource12,T07-5 Draft intern advice aspect 5,2010-10-21 06:14:04.349000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
64,Group 1,task-333,Resource12,T06 Determine necessity of stop advice,2010-10-21 06:36:37.616000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
65,Group 1,task-334,Resource12,T10 Determine necessity to stop indication,2010-10-21 06:37:49.327000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
66,Group 1,task-312,Resource12,T03 Adjust confirmation of receipt,2010-10-21 07:23:05.590000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
67,EMPTY,task-350,Resource24,T02 Check confirmation of receipt,2010-10-21 09:40:14.028000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
68,Group 1,task-358,Resource12,T03 Adjust confirmation of receipt,2010-10-21 09:47:50.697000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
69,EMPTY,task-359,Resource24,T02 Check confirmation of receipt,2010-10-21 09:50:06.814000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
70,Group 3,task-360,Resource10,T04 Determine confirmation of receipt,2010-10-22 11:21:52.847000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
71,Group 2,task-432,Resource20,T05 Print and send confirmation of receipt,2010-10-25 09:52:01.185000+00:00,complete,2010-10-05 23:06:40.020000+00:00,Resource12,2010-12-02 00:06:40.010000+00:00,General,,case-3818,2010-12-02 00:06:40+00:00,Internet,2011-03-02 07:30:11.985000+00:00
72,Group 1,task-1,Resource21,Confirmation of receipt,2010-10-20 10:56:58.348000+00:00,complete,2010-09-30 23:06:40.020000+00:00,Resource26,2010-11-26 00:06:40.010000+00:00,General,,case-416,2010-11-26 00:06:40+00:00,Internet,NaT
73,Group 4,task-315,Resource21,T02 Check confirmation of receipt,2010-10-20 10:57:49.263000+00:00,complete,2010-09-30 23:06:40.020000+00:00,Resource26,2010-11-26 00:06:40.010000+00:00,General,,case-416,2010-11-26 00:06:40+00:00,Internet,NaT
74,Group 3,task-317,Resource21,T04 Determine confirmation of receipt,2010-10-20 10:58:58.565000+00:00,complete,2010-09-30 23:06:40.020000+00:00,Resource26,2010-11-26 00:06:40.010000+00:00,General,,case-416,2010-11-26 00:06:40+00:00,Internet,NaT
75,Group 2,task-318,Resource21,T05 Print and send confirmation of receipt,2010-10-20 10:59:23.662000+00:00,complete,2010-09-30 23:06:40.020000+00:00,Resource26,2010-11-26 00:06:40.010000+00:00,General,,case-416,2010-11-26 00:06:40+00:00,Internet,NaT
76,Group 1,task-316,Resource21,T06 Determine necessity of stop advice,2010-10-20 11:02:33.507000+00:00,complete,2010-09-30 23:06:40.020000+00:00,Resource26,2010-11-26 00:06:40.010000+00:00,General,,case-416,2010-11-26 00:06:40+00:00,Internet,NaT
77,Group 1,task-319,Resource21,T10 Determine necessity to stop indication,2010-11-08 13:07:42.360000+00:00,complete,2010-09-30 23:06:40.020000+00:00,Resource26,2010-11-26 00:06:40.010000+00:00,General,,case-416,2010-11-26 00:06:40+00:00,Internet,NaT
78,Group 1,task-308,Resource12,Confirmation of receipt,2010-10-22 07:57:23.546000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource12,2010-12-10 00:06:40.010000+00:00,General,,case-3989,2010-12-10 00:06:40+00:00,Internet,2010-12-29 15:18:00.338000+00:00
79,Group 4,task-382,Resource12,T02 Check confirmation of receipt,2010-10-22 07:57:46.254000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource12,2010-12-10 00:06:40.010000+00:00,General,,case-3989,2010-12-10 00:06:40+00:00,Internet,2010-12-29 15:18:00.338000+00:00
80,Group 3,task-384,Resource12,T04 Determine confirmation of receipt,2010-10-22 07:58:13.317000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource12,2010-12-10 00:06:40.010000+00:00,General,,case-3989,2010-12-10 00:06:40+00:00,Internet,2010-12-29 15:18:00.338000+00:00
81,Group 2,task-385,Resource12,T05 Print and send confirmation of receipt,2010-10-22 07:58:35.137000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource12,2010-12-10 00:06:40.010000+00:00,General,,case-3989,2010-12-10 00:06:40+00:00,Internet,2010-12-29 15:18:00.338000+00:00
82,Group 1,task-383,Resource12,T06 Determine necessity of stop advice,2010-10-22 07:59:04.836000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource12,2010-12-10 00:06:40.010000+00:00,General,,case-3989,2010-12-10 00:06:40+00:00,Internet,2010-12-29 15:18:00.338000+00:00
83,Group 1,task-386,Resource12,T10 Determine necessity to stop indication,2010-10-22 07:59:36.800000+00:00,complete,2010-10-14 23:06:40.020000+00:00,Resource12,2010-12-10 00:06:40.010000+00:00,General,,case-3989,2010-12-10 00:06:40+00:00,Internet,2010-12-29 15:18:00.338000+00:00
84,EMPTY,task-323,Resource08,Confirmation of receipt,2010-10-26 07:18:14.992000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
85,EMPTY,task-491,Resource19,T02 Check confirmation of receipt,2010-10-26 13:51:51.369000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
86,EMPTY,task-513,Resource19,T04 Determine confirmation of receipt,2010-10-28 09:45:05.599000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
87,Group 2,task-544,Resource20,T05 Print and send confirmation of receipt,2010-10-28 11:45:19.365000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
88,Group 1,task-492,Resource08,T06 Determine necessity of stop advice,2010-11-02 13:38:22.827000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
89,Group 1,task-724,Resource08,T10 Determine necessity to stop indication,2010-11-02 13:38:47.479000+00:00,complete,2010-10-17 23:06:40.020000+00:00,Resource08,2010-12-15 00:06:40.010000+00:00,Experts,,case-3998,2010-12-15 00:06:40+00:00,Internet,2010-12-15 14:27:27.932000+00:00
90,EMPTY,task-320,Resource08,Confirmation of receipt,2010-10-26 07:45:05.690000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
91,EMPTY,task-494,Resource19,T02 Check confirmation of receipt,2010-10-26 13:51:10.937000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
92,EMPTY,task-512,Resource19,T04 Determine confirmation of receipt,2010-10-28 09:44:43.133000+00:00,complete,2010-10-19 23:06:40.020000+00:00,Resource08,2011-01-05 00:06:40.010000+00:00,Experts,,case-3995,2011-01-05 00:06:40+00:00,Internet,2010-12-28 08:28:09.296000+00:00
