,concept:name,time:timestamp,concept:actor,concept:resource,case:concept:name
65,Activity V,2020-06-15 02:21:15.277000+00:00,Walter,40,3
66,Activity N,2020-06-15 02:22:15.277000+00:00,Lewis,30,3
67,Activity D,2020-06-15 02:23:15.277000+00:00,Kate,20,3
68,Activity B,2020-06-15 02:25:15.277000+00:00,Walter,60,3
69,Activity A,2020-06-15 02:17:03.150000+00:00,Thomas,20,4
70,Activity S,2020-06-15 02:19:03.150000+00:00,Carla,60,4
71,Activity T,2020-06-15 02:20:03.150000+00:00,Bruce,20,4
72,Activity U,2020-06-15 02:21:03.150000+00:00,Owen,30,4
73,Activity V,2020-06-15 02:22:03.150000+00:00,Robert,70,4
74,Activity C,2020-06-15 02:23:03.150000+00:00,Kevin,20,4
75,Activity K,2020-06-15 02:24:03.150000+00:00,Fred,90,4
76,Activity L,2020-06-15 02:25:03.150000+00:00,Dwight,80,4
77,Activity D,2020-06-15 02:26:03.150000+00:00,Kate,10,4
78,Activity B,2020-06-15 02:28:03.150000+00:00,Walter,60,4
79,Activity A,2020-06-15 02:56:34.307000+00:00,Thomas,10,5
80,Activity C,2020-06-15 02:58:34.307000+00:00,Kevin,20,5
81,Random Activity 1,2020-06-15 02:59:34.307000+00:00,Random Actor 1,30,5
82,Activity K,2020-06-15 03:00:34.307000+00:00,Fred,90,5
83,Activity L,2020-06-15 03:01:34.307000+00:00,Bruce,10,5
84,Activity D,2020-06-15 03:02:34.307000+00:00,Kate,20,5
85,Activity S,2020-06-15 03:03:34.307000+00:00,Naomi,60,5
86,Activity T,2020-06-15 03:04:34.307000+00:00,Larry,20,5
87,Activity U,2020-06-15 03:05:34.307000+00:00,Owen,50,5
88,Random Activity 2,2020-06-15 03:07:34.307000+00:00,Random Actor 2,10,5
89,Activity V,2020-06-15 03:08:34.307000+00:00,Harper,60,5
90,Activity B,2020-06-15 03:09:34.307000+00:00,Victoria,60,5
91,Activity A,2020-06-15 04:16:17.121000+00:00,Anna,20,6
92,Activity C,2020-06-15 04:18:17.121000+00:00,Dwight,20,6
93,Activity E,2020-06-15 04:19:17.121000+00:00,Megan,40,6
94,Activity I,2020-06-15 04:21:17.121000+00:00,Ian,30,6
95,Activity H,2020-06-15 04:22:17.121000+00:00,Caitlin,20,6
96,Activity G,2020-06-15 04:23:17.121000+00:00,Roy,80,6
97,Activity F,2020-06-15 04:25:17.121000+00:00,Michelle,10,6
98,Activity S,2020-06-15 04:26:17.121000+00:00,Robert,70,6
99,Activity D,2020-06-15 04:27:17.121000+00:00,Kate,10,6
100,Activity T,2020-06-15 04:28:17.121000+00:00,Larry,20,6
101,Activity U,2020-06-15 04:29:17.121000+00:00,Owen,50,6
102,Activity V,2020-06-15 04:30:17.121000+00:00,Harper,90,6
103,Activity B,2020-06-15 04:32:17.121000+00:00,Walter,40,6
104,Activity A,2020-06-15 06:32:56.700000+00:00,Ryan,20,7
105,Activity S,2020-06-15 06:34:56.700000+00:00,Chris,70,7
106,Activity T,2020-06-15 06:35:56.700000+00:00,Larry,20,7
107,Activity U,2020-06-15 06:36:56.700000+00:00,Oscar,50,7
108,Activity C,2020-06-15 06:37:56.700000+00:00,Naomi,20,7
109,Activity R,2020-06-15 06:38:56.700000+00:00,Willow,60,7
110,Activity N,2020-06-15 06:39:56.700000+00:00,Orlando,40,7
111,Activity V,2020-06-15 06:40:56.700000+00:00,Harper,80,7
112,Activity D,2020-06-15 06:41:56.700000+00:00,Kate,60,7
113,Activity B,2020-06-15 06:42:56.700000+00:00,Victoria,30,7
114,Activity A,2020-06-15 07:23:57.631000+00:00,Thomas,20,8
115,Activity S,2020-06-15 07:25:57.631000+00:00,Robert,20,8
116,Activity C,2020-06-15 07:26:57.631000+00:00,Dwight,20,8
117,Activity M,2020-06-15 07:27:57.631000+00:00,Nicholas,80,8
118,Activity R,2020-06-15 07:28:57.631000+00:00,Will,60,8
119,Activity T,2020-06-15 07:29:57.631000+00:00,Larry,20,8
120,Activity N,2020-06-15 07:30:57.631000+00:00,Roger,60,8
121,Activity U,2020-06-15 07:31:57.631000+00:00,Oscar,30,8
122,Activity V,2020-06-15 07:32:57.631000+00:00,Laura,70,8
123,Activity D,2020-06-15 07:33:57.631000+00:00,Kate,70,8
124,Activity B,2020-06-15 07:35:57.631000+00:00,Fred,60,8
125,Activity A,2020-06-15 08:54:15.169000+00:00,Amy,20,9
126,Activity C,2020-06-15 08:56:15.169000+00:00,Naomi,20,9
127,Activity M,2020-06-15 08:57:15.169000+00:00,Rachel,80,9
128,Activity P,2020-06-15 08:58:15.169000+00:00,Emil,90,9
129,Activity N,2020-06-15 08:59:15.169000+00:00,Roger,30,9
130,Activity S,2020-06-15 09:00:15.169000+00:00,Naomi,30,9
131,Activity D,2020-06-15 09:01:15.169000+00:00,Kate,20,9
132,Activity T,2020-06-15 09:02:15.169000+00:00,Larry,20,9
133,Activity U,2020-06-15 09:03:15.169000+00:00,Oscar,30,9
134,Activity V,2020-06-15 09:04:15.169000+00:00,Laura,80,9
135,Activity B,2020-06-15 09:06:15.169000+00:00,Fred,60,9
136,Activity A,2020-06-15 09:20:09.743000+00:00,Anna,20,10
137,Activity S,2020-06-15 09:22:09.743000+00:00,Chris,30,10
138,Activity C,2020-06-15 09:23:09.743000+00:00,Amy,20,10
139,Activity E,2020-06-15 09:24:09.743000+00:00,Arthur,40,10
140,Activity G,2020-06-15 09:26:09.743000+00:00,Teri,80,10
141,Activity I,2020-06-15 09:27:09.743000+00:00,Ian,30,10
142,Activity H,2020-06-15 09:28:09.743000+00:00,Kelly,60,10
143,Activity T,2020-06-15 09:29:09.743000+00:00,Bruce,20,10
144,Activity U,2020-06-15 09:30:09.743000+00:00,Oscar,30,10
145,Activity V,2020-06-15 09:31:09.743000+00:00,Walter,80,10
146,Activity F,2020-06-15 09:33:09.743000+00:00,Mick,40,10
147,Activity D,2020-06-15 09:34:09.743000+00:00,Kate,20,10
148,Activity B,2020-06-15 09:36:09.743000+00:00,Victoria,60,10
149,Activity A,2020-06-15 10:25:36.091000+00:00,Thomas,20,11
150,Activity C,2020-06-15 10:27:36.091000+00:00,Dwight,20,11
151,Activity K,2020-06-15 10:28:36.091000+00:00,Fred,90,11
152,Activity L,2020-06-15 10:29:36.091000+00:00,Dwight,30,11
153,Activity D,2020-06-15 10:30:36.091000+00:00,Kate,10,11
154,Activity S,2020-06-15 10:31:36.091000+00:00,Robert,70,11
155,Activity T,2020-06-15 10:32:36.091000+00:00,Bruce,20,11
156,Activity U,2020-06-15 10:33:36.091000+00:00,Oscar,60,11
157,Activity V,2020-06-15 10:34:36.091000+00:00,Robert,70,11
158,Activity B,2020-06-15 10:36:36.091000+00:00,Victoria,30,11
159,Activity A,2020-06-15 17:46:00.108000+00:00,Gisele,20,22
160,Activity C,2020-06-15 17:48:00.108000+00:00,Amy,20,22
161,Activity K,2020-06-15 17:49:00.108000+00:00,Fred,90,22
162,Activity L,2020-06-15 17:50:00.108000+00:00,Dwight,40,22
163,Activity D,2020-06-15 17:51:00.108000+00:00,Kate,20,22
164,Activity S,2020-06-15 17:52:00.108000+00:00,Robert,30,22
165,Activity T,2020-06-15 17:53:00.108000+00:00,Bruce,20,22
166,Activity U,2020-06-15 17:54:00.108000+00:00,Owen,20,22
167,Activity V,2020-06-15 17:55:00.108000+00:00,Walter,70,22
168,Activity B,2020-06-15 17:57:00.108000+00:00,Brian,40,22
169,Activity A,2020-06-15 12:50:11.084000+00:00,Gisele,10,12
170,Activity C,2020-06-15 12:52:11.084000+00:00,Dwight,20,12
171,Activity K,2020-06-15 12:53:11.084000+00:00,Fred,90,12
172,Activity L,2020-06-15 12:54:11.084000+00:00,Fred,30,12
173,Activity S,2020-06-15 12:55:11.084000+00:00,Fadi,90,12
174,Activity T,2020-06-15 12:56:11.084000+00:00,Bruce,20,12
175,Activity U,2020-06-15 12:57:11.084000+00:00,Oscar,20,12
176,Activity V,2020-06-15 12:58:11.084000+00:00,Robert,10,12
177,Activity D,2020-06-15 12:59:11.084000+00:00,Kate,10,12
178,Activity B,2020-06-15 13:01:11.084000+00:00,Fred,60,12
179,Activity A,2020-06-15 13:01:46.128000+00:00,Amy,20,13
180,Activity S,2020-06-15 13:03:46.128000+00:00,Fadi,90,13
181,Activity T,2020-06-15 13:04:46.128000+00:00,Bruce,20,13
182,Activity U,2020-06-15 13:05:46.128000+00:00,Oscar,50,13
183,Activity C,2020-06-15 13:06:46.128000+00:00,Naomi,20,13
184,Activity V,2020-06-15 13:07:46.128000+00:00,Robert,90,13
185,Activity K,2020-06-15 13:08:46.128000+00:00,Fred,90,13
186,Activity L,2020-06-15 13:09:46.128000+00:00,Karl,40,13
187,Activity D,2020-06-15 13:10:46.128000+00:00,Kate,70,13
188,Activity B,2020-06-15 13:12:46.128000+00:00,Victoria,40,13
189,Activity A,2020-06-15 14:29:21.248000+00:00,Ryan,10,14
190,Activity S,2020-06-15 14:31:21.248000+00:00,Fred,30,14
191,Activity C,2020-06-15 14:32:21.248000+00:00,Naomi,20,14
192,Activity M,2020-06-15 14:33:21.248000+00:00,Guy,80,14
193,Activity Q,2020-06-15 14:34:21.248000+00:00,Amy,20,14
194,Activity N,2020-06-15 14:35:21.248000+00:00,Ben,30,14
195,Activity D,2020-06-15 14:36:21.248000+00:00,Kate,70,14
196,Activity T,2020-06-15 14:37:21.248000+00:00,Larry,20,14
197,Activity U,2020-06-15 14:38:21.248000+00:00,Owen,70,14
198,Activity V,2020-06-15 14:39:21.248000+00:00,Laura,90,14
199,Activity B,2020-06-15 14:41:21.248000+00:00,Walter,60,14
200,Activity A,2020-06-15 14:46:18.237000+00:00,Anna,20,15
201,Activity C,2020-06-15 14:48:18.237000+00:00,Naomi,20,15
202,Activity M,2020-06-15 14:49:18.237000+00:00,Nicholas,80,15
203,Activity Q,2020-06-15 14:50:18.237000+00:00,Robert,20,15
204,Activity S,2020-06-15 14:51:18.237000+00:00,Chris,20,15
205,Activity T,2020-06-15 14:52:18.237000+00:00,Larry,20,15
206,Activity N,2020-06-15 14:53:18.237000+00:00,Roger,10,15
207,Activity D,2020-06-15 14:54:18.237000+00:00,Kate,10,15
208,Activity U,2020-06-15 14:55:18.237000+00:00,Owen,30,15
209,Activity V,2020-06-15 14:56:18.237000+00:00,Laura,10,15
210,Activity B,2020-06-15 14:58:18.237000+00:00,Brian,40,15
211,Activity A,2020-06-15 15:03:20.339000+00:00,Ryan,10,16
212,Activity C,2020-06-15 15:05:20.339000+00:00,Dwight,20,16
213,Activity J,2020-06-15 15:06:20.339000+00:00,Kevin,20,16
214,Activity S,2020-06-15 15:07:20.339000+00:00,Fadi,30,16
215,Activity T,2020-06-15 15:08:20.339000+00:00,Larry,20,16
216,Activity U,2020-06-15 15:09:20.339000+00:00,Owen,20,16
217,Activity D,2020-06-15 15:10:20.339000+00:00,Kate,60,16
218,Activity V,2020-06-15 15:11:20.339000+00:00,Harper,80,16
219,Activity B,2020-06-15 15:13:20.339000+00:00,Brian,30,16
220,Activity A,2020-06-20 16:21:26.146000+00:00,Amy,10,258
221,Activity C,2020-06-20 16:23:26.146000+00:00,Dwight,20,258
222,Activity J,2020-06-20 16:24:26.146000+00:00,Cameron,50,258
223,Activity S,2020-06-20 16:25:26.146000+00:00,Chris,20,258
224,Activity T,2020-06-20 16:26:26.146000+00:00,Bruce,20,258
225,Activity U,2020-06-20 16:27:26.146000+00:00,Oscar,70,258
226,Activity D,2020-06-20 16:28:26.146000+00:00,Kate,20,258
227,Activity V,2020-06-20 16:29:26.146000+00:00,Laura,70,258
228,Activity B,2020-06-20 16:31:26.146000+00:00,Brian,60,258
229,Activity A,2020-06-15 15:10:26.151000+00:00,Gisele,10,17
230,Activity S,2020-06-15 15:12:26.151000+00:00,Naomi,90,17
231,Activity T,2020-06-15 15:13:26.151000+00:00,Bruce,20,17
232,Activity U,2020-06-15 15:14:26.151000+00:00,Owen,30,17
233,Activity C,2020-06-15 15:15:26.151000+00:00,Amy,20,17
234,Activity M,2020-06-15 15:16:26.151000+00:00,Fred,80,17
235,Activity R,2020-06-15 15:17:26.151000+00:00,Will,60,17
236,Activity N,2020-06-15 15:18:26.151000+00:00,Ben,30,17
237,Activity V,2020-06-15 15:19:26.151000+00:00,Harper,40,17
238,Activity D,2020-06-15 15:20:26.151000+00:00,Kate,10,17
239,Activity B,2020-06-15 15:22:26.151000+00:00,Brian,60,17
240,Activity C,2020-06-15 16:36:46.742000+00:00,Naomi,20,19
241,Activity K,2020-06-15 16:38:46.742000+00:00,Fred,90,19
242,Activity T,2020-06-15 16:39:46.742000+00:00,Bruce,20,19
243,Activity L,2020-06-15 16:40:46.742000+00:00,Dwight,10,19
244,Activity A,2020-06-15 16:41:46.742000+00:00,Thomas,10,19
245,Activity S,2020-06-15 16:42:46.742000+00:00,Naomi,90,19
246,Activity U,2020-06-15 16:43:46.742000+00:00,Owen,70,19
247,Activity V,2020-06-15 16:44:46.742000+00:00,Laura,90,19
248,Activity D,2020-06-15 16:45:46.742000+00:00,Kate,10,19
249,Activity B,2020-06-15 16:47:46.742000+00:00,Brian,40,19
250,Activity A,2020-06-15 16:47:30.597000+00:00,Amy,20,20
251,Activity S,2020-06-15 16:49:30.597000+00:00,Fred,70,20
252,Activity T,2020-06-15 16:50:30.597000+00:00,Bruce,20,20
253,Activity C,2020-06-15 16:51:30.597000+00:00,Dwight,20,20
254,Activity E,2020-06-15 16:52:30.597000+00:00,Megan,40,20
255,Activity I,2020-06-15 16:54:30.597000+00:00,Quentin,30,20
256,Activity H,2020-06-15 16:55:30.597000+00:00,Kelly,50,20
257,Activity G,2020-06-15 16:56:30.597000+00:00,Teri,80,20
258,Activity U,2020-06-15 16:57:30.597000+00:00,Owen,20,20
259,Activity V,2020-06-15 16:58:30.597000+00:00,Harper,10,20
260,Activity F,2020-06-15 17:00:30.597000+00:00,Michelle,10,20
261,Activity D,2020-06-15 17:01:30.597000+00:00,Kate,60,20
262,Activity B,2020-06-15 17:03:30.597000+00:00,Walter,40,20
263,Activity A,2020-06-15 17:00:13.311000+00:00,Amy,10,21
264,Activity C,2020-06-15 17:02:13.311000+00:00,Dwight,20,21
265,Activity S,2020-06-15 17:03:13.311000+00:00,Fred,60,21
266,Activity T,2020-06-15 17:04:13.311000+00:00,Bruce,20,21
267,Activity K,2020-06-15 17:05:13.311000+00:00,Fred,90,21
268,Activity L,2020-06-15 17:06:13.311000+00:00,Fred,30,21
269,Activity U,2020-06-15 17:07:13.311000+00:00,Owen,50,21
270,Activity D,2020-06-15 17:08:13.311000+00:00,Kate,60,21
271,Activity V,2020-06-15 17:09:13.311000+00:00,Walter,10,21
272,Activity B,2020-06-15 17:11:13.311000+00:00,Brian,60,21
273,Activity A,2020-06-15 19:37:07.429000+00:00,Gisele,10,24
274,Activity C,2020-06-15 19:39:07.429000+00:00,Amy,20,24
275,Activity E,2020-06-15 19:40:07.429000+00:00,Barry,40,24
276,Activity S,2020-06-15 19:41:07.429000+00:00,Fred,90,24
277,Activity T,2020-06-15 19:42:07.429000+00:00,Bruce,20,24
278,Activity U,2020-06-15 19:44:07.429000+00:00,Owen,20,24
279,Activity I,2020-06-15 19:45:07.429000+00:00,Quentin,30,24
280,Activity V,2020-06-15 19:46:07.429000+00:00,Walter,70,24
281,Activity G,2020-06-15 19:47:07.429000+00:00,Teri,80,24
282,Activity H,2020-06-15 19:48:07.429000+00:00,Ben,20,24
283,Activity F,2020-06-15 19:50:07.429000+00:00,Michelle,10,24
284,Activity D,2020-06-15 19:51:07.429000+00:00,Kate,60,24
285,Activity B,2020-06-15 19:53:07.429000+00:00,Brian,60,24
286,Activity A,2020-06-15 20:15:41.728000+00:00,Ryan,10,25
287,Activity S,2020-06-15 20:17:41.728000+00:00,Fadi,20,25
288,Activity C,2020-06-15 20:18:41.728000+00:00,Amy,20,25
289,Activity T,2020-06-15 20:19:41.728000+00:00,Larry,20,25
290,Activity M,2020-06-15 20:20:41.728000+00:00,Fred,80,25
291,Activity Q,2020-06-15 20:21:41.728000+00:00,Amy,20,25
292,Activity N,2020-06-15 20:22:41.728000+00:00,Orlando,60,25
293,Activity D,2020-06-15 20:23:41.728000+00:00,Kate,70,25
294,Activity U,2020-06-15 20:24:41.728000+00:00,Oscar,70,25
295,Activity V,2020-06-15 20:25:41.728000+00:00,Walter,40,25
296,Activity B,2020-06-15 20:27:41.728000+00:00,Walter,30,25
297,Activity A,2020-06-15 22:11:36.895000+00:00,Gisele,10,26
298,Activity C,2020-06-15 22:13:36.895000+00:00,Dwight,20,26
299,Activity S,2020-06-15 22:14:36.895000+00:00,Naomi,90,26
300,Activity J,2020-06-15 22:15:36.895000+00:00,Rachel,34,26
301,Activity D,2020-06-15 22:16:36.895000+00:00,Kate,20,26
302,Activity T,2020-06-15 22:17:36.895000+00:00,Bruce,20,26
303,Activity U,2020-06-15 22:18:36.895000+00:00,Oscar,20,26
304,Activity V,2020-06-15 22:19:36.895000+00:00,Robert,10,26
305,Activity B,2020-06-15 22:21:36.895000+00:00,Walter,40,26
306,Activity A,2020-06-19 18:33:30.620000+00:00,Amy,20,204
307,Activity C,2020-06-19 18:35:30.620000+00:00,Kevin,20,204
308,Activity S,2020-06-19 18:36:30.620000+00:00,Fadi,20,204
309,Activity J,2020-06-19 18:37:30.620000+00:00,Kevin,50,204
310,Activity D,2020-06-19 18:38:30.620000+00:00,Kate,10,204
311,Activity T,2020-06-19 18:39:30.620000+00:00,Bruce,20,204
312,Activity U,2020-06-19 18:40:30.620000+00:00,Owen,60,204
313,Activity V,2020-06-19 18:41:30.620000+00:00,Robert,40,204
314,Activity B,2020-06-19 18:43:30.620000+00:00,Walter,30,204
315,Activity A,2020-06-15 22:12:31.788000+00:00,Anna,20,27
316,Activity S,2020-06-15 22:14:31.788000+00:00,Fadi,90,27
317,Activity T,2020-06-15 22:15:31.788000+00:00,Bruce,20,27
318,Activity C,2020-06-15 22:16:31.788000+00:00,Kevin,20,27
319,Activity J,2020-06-15 22:17:31.788000+00:00,Kevin,20,27
320,Activity U,2020-06-15 22:18:31.788000+00:00,Owen,50,27
321,Activity D,2020-06-15 22:19:31.788000+00:00,Kate,10,27
322,Activity V,2020-06-15 22:20:31.788000+00:00,Laura,60,27
323,Activity B,2020-06-15 22:22:31.788000+00:00,Victoria,60,27
324,Activity A,2020-06-15 22:55:49.785000+00:00,Amy,20,28
325,Activity S,2020-06-15 22:57:49.785000+00:00,Naomi,70,28
326,Activity C,2020-06-15 22:58:49.785000+00:00,Kevin,20,28
327,Activity T,2020-06-15 22:59:49.785000+00:00,Larry,20,28
328,Activity K,2020-06-15 23:00:49.785000+00:00,Fred,90,28
329,Activity U,2020-06-15 23:01:49.785000+00:00,Owen,20,28
330,Activity V,2020-06-15 23:02:49.785000+00:00,Walter,80,28
331,Activity L,2020-06-15 23:03:49.785000+00:00,Dwight,30,28
332,Activity D,2020-06-15 23:04:49.785000+00:00,Kate,60,28
333,Activity B,2020-06-15 23:06:49.785000+00:00,Fred,30,28
334,Activity A,2020-06-15 23:30:17.648000+00:00,Ryan,10,29
335,Activity S,2020-06-15 23:32:17.648000+00:00,Naomi,90,29
336,Activity C,2020-06-15 23:33:17.648000+00:00,Naomi,20,29
337,Activity K,2020-06-15 23:34:17.648000+00:00,Fred,90,29
338,Activity T,2020-06-15 23:35:17.648000+00:00,Bruce,20,29
339,Activity L,2020-06-15 23:36:17.648000+00:00,Fred,10,29
340,Activity U,2020-06-15 23:37:17.648000+00:00,Owen,50,29
341,Activity V,2020-06-15 23:38:17.648000+00:00,Robert,80,29
342,Activity D,2020-06-15 23:39:17.648000+00:00,Kate,60,29
343,Activity B,2020-06-15 23:41:17.648000+00:00,Walter,60,29
344,Activity A,2020-06-16 00:17:49.164000+00:00,Thomas,10,31
345,Activity C,2020-06-16 00:19:49.164000+00:00,Dwight,20,31
346,Activity M,2020-06-16 00:20:49.164000+00:00,Guy,80,31
347,Activity S,2020-06-16 00:21:49.164000+00:00,Chris,90,31
348,Activity T,2020-06-16 00:22:49.164000+00:00,Larry,20,31
349,Activity U,2020-06-16 00:23:49.164000+00:00,Owen,20,31
350,Activity P,2020-06-16 00:24:49.164000+00:00,Taylor,40,31
351,Activity N,2020-06-16 00:25:49.164000+00:00,Lewis,10,31
352,Activity V,2020-06-16 00:26:49.164000+00:00,Harper,60,31
353,Activity D,2020-06-16 00:27:49.164000+00:00,Kate,20,31
354,Activity B,2020-06-16 00:29:49.164000+00:00,Walter,40,31
355,Activity A,2020-06-16 00:28:22.394000+00:00,Gisele,10,32
356,Activity C,2020-06-16 00:30:22.394000+00:00,Amy,20,32
357,Activity K,2020-06-16 00:31:22.394000+00:00,Fred,90,32
358,Activity L,2020-06-16 00:32:22.394000+00:00,Dwight,30,32
359,Activity S,2020-06-16 00:33:22.394000+00:00,Carla,30,32
360,Activity D,2020-06-16 00:34:22.394000+00:00,Kate,20,32
361,Activity T,2020-06-16 00:35:22.394000+00:00,Larry,20,32
362,Activity U,2020-06-16 00:36:22.394000+00:00,Owen,70,32
363,Activity V,2020-06-16 00:37:22.394000+00:00,Harper,40,32
364,Activity B,2020-06-16 00:39:22.394000+00:00,Walter,40,32
365,Activity A,2020-06-16 01:01:07.266000+00:00,Anna,20,33
366,Activity C,2020-06-16 01:03:07.266000+00:00,Naomi,20,33
367,Activity J,2020-06-16 01:04:07.266000+00:00,Ryan,20,33
368,Activity S,2020-06-16 01:05:07.266000+00:00,Fred,30,33
369,Activity D,2020-06-16 01:06:07.266000+00:00,Kate,70,33
370,Activity T,2020-06-16 01:07:07.266000+00:00,Larry,20,33
371,Activity U,2020-06-16 01:08:07.266000+00:00,Oscar,60,33
372,Activity V,2020-06-16 01:09:07.266000+00:00,Robert,60,33
373,Activity B,2020-06-16 01:11:07.266000+00:00,Brian,60,33
374,Activity A,2020-06-16 23:48:17.992000+00:00,Thomas,20,81
375,Activity C,2020-06-16 23:50:17.992000+00:00,Kevin,20,81
376,Activity J,2020-06-16 23:51:17.992000+00:00,Kevin,50,81
377,Activity S,2020-06-16 23:52:17.992000+00:00,Fred,20,81
378,Activity D,2020-06-16 23:53:17.992000+00:00,Kate,60,81
379,Activity T,2020-06-16 23:54:17.992000+00:00,Larry,20,81
380,Activity U,2020-06-16 23:55:17.992000+00:00,Oscar,20,81
381,Activity V,2020-06-16 23:56:17.992000+00:00,Robert,60,81
382,Activity B,2020-06-16 23:58:17.992000+00:00,Victoria,40,81
383,Activity A,2020-06-16 01:16:13.702000+00:00,Anna,20,34
384,Activity S,2020-06-16 01:18:13.702000+00:00,Fred,30,34
385,Activity T,2020-06-16 01:19:13.702000+00:00,Larry,20,34
386,Activity U,2020-06-16 01:20:13.702000+00:00,Owen,50,34
387,Activity C,2020-06-16 01:21:13.702000+00:00,Kevin,20,34
388,Activity J,2020-06-16 01:22:13.702000+00:00,Cameron,20,34
389,Activity D,2020-06-16 01:23:13.702000+00:00,Kate,17,34
390,Activity V,2020-06-16 01:24:13.702000+00:00,Harper,10,34
391,Activity B,2020-06-16 01:26:13.702000+00:00,Fred,55,34
392,Activity A,2020-06-16 01:58:03.911000+00:00,Thomas,20,35
