CASE_ID,Activity,Resource,StartTimestamp,Amount,CompleteTimestamp,Duration
9176,W-Afhandelen leads,10910,2011.11.29 16:38:20,10000,2011.11.29 16:42:13,3
9176,W-Afhandelen leads,11121,2011.11.29 16:49:37,10000,2011.11.29 16:52:55,3
9177,W-Completeren aanvraag,no resuource,2011.11.17 10:29:24,37500,2011.11.17 10:33:45,4
9177,W-Completeren aanvraag,no resuource,2011.11.17 10:43:03,37500,2011.11.17 10:52:25,9
9177,W-Nabellen offertes,no resuource,2011.11.17 10:53:49,37500,2011.11.17 10:55:36,1
9177,W-Nabellen offertes,11189,2011.11.22 16:33:30,37500,2011.11.22 16:36:48,3
9177,W-Nabellen offertes,11122,2011.11.22 18:43:22,37500,2011.11.22 18:44:42,1
9177,W-Nabellen offertes,11259,2011.11.23 10:04:09,37500,2011.11.23 10:04:20,0
9177,W-Valideren aanvraag,10138,2011.11.25 10:04:27,37500,2011.11.25 10:23:41,19
9177,W-Valideren aanvraag,10138,2011.11.25 13:49:03,37500,2011.11.25 13:51:20,2
9177,W-Valideren aanvraag,10138,2011.11.25 14:18:44,37500,2011.11.25 14:23:26,4
9177,W-Nabellen incomplete dossiers,10910,2011.11.25 14:30:22,37500,2011.11.25 14:31:22,1
9177,W-Nabellen incomplete dossiers,10910,2011.11.25 15:37:09,37500,2011.11.25 15:37:32,0
9177,W-Nabellen incomplete dossiers,10910,2011.11.25 15:54:40,37500,2011.11.25 15:54:54,0
9177,W-Nabellen incomplete dossiers,11201,2011.11.25 19:27:45,37500,2011.11.25 19:37:20,9
9177,W-Nabellen incomplete dossiers,11201,2011.11.25 20:07:07,37500,2011.11.25 20:07:29,0
9177,W-Nabellen incomplete dossiers,11201,2011.11.25 20:17:18,37500,2011.11.25 20:17:28,0
9177,W-Nabellen incomplete dossiers,11201,2011.11.25 20:17:48,37500,2011.11.25 20:18:15,0
9177,W-Nabellen incomplete dossiers,11049,2011.11.28 09:02:23,37500,2011.11.28 09:04:08,1
9177,W-Valideren aanvraag,10138,2011.11.28 10:37:24,37500,2011.11.28 10:50:05,12
9177,W-Nabellen incomplete dossiers,10931,2011.11.28 11:29:15,37500,2011.11.28 11:42:05,12
9178,W-Completeren aanvraag,11169,2012.02.28 20:23:02,14000,2012.02.28 20:27:48,4
9178,W-Completeren aanvraag,10889,2012.02.28 20:30:42,14000,2012.02.28 20:37:58,7
9179,W-Completeren aanvraag,no resuource,2011.11.17 10:41:07,5000,2011.11.17 10:52:23,11
9179,W-Nabellen offertes,11259,2011.11.22 11:43:17,5000,2011.11.22 11:43:28,0
9179,W-Valideren aanvraag,10629,2011.11.24 16:21:47,5000,2011.11.24 16:36:17,14
9179,W-Nabellen incomplete dossiers,10929,2011.11.24 20:24:32,5000,2011.11.24 20:49:45,25
9179,W-Nabellen incomplete dossiers,10899,2011.11.25 09:45:59,5000,2011.11.25 09:47:07,1
9179,W-Valideren aanvraag,10629,2011.11.25 10:29:51,5000,2011.11.25 10:40:47,10
9179,W-Nabellen incomplete dossiers,11002,2011.11.25 11:37:15,5000,2011.11.25 11:43:12,5
9179,W-Nabellen incomplete dossiers,11000,2011.11.26 14:22:56,5000,2011.11.26 14:32:56,10
9179,W-Valideren aanvraag,10972,2011.11.28 08:17:33,5000,2011.11.28 08:42:01,24
9180,W-Completeren aanvraag,no resuource,2011.11.17 10:54:21,20000,2011.11.17 10:57:16,2
9180,W-Completeren aanvraag,11180,2011.11.17 18:02:47,20000,2011.11.17 18:17:07,14
9180,W-Nabellen offertes,11180,2011.11.17 18:17:16,20000,2011.11.17 18:18:25,1
9180,W-Nabellen offertes,no resuource,2011.11.21 10:52:20,20000,2011.11.21 10:58:36,6
9180,W-Nabellen offertes,no resuource,2011.11.21 11:26:06,20000,2011.11.21 11:26:20,0
9180,W-Nabellen offertes,11049,2011.11.29 11:15:02,20000,2011.11.29 11:16:10,1
9180,W-Valideren aanvraag,10138,2011.12.01 16:16:19,20000,2011.12.01 16:16:27,0
9180,W-Valideren aanvraag,10138,2011.12.02 11:09:12,20000,2011.12.02 11:30:05,20
9180,W-Nabellen incomplete dossiers,10910,2011.12.02 12:10:38,20000,2011.12.02 12:18:15,7
9180,W-Nabellen incomplete dossiers,10899,2011.12.02 17:08:20,20000,2011.12.02 17:08:48,0
9180,W-Valideren aanvraag,10138,2011.12.05 09:21:01,20000,2011.12.05 09:25:46,4
9181,W-Completeren aanvraag,11000,2012.02.13 12:11:58,50000,2012.02.13 12:19:11,7
9181,W-Completeren aanvraag,no resuource,2012.02.13 13:43:53,50000,2012.02.13 13:47:55,4
9181,W-Completeren aanvraag,11203,2012.02.14 12:35:21,50000,2012.02.14 12:42:27,7
9181,W-Completeren aanvraag,11180,2012.02.14 19:29:00,50000,2012.02.14 19:31:51,2
9181,W-Completeren aanvraag,10861,2012.02.15 10:10:05,50000,2012.02.15 10:18:14,8
9182,W-Completeren aanvraag,no resuource,2011.11.17 11:13:57,10000,2011.11.17 11:22:48,8
9182,W-Nabellen offertes,11000,2011.11.24 17:54:43,10000,2011.11.24 18:03:14,8
9182,W-Nabellen offertes,10909,2011.11.26 16:36:08,10000,2011.11.26 16:36:53,0
9182,W-Nabellen offertes,10863,2011.11.28 20:10:05,10000,2011.11.28 20:14:25,4
9182,W-Nabellen offertes,10913,2011.11.29 19:41:56,10000,2011.11.29 19:43:27,1
9182,W-Nabellen offertes,11180,2011.11.30 18:36:37,10000,2011.11.30 18:37:50,1
9182,W-Nabellen offertes,no resuource,2011.12.02 16:15:42,10000,2011.12.02 16:16:43,1
9182,W-Nabellen offertes,11121,2011.12.06 16:35:54,10000,2011.12.07 06:15:05,819
9182,W-Nabellen offertes,11119,2011.12.07 17:42:56,10000,2011.12.07 17:57:36,14
9182,W-Nabellen offertes,10881,2011.12.07 19:34:20,10000,2011.12.07 19:37:22,3
9182,W-Nabellen offertes,10881,2011.12.07 20:26:22,10000,2011.12.07 20:27:19,0
9182,W-Nabellen offertes,10899,2011.12.08 10:11:44,10000,2011.12.08 10:12:52,1
9182,W-Valideren aanvraag,10972,2011.12.09 18:09:24,10000,2011.12.09 18:10:22,0
9182,W-Valideren aanvraag,10972,2011.12.09 18:18:01,10000,2011.12.09 19:04:49,46
9183,W-Afhandelen leads,11169,2011.11.17 09:32:48,12000,2011.11.17 09:33:26,0
9183,W-Completeren aanvraag,11189,2011.11.17 11:33:45,12000,2011.11.17 12:11:59,38
9183,W-Completeren aanvraag,no resuource,2011.11.17 14:15:54,12000,2011.11.17 14:23:21,7
9183,W-Completeren aanvraag,10910,2011.11.18 09:08:43,12000,2011.11.18 09:16:24,7
9183,W-Nabellen offertes,10939,2011.11.25 12:32:17,12000,2011.11.25 12:42:25,10
9183,W-Nabellen offertes,11203,2011.11.25 20:22:54,12000,2011.11.25 20:24:59,2
9183,W-Nabellen offertes,no resuource,2011.11.28 15:35:43,12000,2011.11.28 15:36:24,0
9183,W-Nabellen offertes,11121,2011.11.29 15:01:19,12000,2011.11.29 15:02:35,1
9183,W-Nabellen offertes,no resuource,2011.11.29 20:15:18,12000,2011.11.29 20:22:25,7
9183,W-Nabellen offertes,10881,2011.11.30 19:31:59,12000,2011.11.30 19:35:54,3
9183,W-Nabellen offertes,10931,2011.12.03 15:52:04,12000,2011.12.03 16:02:21,10
9183,W-Nabellen offertes,11181,2011.12.06 18:48:15,12000,2011.12.06 18:48:56,0
9183,W-Nabellen offertes,10861,2011.12.08 15:31:34,12000,2011.12.08 15:32:39,1
9183,W-Nabellen offertes,11201,2011.12.09 20:35:07,12000,2011.12.09 20:40:24,5
9183,W-Nabellen offertes,no resuource,2011.12.16 18:38:49,12000,2011.12.16 18:58:34,19
9183,W-Nabellen offertes,no resuource,2011.12.16 18:38:49,12000,2011.12.19 09:15:30,3756
9184,W-Completeren aanvraag,10861,2012.01.23 16:11:54,20000,2012.01.23 16:16:59,5
9184,W-Completeren aanvraag,10982,2012.01.24 10:02:51,20000,2012.01.24 10:06:03,3
9185,W-Completeren aanvraag,no resuource,2011.11.17 11:28:12,30000,2011.11.17 11:33:54,5
9185,W-Completeren aanvraag,no resuource,2011.11.17 11:34:00,30000,2011.11.17 11:47:34,13
9185,W-Nabellen offertes,no resuource,2011.11.17 11:48:10,30000,2011.11.17 11:50:24,2
9185,W-Nabellen offertes,10929,2011.11.17 19:02:22,30000,2011.11.17 19:03:27,1
9185,W-Nabellen offertes,10932,2011.11.18 16:10:01,30000,2011.11.18 16:19:16,9
9185,W-Nabellen offertes,10932,2011.11.18 16:19:23,30000,2011.11.18 16:28:14,8
9185,W-Nabellen offertes,11180,2011.11.21 10:31:36,30000,2011.11.21 10:35:36,4
9185,W-Nabellen offertes,11180,2011.11.21 10:35:46,30000,2011.11.21 10:38:33,2
9185,W-Nabellen offertes,11049,2011.11.28 09:57:51,30000,2011.11.28 09:58:11,0
9185,W-Valideren aanvraag,10909,2011.11.29 14:46:46,30000,2011.11.29 14:47:51,1
9185,W-Valideren aanvraag,10809,2011.11.29 15:03:18,30000,2011.11.29 15:34:22,31
9185,W-Valideren aanvraag,10809,2011.11.29 15:40:28,30000,2011.11.29 16:37:26,56
9185,W-Valideren aanvraag,10809,2011.11.30 07:30:40,30000,2011.11.30 08:20:04,49
9185,W-Nabellen incomplete dossiers,11121,2011.11.30 09:16:59,30000,2011.11.30 09:17:01,0
9185,W-Nabellen incomplete dossiers,11121,2011.11.30 09:17:39,30000,2011.11.30 09:17:41,0
9185,W-Nabellen incomplete dossiers,11121,2011.11.30 09:24:55,30000,2011.11.30 09:24:56,0
9185,W-Nabellen incomplete dossiers,11121,2011.11.30 09:25:19,30000,2011.11.30 09:31:05,5
9185,W-Nabellen incomplete dossiers,11169,2011.11.30 13:34:03,30000,2011.11.30 13:35:50,1
9186,W-Completeren aanvraag,11000,2012.01.20 12:10:33,25000,2012.01.20 12:15:48,5
9186,W-Nabellen offertes,11000,2012.01.20 12:16:03,25000,2012.01.20 12:17:50,1
9186,W-Nabellen offertes,10914,2012.01.27 10:12:26,25000,2012.01.27 10:14:58,2
9186,W-Nabellen offertes,10861,2012.02.01 09:42:09,25000,2012.02.01 09:42:38,0
9186,W-Nabellen offertes,11201,2012.02.02 11:58:30,25000,2012.02.02 11:59:07,0
9186,W-Nabellen offertes,11203,2012.02.06 14:40:46,25000,2012.02.06 14:49:05,8
9186,W-Nabellen offertes,11203,2012.02.09 13:52:01,25000,2012.02.09 13:52:35,0
9186,W-Nabellen offertes,11203,2012.02.14 09:09:51,25000,2012.02.14 09:10:42,0
9186,W-Nabellen offertes,10913,2012.02.17 16:34:08,25000,2012.02.17 16:34:55,0
9186,W-Nabellen offertes,10909,2012.02.18 15:10:51,25000,2012.02.18 15:11:39,0
9186,W-Nabellen offertes,10909,2012.02.18 15:10:51,25000,2012.02.20 09:15:19,2524
9187,W-Afhandelen leads,11169,2011.11.17 11:18:36,8000,2011.11.17 11:34:59,16
9187,W-Afhandelen leads,11169,2011.11.17 11:47:29,8000,2011.11.17 11:49:17,1
9187,W-Completeren aanvraag,10932,2011.11.17 15:13:42,8000,2011.11.17 15:14:02,0
9187,W-Completeren aanvraag,10932,2011.11.17 15:16:58,8000,2011.11.17 15:35:21,18
9187,W-Nabellen offertes,11259,2011.11.24 12:03:12,8000,2011.11.24 12:03:34,0
9187,W-Valideren aanvraag,10972,2011.11.24 16:39:39,8000,2011.11.24 16:40:15,0
9187,W-Valideren aanvraag,10138,2011.11.25 08:35:36,8000,2011.11.25 08:55:09,19
9188,W-Afhandelen leads,11169,2011.11.17 11:26:53,40000,2011.11.17 11:27:40,0
9188,W-Completeren aanvraag,11189,2011.11.17 12:18:53,40000,2011.11.17 12:38:48,19
9188,W-Nabellen offertes,11189,2011.11.17 12:39:05,40000,2011.11.17 12:42:57,3
9188,W-Nabellen offertes,11000,2011.11.24 18:27:58,40000,2011.11.24 18:35:47,7
9188,W-Nabellen offertes,10909,2011.11.26 16:23:43,40000,2011.11.26 16:24:45,1
9188,W-Nabellen offertes,11119,2011.11.28 20:00:15,40000,2011.11.28 20:04:39,4
9188,W-Nabellen offertes,11181,2011.12.06 20:46:48,40000,2011.12.06 20:47:19,0
9188,W-Nabellen offertes,10881,2011.12.07 20:52:58,40000,2011.12.07 20:54:58,2
9188,W-Nabellen offertes,10881,2011.12.07 20:55:05,40000,2011.12.07 20:55:47,0
9188,W-Nabellen offertes,10899,2011.12.21 10:41:20,40000,2011.12.21 10:41:58,0
9188,W-Valideren aanvraag,10138,2011.12.22 14:01:44,40000,2011.12.22 14:09:13,7
9188,W-Valideren aanvraag,10629,2011.12.22 14:29:41,40000,2011.12.22 14:29:49,0
9188,W-Valideren aanvraag,10138,2011.12.22 16:23:40,40000,2011.12.22 16:27:59,4
9189,W-Completeren aanvraag,no resuource,2011.11.17 10:57:43,33000,2011.11.17 11:05:55,8
9189,W-Nabellen offertes,11122,2011.11.22 19:15:39,33000,2011.11.22 19:22:55,7
9189,W-Nabellen offertes,10899,2011.11.23 10:36:55,33000,2011.11.23 10:37:07,0
9189,W-Valideren aanvraag,10138,2011.11.25 11:41:28,33000,2011.11.25 11:59:36,18
9190,W-Completeren aanvraag,10889,2011.11.28 19:10:50,12500,2011.11.28 19:19:09,8
9191,W-Completeren aanvraag,no resuource,2011.11.17 12:53:26,5000,2011.11.17 12:55:18,1
9191,W-Completeren aanvraag,11180,2011.11.17 18:18:40,5000,2011.11.17 18:19:32,0
9191,W-Completeren aanvraag,10913,2011.11.17 18:58:50,5000,2011.11.17 19:04:42,5
9191,W-Nabellen offertes,11000,2011.11.24 20:20:46,5000,2011.11.24 20:27:20,6
9191,W-Nabellen offertes,11203,2011.11.26 16:40:16,5000,2011.11.26 16:43:19,3
9191,W-Nabellen offertes,10881,2011.11.28 18:50:46,5000,2011.11.28 18:52:06,1
9191,W-Nabellen offertes,11121,2011.11.29 12:28:21,5000,2011.11.29 12:30:41,2
9191,W-Nabellen offertes,no resuource,2011.11.29 20:12:39,5000,2011.11.29 20:13:06,0
9191,W-Nabellen offertes,11180,2011.11.30 19:25:52,5000,2011.11.30 19:26:35,0
9191,W-Nabellen offertes,no resuource,2011.12.02 14:40:54,5000,2011.12.02 14:41:17,0
9191,W-Nabellen offertes,no resuource,2011.12.06 14:21:55,5000,2011.12.06 14:25:36,3
9191,W-Nabellen offertes,10881,2011.12.07 20:22:16,5000,2011.12.07 20:23:20,1
9191,W-Nabellen offertes,10982,2011.12.17 12:54:40,5000,2011.12.17 12:55:55,1
9191,W-Nabellen offertes,10982,2011.12.17 12:54:40,5000,2011.12.18 09:15:37,1220
9192,W-Completeren aanvraag,no resuource,2011.11.17 12:23:44,33666,2011.11.17 12:36:38,12
9192,W-Completeren aanvraag,11180,2011.11.17 17:48:54,33666,2011.11.17 17:49:09,0
9192,W-Completeren aanvraag,11180,2011.11.17 18:19:38,33666,2011.11.17 18:20:35,0
9192,W-Completeren aanvraag,11201,2011.11.18 15:54:36,33666,2011.11.18 15:55:30,0
9192,W-Completeren aanvraag,11201,2011.11.18 20:23:58,33666,2011.11.18 20:29:34,5
9192,W-Completeren aanvraag,10931,2011.11.19 10:36:36,33666,2011.11.19 10:37:48,1
9192,W-Completeren aanvraag,10931,2011.11.19 13:42:03,33666,2011.11.19 13:45:02,2
9192,W-Completeren aanvraag,11180,2011.11.21 10:53:02,33666,2011.11.21 10:54:17,1
9192,W-Completeren aanvraag,11201,2011.11.21 19:33:01,33666,2011.11.21 19:34:41,1
9192,W-Completeren aanvraag,11181,2011.11.21 19:39:53,33666,2011.11.21 19:41:08,1
9192,W-Completeren aanvraag,10932,2011.11.23 10:23:51,33666,2011.11.23 10:23:59,0
9192,W-Completeren aanvraag,11169,2011.11.24 12:42:06,33666,2011.11.24 12:42:17,0
9192,W-Completeren aanvraag,10861,2011.11.24 19:40:27,33666,2011.11.24 19:40:35,0
