CASE_ID,Activity,Resource,StartTimestamp,Amount,CompleteTimestamp,Duration
25,W-Nabellen offertes,10982,2011.12.17 14:56:37,7300,2011.12.18 09:15:40,1099
26,W-Afhandelen leads,11169,2011.11.17 12:48:06,10000,2011.11.17 12:49:15,1
26,W-Afhandelen leads,11169,2011.11.17 12:50:53,10000,2011.11.17 12:53:26,2
26,W-Afhandelen leads,11269,2011.11.17 13:53:04,10000,2011.11.18 06:15:05,982
26,W-Afhandelen leads,11169,2011.11.18 09:05:41,10000,2011.11.18 09:06:43,1
27,W-Afhandelen leads,11169,2011.11.17 12:48:06,10000,2011.11.17 12:49:15,1
27,W-Afhandelen leads,11169,2011.11.17 12:50:53,10000,2011.11.17 12:53:26,2
27,W-Afhandelen leads,11269,2011.11.17 13:53:04,10000,2011.11.18 06:15:05,982
27,W-Afhandelen leads,11169,2011.11.18 09:05:41,10000,2011.11.18 09:06:43,1
28,W-Completeren aanvraag,11169,2011.11.17 16:01:43,1600,2011.11.17 16:05:14,3
30,W-Completeren aanvraag,11169,2011.11.17 16:15:31,5000,2011.11.17 16:22:45,7
30,W-Nabellen offertes,11169,2011.11.17 16:23:24,5000,2011.11.17 16:23:52,0
30,W-Nabellen offertes,11000,2011.11.24 19:24:04,5000,2011.11.24 19:28:37,4
30,W-Nabellen offertes,10909,2011.11.26 16:36:59,5000,2011.11.26 16:37:09,0
30,W-Nabellen offertes,10861,2011.11.28 15:56:00,5000,2011.11.28 15:57:24,1
30,W-Nabellen offertes,10932,2011.11.28 16:08:32,5000,2011.11.29 06:15:09,846
30,W-Nabellen offertes,11049,2011.11.29 11:36:41,5000,2011.11.29 11:38:37,1
30,W-Valideren aanvraag,10609,2011.12.01 15:28:53,5000,2011.12.01 15:44:05,15
30,W-Valideren aanvraag,10609,2011.12.01 15:44:16,5000,2011.12.01 15:44:44,0
30,W-Valideren aanvraag,10138,2011.12.01 16:15:12,5000,2011.12.01 16:15:21,0
30,W-Valideren aanvraag,10138,2011.12.02 14:58:49,5000,2011.12.02 14:59:06,0
30,W-Valideren aanvraag,10138,2011.12.02 15:39:56,5000,2011.12.02 16:22:45,42
30,W-Nabellen incomplete dossiers,10929,2011.12.02 16:42:19,5000,2011.12.02 16:42:20,0
30,W-Nabellen incomplete dossiers,10929,2011.12.02 16:43:09,5000,2011.12.02 16:43:12,0
30,W-Nabellen incomplete dossiers,no resuource,2011.12.02 17:11:48,5000,2011.12.02 17:58:45,46
30,W-Nabellen incomplete dossiers,11122,2011.12.02 19:11:37,5000,2011.12.02 19:11:38,0
30,W-Nabellen incomplete dossiers,11122,2011.12.02 19:11:59,5000,2011.12.02 19:12:00,0
30,W-Nabellen incomplete dossiers,11122,2011.12.02 19:13:05,5000,2011.12.02 19:20:17,7
30,W-Valideren aanvraag,10138,2011.12.05 08:41:14,5000,2011.12.05 08:51:03,9
31,W-Completeren aanvraag,11169,2011.11.17 16:05:26,33000,2011.11.17 16:07:34,2
31,W-Completeren aanvraag,11180,2011.11.17 17:08:57,33000,2011.11.17 17:09:52,0
31,W-Completeren aanvraag,10939,2011.11.18 12:14:02,33000,2011.11.18 12:17:00,2
36,W-Afhandelen leads,11169,2011.11.17 16:39:14,75000,2011.11.17 16:41:05,1
36,W-Completeren aanvraag,11119,2011.11.17 18:55:08,75000,2011.11.17 18:59:25,4
36,W-Completeren aanvraag,11201,2011.11.18 13:41:45,75000,2011.11.18 13:42:41,0
36,W-Completeren aanvraag,11201,2011.11.18 19:58:10,75000,2011.11.18 19:59:04,0
36,W-Completeren aanvraag,10861,2011.11.19 12:12:48,75000,2011.11.19 12:13:27,0
36,W-Completeren aanvraag,10861,2011.11.19 15:06:50,75000,2011.11.19 15:07:51,1
36,W-Completeren aanvraag,11201,2011.11.21 19:28:12,75000,2011.11.21 19:32:57,4
36,W-Completeren aanvraag,10932,2011.11.23 10:01:47,75000,2011.11.23 10:01:56,0
36,W-Completeren aanvraag,10982,2011.11.23 18:18:29,75000,2011.11.23 18:20:01,1
36,W-Completeren aanvraag,11121,2011.11.24 15:08:48,75000,2011.11.24 15:19:27,10
36,W-Completeren aanvraag,11121,2011.11.24 15:19:35,75000,2011.11.24 15:22:21,2
37,W-Afhandelen leads,11119,2011.11.17 17:05:07,5000,2011.11.17 17:09:06,3
39,W-Afhandelen leads,10913,2011.11.17 17:11:51,10000,2011.11.17 17:14:43,2
41,W-Afhandelen leads,10932,2011.11.17 16:39:21,1000,2011.11.17 16:41:13,1
42,W-Afhandelen leads,10932,2011.11.17 16:39:21,1000,2011.11.17 16:41:13,1
45,W-Afhandelen leads,10913,2011.11.17 17:24:17,500,2011.11.17 17:26:11,1
46,W-Afhandelen leads,11119,2011.11.17 17:01:50,10000,2011.11.17 17:02:37,0
46,W-Completeren aanvraag,11119,2011.11.17 17:02:46,10000,2011.11.17 17:04:07,1
46,W-Completeren aanvraag,11119,2011.11.17 19:47:30,10000,2011.11.17 19:50:04,2
46,W-Completeren aanvraag,10910,2011.11.18 09:16:35,10000,2011.11.18 09:26:55,10
47,W-Afhandelen leads,11119,2011.11.17 17:01:50,10000,2011.11.17 17:02:37,0
47,W-Completeren aanvraag,11119,2011.11.17 17:02:46,10000,2011.11.17 17:04:07,1
47,W-Completeren aanvraag,11119,2011.11.17 19:47:30,10000,2011.11.17 19:50:04,2
47,W-Completeren aanvraag,10910,2011.11.18 09:16:35,10000,2011.11.18 09:26:55,10
48,W-Afhandelen leads,11119,2011.11.17 17:10:48,2000,2011.11.17 17:12:52,2
51,W-Completeren aanvraag,11119,2011.11.17 19:58:52,7750,2011.11.17 20:13:14,14
51,W-Nabellen offertes,11119,2011.11.17 20:13:24,7750,2011.11.17 20:14:27,1
51,W-Nabellen offertes,11119,2011.11.24 20:24:32,7750,2011.11.24 20:27:10,2
51,W-Nabellen offertes,10913,2011.11.29 18:13:49,7750,2011.11.29 18:16:41,2
51,W-Nabellen offertes,10899,2011.11.30 10:54:25,7750,2011.11.30 10:54:50,0
51,W-Valideren aanvraag,10809,2011.12.05 13:38:24,7750,2011.12.05 14:03:44,25
51,W-Nabellen incomplete dossiers,no resuource,2011.12.05 15:16:30,7750,2011.12.05 15:17:18,0
51,W-Nabellen incomplete dossiers,10861,2011.12.05 18:40:06,7750,2011.12.05 18:50:07,10
51,W-Nabellen incomplete dossiers,11121,2011.12.06 10:21:42,7750,2011.12.06 10:24:12,2
51,W-Nabellen incomplete dossiers,11121,2011.12.06 12:56:20,7750,2011.12.06 12:56:30,0
51,W-Nabellen incomplete dossiers,11169,2011.12.06 14:07:24,7750,2011.12.06 16:02:55,115
51,W-Nabellen incomplete dossiers,11119,2011.12.06 17:05:24,7750,2011.12.06 17:17:57,12
51,W-Nabellen incomplete dossiers,11181,2011.12.07 09:26:19,7750,2011.12.07 09:26:57,0
51,W-Nabellen incomplete dossiers,10899,2011.12.07 10:02:55,7750,2011.12.07 10:03:36,0
51,W-Valideren aanvraag,10809,2011.12.07 10:42:26,7750,2011.12.07 11:14:21,31
52,W-Afhandelen leads,10913,2011.11.17 18:57:54,10000,2011.11.17 18:58:28,0
52,W-Afhandelen leads,11119,2011.11.17 19:24:37,10000,2011.11.17 19:25:32,0
52,W-Completeren aanvraag,10939,2011.11.18 09:14:25,10000,2011.11.18 09:17:04,2
52,W-Completeren aanvraag,10861,2011.11.19 10:43:01,10000,2011.11.19 10:43:25,0
52,W-Completeren aanvraag,10228,2011.11.28 16:10:27,10000,2011.11.28 16:10:42,0
52,W-Completeren aanvraag,10228,2011.11.28 16:10:27,10000,2011.12.18 09:15:27,28385
53,W-Afhandelen leads,11119,2011.11.17 18:50:37,7500,2011.11.17 18:52:33,1
54,W-Afhandelen leads,11119,2011.11.17 18:50:37,7500,2011.11.17 18:52:33,1
55,W-Completeren aanvraag,11119,2011.11.17 20:15:15,20000,2011.11.17 20:26:34,11
55,W-Nabellen offertes,11119,2011.11.17 20:26:44,20000,2011.11.17 20:28:19,1
55,W-Nabellen offertes,11000,2011.11.24 20:45:05,20000,2011.11.24 20:47:52,2
55,W-Nabellen offertes,10861,2011.11.28 15:27:05,20000,2011.11.28 15:28:13,1
55,W-Nabellen offertes,10913,2011.11.29 18:33:54,20000,2011.11.29 18:35:01,1
55,W-Nabellen offertes,no resuource,2011.11.29 18:35:31,20000,2011.11.29 18:45:58,10
55,W-Nabellen offertes,11179,2011.12.06 19:09:04,20000,2011.12.06 19:14:40,5
56,W-Afhandelen leads,11119,2011.11.17 18:23:22,30000,2011.11.17 18:24:35,1
57,W-Completeren aanvraag,10929,2011.11.17 20:23:52,5500,2011.11.17 20:42:43,18
57,W-Nabellen offertes,10929,2011.11.17 20:44:23,5500,2011.11.17 20:49:18,4
57,W-Nabellen offertes,10929,2011.11.17 20:51:19,5500,2011.11.17 20:57:51,6
57,W-Nabellen offertes,11119,2011.11.24 20:22:16,5500,2011.11.24 20:24:12,1
57,W-Nabellen offertes,10861,2011.11.28 16:17:29,5500,2011.11.28 16:19:59,2
59,W-Afhandelen leads,11119,2011.11.17 18:52:36,5000,2011.11.17 18:54:47,2
60,W-Afhandelen leads,11119,2011.11.17 18:52:36,5000,2011.11.17 18:54:47,2
61,W-Afhandelen leads,10228,2011.11.17 18:50:49,6000,2011.11.17 18:53:09,2
62,W-Afhandelen leads,11119,2011.11.17 19:26:20,5000,2011.11.17 19:28:15,1
62,W-Completeren aanvraag,10939,2011.11.18 09:23:07,5000,2011.11.18 09:25:49,2
62,W-Completeren aanvraag,no resuource,2011.11.18 15:05:09,5000,2011.11.18 15:07:16,2
62,W-Completeren aanvraag,11201,2011.11.18 20:01:21,5000,2011.11.18 20:07:47,6
65,W-Completeren aanvraag,10939,2011.11.18 09:55:32,7500,2011.11.18 10:09:23,13
65,W-Nabellen offertes,11169,2011.11.25 09:36:44,7500,2011.11.25 09:36:54,0
65,W-Nabellen offertes,11203,2011.11.25 20:29:26,7500,2011.11.25 20:30:53,1
65,W-Nabellen offertes,11203,2011.11.25 20:40:58,7500,2011.11.25 20:44:28,3
65,W-Nabellen offertes,10913,2011.11.26 12:00:29,7500,2011.11.26 12:01:51,1
65,W-Nabellen offertes,10861,2011.11.28 16:24:18,7500,2011.11.28 16:25:42,1
65,W-Nabellen offertes,10913,2011.11.29 19:34:23,7500,2011.11.29 19:36:06,1
65,W-Nabellen offertes,11180,2011.11.30 18:29:39,7500,2011.11.30 18:30:43,1
65,W-Nabellen offertes,no resuource,2011.12.02 16:13:28,7500,2011.12.02 16:14:23,0
65,W-Nabellen offertes,no resuource,2011.12.06 15:44:55,7500,2011.12.06 15:46:14,1
65,W-Nabellen offertes,11119,2011.12.07 20:50:20,7500,2011.12.07 20:51:28,1
65,W-Nabellen offertes,11201,2011.12.09 17:54:18,7500,2011.12.09 17:55:59,1
65,W-Nabellen offertes,11203,2011.12.09 20:52:34,7500,2011.12.09 20:54:37,2
65,W-Nabellen offertes,no resuource,2011.12.10 16:13:23,7500,2011.12.10 16:14:10,0
65,W-Nabellen offertes,no resuource,2011.12.10 16:13:23,7500,2011.12.19 09:15:36,12542
66,W-Afhandelen leads,10913,2011.11.17 20:19:08,6000,2011.11.17 20:20:59,1
68,W-Afhandelen leads,10913,2011.11.17 20:24:37,5000,2011.11.17 20:27:44,3
68,W-Completeren aanvraag,10939,2011.11.18 10:22:26,5000,2011.11.18 10:25:45,3
68,W-Completeren aanvraag,11201,2011.11.18 16:30:38,5000,2011.11.18 16:37:48,7
69,W-Completeren aanvraag,10939,2011.11.18 10:39:47,5500,2011.11.18 10:40:03,0
69,W-Completeren aanvraag,10939,2011.11.18 12:05:48,5500,2011.11.18 12:10:44,4
70,W-Completeren aanvraag,10939,2011.11.18 10:39:47,5500,2011.11.18 10:40:03,0
70,W-Completeren aanvraag,10939,2011.11.18 12:05:48,5500,2011.11.18 12:10:44,4
72,W-Afhandelen leads,11169,2011.11.18 10:10:23,1000,2011.11.18 10:11:10,0
72,W-Afhandelen leads,10910,2011.11.18 10:17:25,1000,2011.11.18 10:17:27,0
72,W-Afhandelen leads,10910,2011.11.18 10:17:34,1000,2011.11.18 10:17:35,0
72,W-Afhandelen leads,10939,2011.11.18 10:29:24,1000,2011.11.18 10:29:26,0
72,W-Afhandelen leads,10939,2011.11.18 10:29:35,1000,2011.11.18 10:29:36,0
72,W-Afhandelen leads,10939,2011.11.18 10:34:42,1000,2011.11.18 10:35:55,1
73,W-Afhandelen leads,10910,2011.11.18 10:19:15,4000,2011.11.18 10:24:00,4
73,W-Afhandelen leads,10939,2011.11.18 10:26:14,4000,2011.11.18 10:29:17,3
78,W-Completeren aanvraag,11169,2011.11.18 11:17:11,20000,2011.11.18 11:17:37,0
78,W-Completeren aanvraag,10939,2011.11.18 12:35:25,20000,2011.11.18 12:57:29,22
78,W-Nabellen offertes,11000,2011.11.26 11:04:00,20000,2011.11.26 11:05:59,1
78,W-Nabellen offertes,10939,2011.11.30 16:37:26,20000,2011.11.30 16:45:31,8
78,W-Nabellen offertes,10861,2011.12.01 18:17:06,20000,2011.12.01 18:19:39,2
78,W-Nabellen offertes,10861,2011.12.01 18:20:12,20000,2011.12.01 18:23:57,3
78,W-Nabellen offertes,10861,2011.12.01 18:20:12,20000,2012.01.01 09:15:32,44095
79,W-Completeren aanvraag,11169,2011.11.18 11:17:11,20000,2011.11.18 11:17:37,0
79,W-Completeren aanvraag,10939,2011.11.18 12:35:25,20000,2011.11.18 12:57:29,22
79,W-Nabellen offertes,11000,2011.11.26 11:04:00,20000,2011.11.26 11:05:59,1
79,W-Nabellen offertes,10939,2011.11.30 16:37:26,20000,2011.11.30 16:45:31,8
79,W-Nabellen offertes,10861,2011.12.01 18:17:06,20000,2011.12.01 18:19:39,2
79,W-Nabellen offertes,10861,2011.12.01 18:20:12,20000,2011.12.01 18:23:57,3
79,W-Nabellen offertes,10861,2011.12.01 18:20:12,20000,2012.01.01 09:15:32,44095
81,W-Completeren aanvraag,11169,2011.11.18 10:48:47,35000,2011.11.18 10:51:47,3
81,W-Completeren aanvraag,10939,2011.11.18 10:55:26,35000,2011.11.18 11:06:14,10
81,W-Nabellen offertes,11203,2011.11.25 18:22:12,35000,2011.11.25 18:27:14,5
81,W-Nabellen offertes,11009,2011.11.29 09:48:17,35000,2011.11.29 09:49:00,0
81,W-Nabellen offertes,11049,2011.11.29 11:31:00,35000,2011.11.29 11:32:20,1
81,W-Valideren aanvraag,10972,2011.12.01 13:21:14,35000,2011.12.01 13:38:34,17
81,W-Valideren aanvraag,10972,2011.12.01 14:12:40,35000,2011.12.01 14:13:27,0
82,W-Afhandelen leads,10910,2011.11.18 10:31:29,20000,2011.11.18 10:32:40,1
82,W-Completeren aanvraag,10910,2011.11.18 12:04:23,20000,2011.11.18 12:18:00,13
83,W-Afhandelen leads,10910,2011.11.18 10:02:25,10000,2011.11.18 10:03:46,1
84,W-Afhandelen leads,10910,2011.11.18 10:00:44,5000,2011.11.18 10:02:20,1
86,W-Afhandelen leads,10910,2011.11.18 09:57:33,14000,2011.11.18 09:59:36,2
86,W-Completeren aanvraag,10910,2011.11.18 11:44:06,14000,2011.11.18 11:44:16,0
86,W-Completeren aanvraag,no resuource,2011.11.18 13:37:21,14000,2011.11.18 13:42:27,5
86,W-Completeren aanvraag,no resuource,2011.11.18 14:55:38,14000,2011.11.18 14:56:03,0
86,W-Completeren aanvraag,11203,2011.11.18 18:36:05,14000,2011.11.18 18:48:08,12
88,W-Completeren aanvraag,no resuource,2011.11.18 13:58:45,5000,2011.11.18 14:01:15,2
90,W-Completeren aanvraag,no resuource,2011.11.18 14:28:53,6000,2011.11.18 14:39:03,10
90,W-Nabellen offertes,no resuource,2011.11.18 14:39:14,6000,2011.11.18 14:39:17,0
90,W-Nabellen offertes,no resuource,2011.11.18 14:39:26,6000,2011.11.18 14:41:03,1
90,W-Nabellen offertes,11259,2011.11.23 09:42:38,6000,2011.11.23 09:42:48,0
90,W-Valideren aanvraag,10809,2011.11.28 09:51:00,6000,2011.11.28 10:10:26,19
93,W-Afhandelen leads,no resuource,2011.11.18 12:40:54,5000,2011.11.18 12:42:34,1
94,W-Completeren aanvraag,no resuource,2011.11.18 15:10:50,15000,2011.11.18 15:13:50,3
94,W-Completeren aanvraag,10939,2011.11.18 15:34:46,15000,2011.11.18 15:43:24,8
94,W-Nabellen offertes,11000,2011.11.26 11:31:06,15000,2011.11.26 11:33:33,2
97,W-Beoordelen fraude,10188,2011.11.21 14:40:49,2500,2011.11.21 14:40:54,0
97,W-Beoordelen fraude,10188,2011.11.21 16:36:10,2500,2011.11.21 16:36:19,0
98,W-Afhandelen leads,10932,2011.11.18 15:44:40,200,2011.11.18 15:46:02,1
99,W-Afhandelen leads,10932,2011.11.18 15:46:13,1200,2011.11.18 15:48:31,2
99,W-Afhandelen leads,10629,2011.11.18 16:22:51,1200,2011.11.18 16:25:42,2
100,W-Completeren aanvraag,no resuource,2011.11.18 15:37:51,10000,2011.11.18 15:38:25,0
100,W-Completeren aanvraag,no resuource,2011.11.18 16:40:24,10000,2011.11.18 16:50:52,10
100,W-Nabellen offertes,11000,2011.11.26 12:08:35,10000,2011.11.26 12:16:45,8
100,W-Nabellen offertes,10861,2011.12.01 19:43:38,10000,2011.12.01 19:43:51,0
100,W-Nabellen offertes,no resuource,2011.12.02 20:28:22,10000,2011.12.02 20:29:38,1
100,W-Nabellen offertes,10609,2011.12.05 10:46:42,10000,2011.12.05 10:46:55,0
100,W-Valideren aanvraag,10609,2011.12.05 10:47:07,10000,2011.12.05 11:02:16,15
101,W-Afhandelen leads,10629,2011.11.18 16:21:12,15000,2011.11.18 16:24:59,3
101,W-Completeren aanvraag,no resuource,2011.11.18 19:21:49,15000,2011.11.18 19:24:14,2
101,W-Completeren aanvraag,no resuource,2011.11.19 11:52:04,15000,2011.11.19 12:01:09,9
101,W-Nabellen offertes,no resuource,2011.11.19 12:01:17,15000,2011.11.19 12:01:22,0
101,W-Nabellen offertes,no resuource,2011.11.19 12:01:39,15000,2011.11.19 12:02:21,0
101,W-Nabellen offertes,no resuource,2011.11.19 12:03:25,15000,2011.11.19 12:05:05,1
101,W-Nabellen offertes,11000,2011.11.26 15:37:39,15000,2011.11.26 15:42:44,5
101,W-Nabellen offertes,no resuource,2011.11.28 19:55:23,15000,2011.11.28 19:56:24,1
101,W-Nabellen offertes,11121,2011.11.29 12:36:27,15000,2011.11.29 12:40:16,3
101,W-Nabellen offertes,11201,2011.12.08 20:44:14,15000,2011.12.08 20:44:24,0
101,W-Nabellen offertes,10939,2011.12.13 14:00:48,15000,2011.12.13 14:04:34,3
101,W-Nabellen offertes,11179,2011.12.15 15:01:37,15000,2011.12.15 15:07:53,6
104,W-Completeren aanvraag,no resuource,2011.11.18 16:19:03,7500,2011.11.18 16:21:29,2
104,W-Completeren aanvraag,10932,2011.11.18 16:39:26,7500,2011.11.18 16:50:57,11
104,W-Nabellen offertes,10913,2011.11.26 12:17:55,7500,2011.11.26 12:19:31,1
104,W-Nabellen offertes,11000,2011.11.26 16:36:38,7500,2011.11.26 16:36:45,0
104,W-Nabellen offertes,11000,2011.11.26 16:40:02,7500,2011.11.26 16:42:29,2
104,W-Nabellen offertes,10881,2011.11.28 20:04:42,7500,2011.11.28 20:08:18,3
104,W-Nabellen offertes,11121,2011.11.29 12:45:56,7500,2011.11.29 12:47:28,1
104,W-Nabellen offertes,no resuource,2011.11.29 20:13:12,7500,2011.11.29 20:13:33,0
104,W-Nabellen offertes,11180,2011.11.30 19:26:53,7500,2011.11.30 19:29:07,2
104,W-Nabellen offertes,no resuource,2011.12.02 14:18:01,7500,2011.12.02 14:24:24,6
104,W-Nabellen offertes,no resuource,2011.12.06 13:44:36,7500,2011.12.06 13:49:06,4
104,W-Nabellen offertes,11002,2011.12.09 10:19:22,7500,2011.12.09 10:26:34,7
104,W-Nabellen offertes,11189,2011.12.14 13:45:20,7500,2011.12.14 13:50:41,5
104,W-Nabellen offertes,11189,2011.12.14 13:50:53,7500,2011.12.14 13:53:20,2
104,W-Nabellen offertes,no resuource,2011.12.20 15:40:32,7500,2011.12.20 15:42:07,1
104,W-Nabellen offertes,no resuource,2011.12.21 19:13:18,7500,2011.12.21 19:17:10,3
